item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
C46364839,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C44698085,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44685176,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C47909689,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C47408148,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C44698071,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C49359302,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C47177623,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C44742545,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C46686619,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C46305996,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C44892143,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C49247351,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44685173,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C46292497,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44729130,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44741041,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C49386475,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44685160,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C49286003,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C48654649,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C47328066,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C49207597,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44730642,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C47309562,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,1
C46329325,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C47235780,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,3
C44729112,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44729702,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44723564,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44802075,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C47397735,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,2
C44729292,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C45053739,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C49331726,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C49332209,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C46364837,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C49286002,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44730643,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44741039,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C45262949,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44730638,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44723555,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44685164,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C45502009,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,1
C49243351,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44703356,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C49354962,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C46810726,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C49388370,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C44730637,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C46810725,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C45726092,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C44726731,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44729113,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44729120,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C49474951,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C44741033,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C47610837,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C47077186,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C49468374,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C44859405,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C44729941,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C49235830,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C45726095,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C44729940,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44813182,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C46357401,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C45502007,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,2
C44876888,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C47368848,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44731836,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44902432,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C45053743,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C49645103,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C45496365,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,3
C45496370,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,3
C45460444,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,3
C49332208,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C45249086,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44725894,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44729945,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44928543,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C47770710,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C44758888,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C47274617,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44685170,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C44983441,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C46305998,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C47043357,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44726006,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C50263259,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C44729594,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C48381161,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C49269492,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44686215,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C50359875,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C44698460,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44802074,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
