machine_id,supplier_id,month,planned_capacity,machine_type
0,0,0,82,7
0,0,1,22,7
0,0,2,181,7
0,0,3,198,7
1,0,0,39,2
1,0,1,73,2
1,0,2,39,2
1,0,3,180,2
2,0,0,34,8
2,0,1,58,8
2,0,2,59,8
2,0,3,68,8
3,0,0,34,4
3,0,1,31,4
3,0,2,14,4
3,0,3,35,4
4,1,0,45,2
4,1,1,148,2
4,1,2,19,2
4,1,3,29,2
5,2,0,54,8
5,2,1,159,8
5,2,2,17,8
5,2,3,40,8
6,2,0,66,4
6,2,1,16,4
6,2,2,218,4
6,2,3,52,4
7,2,0,182,3
7,2,1,99,3
7,2,2,130,3
7,2,3,21,3
8,3,0,220,3
8,3,1,212,3
8,3,2,113,3
8,3,3,65,3
9,3,0,180,4
9,3,1,186,4
9,3,2,215,4
9,3,3,32,4
10,4,0,114,6
10,4,1,93,6
10,4,2,206,6
10,4,3,127,6
11,4,0,15,8
11,4,1,167,8
11,4,2,104,8
11,4,3,12,8
12,4,0,33,3
12,4,1,129,3
12,4,2,193,3
12,4,3,86,3
13,5,0,109,6
13,5,1,138,6
13,5,2,69,6
13,5,3,25,6
14,5,0,18,9
14,5,1,154,9
14,5,2,92,9
14,5,3,176,9
15,6,0,167,8
15,6,1,74,8
15,6,2,145,8
15,6,3,33,8
16,6,0,63,0
16,6,1,66,0
16,6,2,61,0
16,6,3,173,0
17,7,0,132,2
17,7,1,80,2
17,7,2,32,2
17,7,3,57,2
18,7,0,43,7
18,7,1,40,7
18,7,2,38,7
18,7,3,23,7
19,7,0,48,10
19,7,1,33,10
19,7,2,62,10
19,7,3,25,10
20,7,0,200,10
20,7,1,91,10
20,7,2,137,10
20,7,3,19,10
21,8,0,149,0
21,8,1,129,0
21,8,2,133,0
21,8,3,45,0
22,8,0,149,2
22,8,1,115,2
22,8,2,98,2
22,8,3,55,2
23,8,0,38,1
23,8,1,204,1
23,8,2,25,1
23,8,3,33,1
24,8,0,30,7
24,8,1,220,7
24,8,2,138,7
24,8,3,146,7
25,9,0,32,7
25,9,1,133,7
25,9,2,89,7
25,9,3,13,7
26,9,0,49,1
26,9,1,164,1
26,9,2,37,1
26,9,3,130,1
