order_id,item_id,arrival_date,due_date,capacity_needed
0,0,15,81,14
1,0,41,72,11
2,1,19,52,24
3,1,33,96,10
4,1,32,100,29
5,1,53,106,4
6,2,29,66,31
7,2,50,110,20
8,2,0,44,20
9,2,29,70,5
10,2,36,81,10
11,3,58,110,19
12,3,50,92,11
13,4,0,44,30
14,4,6,68,35
15,4,1,52,7
16,5,48,113,7
17,5,17,64,6
18,5,6,49,11
19,5,43,100,2
20,6,12,84,24
21,6,7,42,1
22,6,41,101,15
23,6,19,83,20
24,7,40,91,15
25,7,54,120,19
26,7,47,89,11
27,7,29,103,17
28,8,53,100,9
29,8,17,82,19
30,8,3,36,2
31,8,40,89,46
32,8,38,82,24
33,8,33,66,8
34,9,44,89,6
35,9,47,99,61
36,9,56,116,22
37,9,25,72,11
38,9,58,107,2
39,10,27,95,9
40,11,19,62,17
41,11,6,65,11
42,11,10,59,8
43,12,61,116,26
44,12,31,85,17
45,12,39,106,28
46,13,18,73,7
47,13,8,45,37
48,13,37,88,2
49,13,38,76,2
50,14,2,43,26
51,14,21,81,11
52,14,49,113,47
53,15,34,78,8
54,15,43,118,41
55,15,36,71,11
56,16,26,85,29
57,16,15,55,10
58,16,27,80,12
59,16,6,62,39
60,17,60,111,19
61,17,35,109,21
62,17,7,80,44
63,17,67,107,10
64,18,47,102,30
65,18,3,76,27
66,19,2,69,6
67,20,31,66,56
68,20,53,99,18
69,20,36,94,8
70,20,25,75,39
71,21,51,116,11
72,21,58,109,30
73,21,23,71,21
74,21,34,73,59
75,22,42,86,17
76,22,20,70,28
77,22,33,70,51
78,23,47,102,22
79,23,31,82,23
80,23,14,65,22
81,23,15,68,20
82,24,42,90,15
83,24,7,73,16
84,25,8,87,22
85,25,0,59,4
86,25,2,59,42
87,25,12,73,18
88,26,56,106,3
89,26,48,114,26
90,27,47,91,23
91,27,7,66,21
92,28,7,80,16
93,28,45,91,1
94,28,32,90,19
95,28,15,58,30
96,29,75,109,32
97,29,9,73,18
98,30,30,80,11
99,30,69,109,41
100,31,32,76,14
101,31,49,117,38
102,31,29,84,2
103,31,62,92,9
104,32,4,54,2
105,32,45,92,31
106,33,34,88,13
107,33,80,115,4
108,33,2,78,32
109,33,38,82,1
110,34,17,57,60
111,34,7,65,29
112,34,15,63,18
113,35,42,106,24
114,35,6,61,5
115,35,44,96,43
116,36,87,117,11
117,36,12,72,23
118,36,37,86,29
119,36,73,110,2
120,37,51,86,31
121,37,27,85,1
122,37,11,82,25
123,37,37,79,36
124,38,32,68,1
125,38,51,116,16
126,38,43,102,8
127,38,5,44,20
128,39,9,50,10
129,39,45,106,44
130,39,54,96,16
131,39,9,52,13
132,40,70,120,60
133,40,35,90,4
134,40,53,89,25
135,41,9,74,31
136,41,56,105,16
137,42,27,82,8
138,42,5,56,11
139,42,29,84,29
140,43,33,65,36
141,43,20,93,6
142,43,71,120,16
143,44,17,57,31
144,44,2,72,5
145,44,53,111,20
146,45,10,44,21
147,45,38,88,1
148,46,31,106,1
149,46,17,92,14
150,46,35,103,14
151,47,35,70,1
152,48,44,83,16
153,48,66,109,29
154,49,15,69,49
155,49,45,115,37
156,49,10,64,11
157,49,7,76,16
158,50,28,99,8
159,50,55,97,9
160,50,12,59,6
161,51,30,64,6
162,51,44,99,48
163,52,23,78,29
164,52,14,61,33
165,53,29,69,30
166,53,54,98,7
167,53,21,58,21
168,53,71,114,10
169,54,27,72,1
170,55,34,84,2
171,55,19,82,1
172,55,35,85,9
173,55,19,80,20
174,56,43,82,41
175,56,25,96,1
176,56,16,56,9
177,56,1,52,7
178,57,60,112,1
179,57,1,55,19
180,58,72,107,7
181,58,26,105,15
182,59,16,90,19
183,59,1,67,55
184,59,72,112,19
185,59,73,117,8
186,60,45,104,50
187,60,2,65,31
188,61,17,94,17
189,61,33,88,41
190,61,27,91,27
191,62,11,52,24
192,62,12,56,35
193,62,2,47,11
194,62,76,120,9
195,63,3,35,1
196,63,58,110,12
197,63,33,99,3
198,64,13,66,13
199,64,63,120,10
200,65,5,55,5
201,65,11,75,18
202,65,26,79,34
203,65,79,114,50
204,66,43,113,13
205,66,22,71,28
206,67,31,82,1
207,67,54,95,9
208,67,66,97,19
209,67,71,115,9
210,67,36,99,7
211,67,81,113,31
212,67,63,119,24
213,67,10,70,30
214,68,13,50,12
215,68,25,100,19
216,68,65,100,41
217,68,49,85,10
218,69,31,89,2
219,69,39,80,23
220,69,14,67,30
221,69,15,70,7
222,70,10,73,35
223,70,11,53,21
224,70,50,118,1
225,70,10,52,36
226,70,37,76,35
227,70,30,75,18
228,70,62,116,21
229,71,57,91,21
230,71,71,116,34
231,72,20,69,24
232,72,7,37,28
233,72,26,92,12
234,72,2,53,1
235,73,26,78,6
236,73,40,112,18
237,74,44,120,17
238,75,20,65,29
239,75,33,88,21
240,76,18,71,2
241,77,5,56,14
242,78,17,70,2
243,79,69,113,16
244,79,17,57,13
245,79,37,92,12
246,80,47,101,21
247,80,55,98,18
248,80,5,59,20
249,81,35,87,17
250,81,1,63,46
251,82,61,114,31
252,82,14,94,17
253,82,42,76,33
254,83,16,53,39
255,83,55,105,3
256,83,39,75,18
257,83,59,104,33
258,84,16,61,6
259,84,7,47,11
260,85,88,120,6
261,85,52,95,22
262,85,13,57,2
263,85,77,119,19
