supplier_id,date,max_line_limit,importance
0,0,3,核心
0,1,9,核心
0,2,9,核心
0,3,3,核心
0,4,1,核心
0,5,9,核心
0,6,3,核心
0,7,2,核心
0,8,1,核心
0,9,25,核心
0,10,1,核心
0,11,3,核心
0,12,2,核心
0,13,1,核心
0,14,5,核心
0,15,15,核心
0,16,9,核心
0,17,24,核心
0,18,8,核心
0,19,2,核心
0,20,7,核心
0,21,9,核心
0,22,1,核心
0,23,1,核心
0,24,1,核心
0,25,12,核心
0,26,11,核心
0,27,6,核心
0,28,2,核心
0,29,9,核心
0,30,13,核心
0,31,4,核心
0,32,16,核心
0,33,21,核心
0,34,1,核心
0,35,3,核心
0,36,10,核心
0,37,19,核心
0,38,14,核心
0,39,7,核心
0,40,14,核心
0,41,20,核心
0,42,4,核心
0,43,3,核心
0,44,21,核心
0,45,5,核心
0,46,1,核心
0,47,1,核心
0,48,1,核心
0,49,3,核心
0,50,12,核心
0,51,14,核心
0,52,2,核心
0,53,1,核心
0,54,14,核心
0,55,17,核心
0,56,8,核心
0,57,3,核心
0,58,3,核心
0,59,7,核心
0,60,3,核心
0,61,5,核心
0,62,3,核心
0,63,1,核心
0,64,1,核心
0,65,19,核心
0,66,3,核心
0,67,1,核心
0,68,5,核心
0,69,11,核心
0,70,1,核心
0,71,2,核心
0,72,8,核心
0,73,24,核心
0,74,6,核心
0,75,20,核心
0,76,1,核心
0,77,21,核心
0,78,8,核心
0,79,3,核心
0,80,3,核心
0,81,21,核心
0,82,11,核心
0,83,11,核心
0,84,19,核心
0,85,3,核心
0,86,11,核心
0,87,23,核心
0,88,19,核心
0,89,1,核心
0,90,25,核心
0,91,7,核心
0,92,18,核心
0,93,9,核心
0,94,1,核心
0,95,10,核心
0,96,3,核心
0,97,3,核心
0,98,1,核心
0,99,3,核心
0,100,2,核心
0,101,1,核心
0,102,3,核心
0,103,12,核心
0,104,18,核心
0,105,4,核心
0,106,1,核心
0,107,6,核心
0,108,1,核心
0,109,3,核心
0,110,2,核心
0,111,3,核心
0,112,9,核心
0,113,9,核心
0,114,14,核心
0,115,2,核心
0,116,5,核心
0,117,2,核心
0,118,10,核心
0,119,1,核心
1,0,17,5
1,1,12,5
1,2,17,5
1,3,8,5
1,4,11,5
1,5,12,5
1,6,3,5
1,7,10,5
1,8,9,5
1,9,3,5
1,10,9,5
1,11,12,5
1,12,3,5
1,13,13,5
1,14,12,5
1,15,12,5
1,16,9,5
1,17,6,5
1,18,20,5
1,19,13,5
1,20,24,5
1,21,4,5
1,22,4,5
1,23,13,5
1,24,1,5
1,25,2,5
1,26,12,5
1,27,10,5
1,28,3,5
1,29,17,5
1,30,9,5
1,31,13,5
1,32,4,5
1,33,4,5
1,34,22,5
1,35,3,5
1,36,3,5
1,37,21,5
1,38,8,5
1,39,13,5
1,40,3,5
1,41,8,5
1,42,3,5
1,43,7,5
1,44,11,5
1,45,12,5
1,46,3,5
1,47,10,5
1,48,22,5
1,49,7,5
1,50,8,5
1,51,4,5
1,52,10,5
1,53,8,5
1,54,20,5
1,55,8,5
1,56,1,5
1,57,21,5
1,58,2,5
1,59,10,5
1,60,18,5
1,61,1,5
1,62,15,5
1,63,8,5
1,64,7,5
1,65,3,5
1,66,17,5
1,67,20,5
1,68,2,5
1,69,13,5
1,70,2,5
1,71,2,5
1,72,13,5
1,73,3,5
1,74,19,5
1,75,3,5
1,76,15,5
1,77,2,5
1,78,9,5
1,79,1,5
1,80,20,5
1,81,1,5
1,82,7,5
1,83,3,5
1,84,8,5
1,85,4,5
1,86,11,5
1,87,1,5
1,88,14,5
1,89,24,5
1,90,6,5
1,91,3,5
1,92,9,5
1,93,13,5
1,94,3,5
1,95,22,5
1,96,4,5
1,97,2,5
1,98,4,5
1,99,3,5
1,100,8,5
1,101,1,5
1,102,7,5
1,103,1,5
1,104,13,5
1,105,18,5
1,106,22,5
1,107,16,5
1,108,11,5
1,109,13,5
1,110,12,5
1,111,21,5
1,112,3,5
1,113,12,5
1,114,9,5
1,115,7,5
1,116,2,5
1,117,4,5
1,118,1,5
1,119,15,5
2,0,3,培养
2,1,10,培养
2,2,3,培养
2,3,2,培养
2,4,1,培养
2,5,3,培养
2,6,8,培养
2,7,10,培养
2,8,15,培养
2,9,11,培养
2,10,11,培养
2,11,13,培养
2,12,4,培养
2,13,2,培养
2,14,10,培养
2,15,1,培养
2,16,18,培养
2,17,2,培养
2,18,25,培养
2,19,24,培养
2,20,2,培养
2,21,2,培养
2,22,14,培养
2,23,2,培养
2,24,22,培养
2,25,1,培养
2,26,24,培养
2,27,1,培养
2,28,14,培养
2,29,3,培养
2,30,8,培养
2,31,1,培养
2,32,7,培养
2,33,13,培养
2,34,24,培养
2,35,3,培养
2,36,17,培养
2,37,2,培养
2,38,7,培养
2,39,9,培养
2,40,2,培养
2,41,25,培养
2,42,25,培养
2,43,12,培养
2,44,17,培养
2,45,3,培养
