order_id,item_id,fabric_category,max_production_limit,arrival_date,due_date,capacity_needed
1575328893420761091,208123103002,毛织,1,2022-08-01,2023-09-22,5
1575328893420761092,208123103002,毛织,1,2022-08-01,2023-10-04,5
1575328893420761098,208123103007,毛织,1,2022-08-01,2023-09-17,9
1575328893424955401,208123103007,毛织,1,2022-08-01,2023-10-05,9
1575328893424955402,208123103101,毛织,1,2022-08-01,2023-09-16,19
1575328893424955403,208123103101,毛织,1,2022-08-01,2023-10-04,12
1575328893424955404,208123103101,毛织,1,2022-08-01,2023-10-04,7
1575328893424955405,208123103202,毛织,1,2022-08-01,2023-09-12,35
1575328893424955406,208123103202,毛织,1,2022-08-01,2023-10-03,25
1575328893424955407,208123103202,毛织,1,2022-08-01,2023-10-03,10
1575328893429149701,208123103001,毛织,1,2022-08-01,2023-09-22,25
1575328893429149702,208123103001,毛织,1,2022-08-01,2023-10-05,25
1575328893429149705,208123103003,毛织,1,2022-08-01,2023-09-22,18
1575328893429149706,208123103006,毛织,1,2022-08-01,2023-09-16,23
1575328893429149707,208123103006,毛织,1,2022-08-01,2023-10-04,14
1575328893429149708,208123103006,毛织,1,2022-08-01,2023-10-04,9
1575328893429149712,208123111010,毛织,1,2022-08-01,2023-09-12,31
1575328893429149713,208123111010,毛织,1,2022-08-01,2023-09-30,19
1575328893429149714,208123111010,毛织,1,2022-08-01,2023-09-30,12
1575328893429149715,208123103005,毛织,1,2022-08-01,2023-11-07,10
1575328893429149716,208123103005,毛织,1,2022-08-01,2023-11-28,10
1575328893429149717,208123103201,毛织,1,2022-08-01,2023-09-21,13
1575328893429149718,208123103201,毛织,1,2022-08-01,2023-09-29,21
1575328893429149719,208123103201,毛织,1,2022-08-01,2023-09-29,19
1575328893429149720,208123103201,毛织,1,2022-08-01,2023-09-29,21
1575328893429149721,208123103201,毛织,1,2022-08-01,2023-10-29,16
1575328893429149722,208123103201,毛织,1,2022-08-01,2023-10-29,16
1575328893429149723,208123103204,毛织,1,2022-08-01,2023-09-12,23
1575328893429149724,208123103204,毛织,1,2022-08-01,2023-09-30,14
1575328893429149725,208123103204,毛织,1,2022-08-01,2023-09-30,10
1575328893429149726,208123111007,毛织,1,2022-08-01,2023-09-19,9
1575328893429149727,208123111007,毛织,1,2022-08-01,2023-10-06,9
1575328893429149733,208123111008,毛织,1,2022-08-01,2023-09-22,7
1575328893433344002,208123111008,毛织,1,2022-08-01,2023-10-04,7
1575328899632525323,200123101001,毛织,1,2022-08-01,2023-11-23,15
1575328899632525325,201123103011,毛织,1,2022-08-01,2023-10-26,9
1575328899632525326,201123103011,毛织,1,2022-08-01,2023-10-26,1
1575328899632525328,201123103101,毛织,3,2022-08-01,2023-10-26,44
1575328899632525329,201123103101,毛织,1,2022-08-01,2023-11-02,22
1575328899632525330,201123103101,毛织,3,2022-08-01,2023-11-09,44
1575328899632525331,201123103101,毛织,1,2022-08-01,2023-10-26,1
1575328899678662658,201123103102,毛织,1,2022-08-01,2023-10-26,22
1575328899678662659,201123103102,毛织,1,2022-08-01,2023-11-09,15
1575328899678662660,201123103102,毛织,1,2022-08-01,2023-10-26,1
1575328899678662665,201123103104,毛织,1,2022-08-01,2023-11-23,19
1575328899678662666,201123103104,毛织,1,2022-08-01,2023-11-30,28
1575328899678662675,201123104001,毛织,1,2022-08-01,2023-10-26,38
1575328899682856961,201123104001,毛织,1,2022-08-01,2023-11-02,19
1575328899682856962,201123104001,毛织,1,2022-08-01,2023-11-09,38
1575328899682856963,201123104001,毛织,1,2022-08-01,2023-10-26,1
1575328899682856964,201123104001,毛织,1,2022-08-01,2023-10-26,1
1575328899682856965,201123104008,毛织,1,2022-08-01,2023-09-28,37
1575328899682856966,201123104008,毛织,1,2022-08-01,2023-10-12,51
1575328899682856967,201123104008,毛织,1,2022-08-01,2023-09-28,1
1575328899682856968,201123111001,毛织,2,2022-08-01,2023-10-26,123
1575328899682856969,201123111001,毛织,1,2022-08-01,2023-11-02,50
1575328899682856971,201123111001,毛织,2,2022-08-01,2023-11-09,115
1575328899682856972,201123111001,毛织,1,2022-08-01,2023-10-26,1
1575328899682856973,201123111001,毛织,1,2022-08-01,2023-10-26,2
1575328899682856974,201123112001,毛织,1,2022-08-01,2023-11-23,6
1575328899687051266,201123112001,毛织,1,2022-08-01,2023-11-30,14
1575328899687051267,201123112001,毛织,1,2022-08-01,2023-11-23,1
1575328899687051268,201123112001,毛织,1,2022-08-01,2023-11-23,1
1575328899687051274,202123103001,毛织,1,2022-08-01,2023-10-26,30
1575328899687051275,202123103001,毛织,1,2022-08-01,2023-11-09,20
1575328899687051276,202123103001,毛织,1,2022-08-01,2023-10-26,1
1575328899687051277,202123103001,毛织,1,2022-08-01,2023-10-26,1
1575328899695439877,202123103003,毛织,1,2022-08-01,2023-10-26,29
1575328899695439878,202123103003,毛织,1,2022-08-01,2023-11-02,15
1575328899695439879,202123103003,毛织,1,2022-08-01,2023-11-09,29
1575328899695439880,202123103003,毛织,1,2022-08-01,2023-10-26,1
1575328899695439884,202123103005,毛织,1,2022-08-01,2023-10-26,18
1575328899695439886,202123103005,毛织,1,2022-08-01,2023-11-09,12
1575328899695439887,202123103005,毛织,1,2022-08-01,2023-10-26,1
1575328899695439888,202123103005,毛织,1,2022-08-01,2023-10-26,1
1575328899695439889,202123103007,毛织,1,2022-08-01,2023-11-23,21
1575328899695439890,202123103008,毛织,1,2022-08-01,2023-11-23,13
1575328899695439891,202123103008,毛织,1,2022-08-01,2023-11-23,1
1575328899695439897,202123103101,毛织,3,2022-08-01,2023-10-26,31
1575328899695439898,202123103101,毛织,1,2022-08-01,2023-11-02,11
1575328899695439899,202123103101,毛织,1,2022-08-01,2023-11-09,21
1575328899695439900,202123103101,毛织,1,2022-08-01,2023-10-26,1
1575328899695439901,202123103101,毛织,1,2022-08-01,2023-10-26,1
1575328899695439907,200123103001,毛织,1,2022-08-01,2023-10-26,11
1575328899699634183,202123104001,毛织,3,2022-08-01,2023-10-26,58
1575328899699634184,202123104001,毛织,1,2022-08-01,2023-11-02,23
1575328899699634185,202123104001,毛织,1,2022-08-01,2023-11-09,45
1575328899699634186,200123101001,毛织,2,2022-08-01,2023-11-30,31
1575328899699634187,200123103001,毛织,1,2022-08-01,2023-11-09,8
1575328899699634188,202123104001,毛织,1,2022-08-01,2023-10-26,1
1575328899699634189,202123111007,毛织,1,2022-08-01,2023-10-26,4
1575328899703828482,202123111010,毛织,2,2022-08-01,2023-10-26,58
1575328899703828483,202123111010,毛织,1,2022-08-01,2023-11-02,19
1575328899703828484,200123103001,毛织,1,2022-08-01,2023-10-26,1
1575328899703828485,202123111010,毛织,1,2022-08-01,2023-11-09,37
1575328899703828486,202123111010,毛织,1,2022-08-01,2023-10-26,1
1575328899703828487,202123111010,毛织,1,2022-08-01,2023-10-26,1
1575328899703828490,200123103002,毛织,1,2022-08-01,2023-10-26,14
1575328899703828491,200123103002,毛织,1,2022-08-01,2023-10-26,1
1575328899703828492,200123103004,毛织,1,2022-08-01,2023-11-23,18
1575328899703828493,200123103004,毛织,1,2022-08-01,2023-11-30,23
1575328899703828494,200123103004,毛织,1,2022-08-01,2023-11-23,1
1575328899703828495,200123103004,毛织,1,2022-08-01,2023-11-23,1
1575328899708022786,200123101001,毛织,1,2022-08-01,2023-11-23,1
1575328899708022789,200123103006,毛织,1,2022-08-01,2023-10-26,27
1575328899708022790,200123103006,毛织,1,2022-08-01,2023-11-02,14
1575328899708022791,200123103006,毛织,1,2022-08-01,2023-11-09,27
1575328899708022792,200123103006,毛织,1,2022-08-01,2023-10-26,1
1575328899708022795,200123103008,毛织,1,2022-08-01,2023-11-23,12
1575328899708022796,200123103008,毛织,1,2022-08-01,2023-11-30,24
1575328899708022797,200123101001,毛织,1,2022-08-01,2023-11-23,1
1575328899712217089,200123103008,毛织,1,2022-08-01,2023-11-23,1
1575328899712217090,200123103101,毛织,3,2022-08-01,2023-10-26,45
1575328899712217091,200123103101,毛织,1,2022-08-01,2023-11-02,13
1575328899712217092,200123103101,毛织,3,2022-08-01,2023-11-09,34
1575328899712217093,200123103101,毛织,1,2022-08-01,2023-10-26,1
1575328899712217094,200123103102,毛织,1,2022-08-01,2023-11-23,15
1575328899712217095,200123103102,毛织,1,2022-08-01,2023-11-30,24
1575328899712217096,200123103102,毛织,1,2022-08-01,2023-11-23,1
1575328899712217101,200123103104,毛织,1,2022-08-01,2023-10-26,30
1575328899712217102,200123103104,毛织,1,2022-08-01,2023-11-09,20
1575328899712217103,200123103104,毛织,1,2022-08-01,2023-10-26,1
1575328899716411394,200123103105,毛织,1,2022-08-01,2023-11-23,15
1575328899716411395,200123103105,毛织,1,2022-08-01,2023-11-23,1
1575328899716411401,200123104001,毛织,1,2022-08-01,2023-10-26,19
1575328899716411402,200123104001,毛织,1,2022-08-01,2023-11-09,13
1575328899716411403,200123104001,毛织,1,2022-08-01,2023-10-26,1
1575328899716411404,200123104003,毛织,1,2022-08-01,2023-11-23,10
1575328899716411405,200123104003,毛织,1,2022-08-01,2023-11-23,1
1575328899716411406,200123111001,毛织,1,2022-08-01,2023-11-23,3
1575328899716411407,200123111001,毛织,1,2022-08-01,2023-11-23,1
1575328899716411408,200123111001,毛织,1,2022-08-01,2023-11-23,1
1575328899716411409,200123111002,毛织,2,2022-08-01,2023-10-26,57
1575328899716411410,200123111002,毛织,1,2022-08-01,2023-11-02,20
1575328899716411412,200123111002,毛织,2,2022-08-01,2023-11-09,51
1575328899720605698,200123111002,毛织,1,2022-08-01,2023-10-26,1
1575328899720605699,200123111002,毛织,1,2022-08-01,2023-10-26,1
1575328899720605700,201123101001,毛织,1,2022-08-01,2023-11-23,13
1575328899720605701,201123101001,毛织,1,2022-08-01,2023-11-23,1
1575328899720605702,201123101001,毛织,1,2022-08-01,2023-11-23,1
1575328899728994305,201123103007,毛织,1,2022-08-01,2023-11-23,7
1575328899728994306,201123103007,毛织,1,2022-08-01,2023-12-15,26
1575328899728994307,201123103007,毛织,1,2022-08-01,2023-11-23,1
1575328899728994308,201123103007,毛织,1,2022-08-01,2023-11-23,1
1575328899733188613,201123101002,毛织,1,2022-08-01,2023-11-23,17
1575328899733188614,201123103003,毛织,3,2022-08-01,2023-11-09,54
1575328899733188615,201123103003,毛织,1,2022-08-01,2023-10-26,1
1575328899733188616,201123103006,毛织,1,2022-08-01,2023-11-23,6
1575328899733188617,201123103006,毛织,1,2022-08-01,2023-11-30,19
1575328899733188618,201123103006,毛织,1,2022-08-01,2023-11-23,1
