order_id,item_id,fabric_category,max_production_limit,arrival_date,due_date,capacity_needed
1585937125168181268,C45970841,梭织,1,2022-11-29,2023-02-14,12
1585937125168181269,C45970841,梭织,1,2022-11-29,2023-02-21,12
1585937125168181270,C45970841,梭织,1,2022-11-29,2023-02-28,6
1585937125197541378,C47274158,梭织,2,2022-11-29,2023-02-14,31
1585937125197541379,C47274158,梭织,2,2022-11-29,2023-02-21,31
1585937125197541380,C47274158,梭织,2,2022-11-29,2023-02-28,16
1585937125201735687,C45763713,梭织,1,2022-11-29,2023-02-21,15
1585937125201735688,C45763713,梭织,1,2022-11-29,2023-02-28,15
1585937125201735689,C45763713,梭织,1,2022-11-29,2023-03-07,8
1585937125239484440,C45763723,梭织,2,2022-11-29,2023-02-14,17
1585937125239484441,C45763723,梭织,2,2022-11-29,2023-02-21,17
1585937125239484442,C45763723,梭织,2,2022-11-29,2023-02-28,9
1585937125273038877,C46327778,梭织,2,2022-11-29,2023-02-07,27
1585937125277233153,C46327778,梭织,2,2022-11-29,2023-02-14,27
1585937125277233154,C46327778,梭织,2,2022-11-29,2023-02-21,14
1585937125281427479,C44741046,梭织,1,2022-11-14,2023-03-02,9
1585937125281427480,C44741046,梭织,1,2022-11-14,2023-03-20,13
1585937125285621767,C44741042,梭织,1,2022-11-08,2023-02-14,3
1585937125285621768,C44741042,梭织,1,2022-11-08,2023-02-23,4
1585937125310787595,C44698782,梭织,2,2022-11-14,2023-02-14,19
1585937125310787596,C44698782,梭织,2,2022-11-14,2023-02-23,19
1585937125310787597,C44698782,梭织,2,2022-11-14,2023-03-02,19
1585937125310787598,C44698782,梭织,2,2022-11-14,2023-03-09,7
1585937125331759107,C44729290,梭织,2,2022-11-14,2022-12-20,5
1585937125331759108,C44729290,梭织,2,2022-11-14,2023-02-07,18
1585937137520406530,C44730845,梭织,3,2022-11-08,2023-02-14,30
1585937137520406531,C44730845,梭织,3,2022-11-08,2023-02-23,30
1585937137520406532,C44730845,梭织,3,2022-11-08,2023-03-02,30
1585937137520406533,C44730845,梭织,3,2022-11-08,2023-03-09,10
1585937137528795139,C44731831,梭织,3,2022-11-08,2023-04-07,7
1585937137528795140,C44731831,梭织,3,2022-11-08,2023-02-14,32
1585937137528795141,C44731831,梭织,3,2022-11-08,2023-02-23,32
1585937137528795142,C44731831,梭织,3,2022-11-08,2023-03-02,32
1585937137528795143,C44731831,梭织,3,2022-11-08,2023-03-09,11
1585937137537183765,C44742537,梭织,1,2022-11-26,2023-02-14,6
1585937137537183766,C44742537,梭织,1,2022-11-26,2023-02-23,9
1585937137562349583,C44829331,梭织,1,2022-11-26,2022-12-20,2
1585937137562349589,C44829341,梭织,1,2022-11-26,2022-12-20,1
1585937137566543875,C44897259,梭织,2,2022-11-25,2022-12-20,6
1585937137566543876,C44897259,梭织,2,2022-11-25,2023-02-07,12
1585937137566543877,C44897259,梭织,2,2022-11-25,2023-02-14,6
1585937137566543878,C44897259,梭织,2,2022-11-25,2023-02-28,6
1585937137566543880,C44912852,梭织,2,2022-11-14,2022-12-20,7
1585937137566543881,C44912852,梭织,2,2022-11-14,2023-02-07,14
1585937137566543882,C44912852,梭织,2,2022-11-14,2023-02-14,7
1585937137566543883,C44912852,梭织,2,2022-11-14,2023-02-28,7
1585937137566543884,C44921318,梭织,1,2022-11-14,2022-12-20,1
1585937137566543885,C44921318,梭织,1,2022-11-14,2023-02-07,4
1585937137574932506,C46491687,梭织,2,2022-11-14,2023-02-14,13
1585937137574932507,C46491687,梭织,2,2022-11-14,2023-02-23,18
1585937137574932508,C46491687,梭织,2,2022-11-14,2023-03-02,13
1585937137579126793,C45133818,梭织,2,2022-11-14,2023-02-14,12
1585937137579126794,C45133818,梭织,2,2022-11-14,2023-02-23,15
1585937137579126795,C45133818,梭织,2,2022-11-14,2023-03-02,12
1585937137604292628,C46869876,梭织,1,2022-11-26,2023-02-14,6
1585937137604292629,C46869876,梭织,1,2022-11-26,2023-02-23,8
1585937137625264153,C49362252,梭织,1,2022-11-14,2023-02-14,7
1585937137625264154,C49362252,梭织,1,2022-11-14,2023-02-23,10
1585937137625264162,C49246446,梭织,2,2022-11-25,2022-12-20,7
1585937137625264163,C49246446,梭织,2,2022-11-25,2023-02-07,14
1585937137625264164,C49246446,梭织,2,2022-11-25,2023-02-14,7
1585937137625264165,C49246446,梭织,2,2022-11-25,2023-02-28,7
1585937137633652755,C49268681,梭织,4,2022-11-14,2023-02-14,75
1585937137633652756,C49268681,梭织,4,2022-11-14,2023-02-23,75
1585937137633652757,C49268681,梭织,4,2022-11-14,2023-03-02,75
1585937137633652758,C49268681,梭织,4,2022-11-14,2023-03-09,25
1585937137637847044,C49439448,梭织,1,2022-11-08,2023-02-14,7
1585937137637847045,C49439448,梭织,1,2022-11-08,2023-02-23,10
1585937137637847050,C49241566,梭织,1,2022-11-25,2022-12-20,5
1585937137637847051,C49241566,梭织,1,2022-11-25,2023-02-07,9
1585937137637847052,C49241566,梭织,1,2022-11-25,2023-02-14,5
1585937137637847053,C49241566,梭织,1,2022-11-25,2023-02-28,5
1585937137646235659,C49664797,梭织,2,2022-10-27,2022-12-20,15
1585937137646235660,C49664797,梭织,2,2022-10-27,2023-02-07,10
1585937137646235686,C49288751,梭织,1,2022-11-26,2023-02-14,5
1585937137650429965,C49645108,梭织,2,2022-11-26,2022-12-20,23
1585937137650429967,C50225015,梭织,1,2022-11-25,2022-12-20,2
1585937137650429969,C50579769,梭织,2,2022-11-14,2022-12-20,20
