supplier_id,importance,fabric_category,date,max_line_limit
0003000088,培养,梭织,2022-07-01,2.0
0003000088,培养,梭织,2022-07-02,2.0
0003000088,培养,梭织,2022-07-04,2.0
0003000088,培养,梭织,2022-07-05,2.0
0003000088,培养,梭织,2022-07-06,2.0
0003000088,培养,梭织,2022-07-07,2.0
0003000088,培养,梭织,2022-07-08,2.0
0003000088,培养,梭织,2022-07-09,2.0
0003000088,培养,梭织,2022-07-11,2.0
0003000088,培养,梭织,2022-07-12,2.0
0003000088,培养,梭织,2022-07-13,2.0
0003000088,培养,梭织,2022-07-14,2.0
0003000088,培养,梭织,2022-07-15,2.0
0003000088,培养,梭织,2022-07-16,2.0
0003000088,培养,梭织,2022-07-18,2.0
0003000088,培养,梭织,2022-07-19,2.0
0003000088,培养,梭织,2022-07-20,2.0
0003000088,培养,梭织,2022-07-21,2.0
0003000088,培养,梭织,2022-07-22,2.0
0003000088,培养,梭织,2022-07-23,2.0
0003000088,培养,梭织,2022-07-25,2.0
0003000088,培养,梭织,2022-07-26,2.0
0003000088,培养,梭织,2022-07-27,2.0
0003000088,培养,梭织,2022-07-28,2.0
0003000088,培养,梭织,2022-07-29,2.0
0003000088,培养,梭织,2022-07-30,2.0
0003000088,培养,梭织,2022-08-01,2.0
0003000088,培养,梭织,2022-08-02,2.0
0003000088,培养,梭织,2022-08-03,2.0
0003000088,培养,梭织,2022-08-04,2.0
0003000088,培养,梭织,2022-08-05,2.0
0003000088,培养,梭织,2022-08-06,2.0
0003000088,培养,梭织,2022-08-08,2.0
0003000088,培养,梭织,2022-08-09,2.0
0003000088,培养,梭织,2022-08-10,2.0
0003000088,培养,梭织,2022-08-11,2.0
0003000088,培养,梭织,2022-08-12,2.0
0003000088,培养,梭织,2022-08-13,2.0
0003000088,培养,梭织,2022-08-15,2.0
0003000088,培养,梭织,2022-08-16,2.0
0003000088,培养,梭织,2022-08-17,2.0
0003000088,培养,梭织,2022-08-18,2.0
0003000088,培养,梭织,2022-08-19,2.0
0003000088,培养,梭织,2022-08-20,2.0
0003000088,培养,梭织,2022-08-22,2.0
0003000088,培养,梭织,2022-08-23,2.0
0003000088,培养,梭织,2022-08-24,2.0
0003000088,培养,梭织,2022-08-25,2.0
0003000088,培养,梭织,2022-08-26,2.0
0003000088,培养,梭织,2022-08-27,2.0
0003000088,培养,梭织,2022-08-29,2.0
0003000088,培养,梭织,2022-08-30,2.0
0003000088,培养,梭织,2022-08-31,2.0
0003000088,培养,梭织,2022-09-01,2.0
0003000088,培养,梭织,2022-09-02,2.0
0003000088,培养,梭织,2022-09-03,2.0
0003000088,培养,梭织,2022-09-05,2.0
0003000088,培养,梭织,2022-09-06,2.0
0003000088,培养,梭织,2022-09-07,2.0
0003000088,培养,梭织,2022-09-08,2.0
0003000088,培养,梭织,2022-09-09,2.0
0003000088,培养,梭织,2022-09-10,2.0
0003000088,培养,梭织,2022-09-12,2.0
0003000088,培养,梭织,2022-09-13,2.0
0003000088,培养,梭织,2022-09-14,2.0
0003000088,培养,梭织,2022-09-15,2.0
0003000088,培养,梭织,2022-09-16,2.0
0003000088,培养,梭织,2022-09-17,2.0
0003000088,培养,梭织,2022-09-19,2.0
0003000088,培养,梭织,2022-09-20,2.0
0003000088,培养,梭织,2022-09-21,2.0
0003000088,培养,梭织,2022-09-22,2.0
0003000088,培养,梭织,2022-09-23,2.0
0003000088,培养,梭织,2022-09-24,2.0
