order_id,item_id,fabric_category,max_production_limit,arrival_date,due_date,capacity_needed
1585937125168181268,C45970841,梭织,1,2022-11-29,2023-02-14,12
1585937125168181269,C45970841,梭织,1,2022-11-29,2023-02-21,12
1585937125168181270,C45970841,梭织,1,2022-11-29,2023-02-28,6
1585937125189152785,C45763724,梭织,1,2022-11-29,2023-02-21,4
1585937125193347083,C46442046,梭织,2,2023-03-04,2023-03-28,15
1585937125193347084,C46442046,梭织,2,2022-11-29,2023-02-14,9
1585937125193347085,C46442046,梭织,2,2022-11-29,2023-02-21,13
1585937125193347086,C46442046,梭织,2,2022-11-29,2023-02-28,13
1585937125193347087,C46442046,梭织,2,2022-11-29,2023-03-07,9
1585937125197541390,C47354229,梭织,1,2022-11-29,2023-02-14,5
1585937125205929995,C45262941,梭织,2,2023-03-04,2023-03-22,24
1585937125205929996,C45262941,梭织,2,2022-11-29,2023-02-07,14
1585937125205929997,C45262941,梭织,2,2022-11-29,2023-02-14,21
1585937125205929998,C45262941,梭织,2,2022-11-29,2023-02-21,21
1585937125205929999,C45262941,梭织,2,2022-11-29,2023-02-28,14
1585937125226901522,C47413675,梭织,1,2022-11-29,2023-02-07,13
1585937125226901523,C47413675,梭织,1,2022-11-29,2023-02-14,13
1585937125226901524,C47413675,梭织,1,2022-11-29,2023-02-21,7
1585937125231095816,C47571533,梭织,3,2022-11-29,2023-01-02,20
1585937125231095817,C47571533,梭织,3,2022-11-29,2023-02-07,29
1585937125231095818,C47571533,梭织,3,2022-11-29,2023-02-14,29
1585937125231095819,C47571533,梭织,3,2022-11-29,2023-02-21,20
1585937125239484423,C45990735,梭织,1,2022-11-29,2023-02-14,15
1585937125239484424,C45990735,梭织,1,2022-11-29,2023-02-21,15
1585937125239484425,C45990735,梭织,1,2022-11-29,2023-02-28,8
1585937125239484440,C45763723,梭织,2,2022-11-29,2023-02-14,17
1585937125239484441,C45763723,梭织,2,2022-11-29,2023-02-21,17
1585937125239484442,C45763723,梭织,2,2022-11-29,2023-02-28,9
1585937125252067341,C46579508,梭织,2,2022-11-29,2023-02-28,7
1585937125252067342,C46579508,梭织,2,2022-11-29,2023-03-07,11
1585937125256261633,C46579508,梭织,2,2022-11-29,2023-03-14,11
1585937125256261634,C46579508,梭织,2,2022-11-29,2023-03-21,7
1585937125256261635,C47276064,梭织,1,2022-11-29,2023-02-14,6
1585937125256261636,C47276064,梭织,1,2022-11-29,2023-02-21,6
1585937125256261637,C47276064,梭织,1,2022-11-29,2023-02-28,3
1585937125256261639,C50261839,梭织,1,2022-11-29,2023-02-07,2
1585937125256261640,C50261839,梭织,1,2022-11-29,2023-02-14,2
1585937125256261641,C50261839,梭织,1,2022-11-29,2023-02-21,1
1585937125260455940,C50341094,梭织,2,2023-03-04,2023-03-29,5
1585937125260455941,C50341094,梭织,2,2022-11-29,2023-02-14,7
1585937125260455942,C50341094,梭织,2,2022-11-29,2023-02-21,11
1585937125260455943,C50341094,梭织,2,2022-11-29,2023-02-28,11
1585937125260455944,C50341094,梭织,2,2022-11-29,2023-03-07,7
1585937125268844551,C50113909,梭织,1,2022-11-29,2023-02-14,5
1585937125268844552,C50113909,梭织,1,2022-11-29,2023-02-21,5
1585937125268844553,C50113909,梭织,1,2022-11-29,2023-02-28,3
1585937125273038852,C46184464,梭织,1,2022-11-29,2023-02-21,6
1585937125273038853,C47668639,梭织,1,2022-11-29,2023-01-02,6
1585937125277233164,C44773813,梭织,1,2022-11-14,2022-12-20,5
1585937125277233165,C44773813,梭织,1,2022-11-14,2023-02-07,18
1585937125281427474,C44685175,梭织,1,2022-11-19,2022-12-20,3
1585937125281427479,C44741046,梭织,1,2022-11-14,2023-03-02,9
1585937125281427480,C44741046,梭织,1,2022-11-14,2023-03-20,13
1585937125281427483,C44876894,梭织,2,2022-11-14,2023-03-02,6
1585937125281427484,C44876894,梭织,2,2022-11-14,2023-03-20,8
1585937125281427485,C44741723,梭织,2,2022-11-14,2023-02-14,11
1585937125281427486,C44741723,梭织,2,2022-11-14,2023-02-23,15
1585937125281427487,C44741723,梭织,2,2022-11-14,2023-03-02,11
1585937125285621766,C44741037,梭织,1,2022-10-27,2023-02-14,3
1585937125285621769,C44742531,梭织,2,2022-11-14,2023-02-14,11
1585937125285621770,C44742531,梭织,2,2022-11-14,2023-02-23,11
1585937125285621771,C44742531,梭织,2,2022-11-14,2023-03-02,11
1585937125285621772,C44742531,梭织,2,2022-11-14,2023-03-09,4
1585937125289816078,C44741338,梭织,1,2022-11-14,2022-12-20,3
1585937125289816079,C44741338,梭织,1,2022-11-14,2023-02-07,5
1585937125289816080,C44741338,梭织,1,2022-11-14,2023-02-14,3
1585937125289816081,C44741338,梭织,1,2022-11-14,2023-02-28,3
1585937125294010373,C44741715,梭织,1,2022-11-14,2022-12-20,3
1585937125294010374,C44741715,梭织,1,2022-11-14,2023-02-07,12
1585937125294010381,C44829333,梭织,1,2022-11-26,2022-12-20,2
1585937125298204673,C44829343,梭织,1,2022-11-26,2022-12-20,2
1585937125298204686,C44685162,梭织,1,2022-11-14,2023-02-14,3
1585937125298204687,C44685162,梭织,1,2022-11-14,2023-02-23,5
