supplier_id,date,max_line_limit,importance
0,0,15,战略
0,1,1,战略
0,2,2,战略
0,3,4,战略
0,4,3,战略
0,5,3,战略
0,6,1,战略
0,7,9,战略
0,8,21,战略
0,9,3,战略
0,10,1,战略
0,11,3,战略
0,12,1,战略
0,13,3,战略
0,14,2,战略
0,15,8,战略
0,16,3,战略
0,17,6,战略
0,18,3,战略
0,19,11,战略
0,20,4,战略
0,21,8,战略
0,22,7,战略
0,23,2,战略
0,24,7,战略
0,25,1,战略
0,26,22,战略
0,27,11,战略
0,28,15,战略
0,29,3,战略
0,30,5,战略
0,31,14,战略
0,32,5,战略
0,33,3,战略
0,34,1,战略
0,35,2,战略
0,36,3,战略
0,37,1,战略
0,38,13,战略
0,39,3,战略
0,40,17,战略
0,41,11,战略
0,42,7,战略
0,43,1,战略
0,44,1,战略
0,45,7,战略
0,46,18,战略
0,47,17,战略
0,48,15,战略
0,49,23,战略
0,50,15,战略
0,51,3,战略
0,52,17,战略
0,53,13,战略
0,54,17,战略
0,55,8,战略
0,56,7,战略
0,57,5,战略
0,58,17,战略
0,59,17,战略
0,60,1,战略
0,61,14,战略
0,62,8,战略
0,63,3,战略
0,64,12,战略
0,65,17,战略
0,66,9,战略
0,67,3,战略
0,68,9,战略
0,69,12,战略
0,70,9,战略
0,71,14,战略
0,72,3,战略
0,73,1,战略
0,74,8,战略
0,75,8,战略
0,76,4,战略
0,77,7,战略
0,78,1,战略
0,79,8,战略
0,80,11,战略
0,81,18,战略
0,82,3,战略
0,83,10,战略
0,84,7,战略
0,85,8,战略
0,86,12,战略
0,87,2,战略
0,88,21,战略
0,89,1,战略
0,90,3,战略
0,91,1,战略
0,92,22,战略
0,93,6,战略
0,94,1,战略
0,95,3,战略
0,96,20,战略
0,97,2,战略
0,98,12,战略
0,99,13,战略
0,100,6,战略
0,101,12,战略
0,102,20,战略
0,103,2,战略
0,104,2,战略
0,105,2,战略
0,106,9,战略
0,107,1,战略
0,108,1,战略
0,109,4,战略
0,110,19,战略
0,111,8,战略
0,112,12,战略
0,113,4,战略
0,114,2,战略
0,115,1,战略
0,116,23,战略
0,117,4,战略
0,118,10,战略
0,119,3,战略
1,0,1,核心
1,1,20,核心
1,2,1,核心
1,3,7,核心
1,4,21,核心
1,5,17,核心
1,6,3,核心
1,7,3,核心
1,8,2,核心
1,9,1,核心
1,10,3,核心
1,11,4,核心
1,12,7,核心
1,13,21,核心
1,14,12,核心
1,15,6,核心
1,16,4,核心
1,17,12,核心
1,18,6,核心
1,19,3,核心
1,20,8,核心
1,21,3,核心
1,22,8,核心
1,23,2,核心
1,24,3,核心
1,25,1,核心
1,26,13,核心
1,27,3,核心
1,28,20,核心
1,29,17,核心
1,30,22,核心
1,31,11,核心
1,32,8,核心
1,33,3,核心
1,34,7,核心
1,35,19,核心
1,36,1,核心
1,37,1,核心
1,38,9,核心
1,39,3,核心
1,40,24,核心
1,41,17,核心
1,42,2,核心
1,43,5,核心
1,44,20,核心
1,45,9,核心
1,46,15,核心
1,47,3,核心
1,48,6,核心
1,49,11,核心
1,50,17,核心
1,51,3,核心
1,52,25,核心
1,53,7,核心
1,54,15,核心
1,55,10,核心
1,56,23,核心
1,57,8,核心
1,58,9,核心
1,59,3,核心
1,60,17,核心
1,61,7,核心
1,62,4,核心
1,63,4,核心
1,64,2,核心
1,65,1,核心
1,66,2,核心
1,67,2,核心
1,68,13,核心
1,69,24,核心
1,70,3,核心
1,71,4,核心
1,72,4,核心
1,73,3,核心
1,74,9,核心
1,75,7,核心
1,76,17,核心
1,77,4,核心
1,78,14,核心
1,79,10,核心
1,80,25,核心
1,81,10,核心
1,82,7,核心
1,83,1,核心
1,84,11,核心
1,85,12,核心
1,86,8,核心
1,87,4,核心
1,88,1,核心
1,89,9,核心
1,90,10,核心
1,91,23,核心
1,92,3,核心
1,93,7,核心
1,94,10,核心
1,95,3,核心
1,96,1,核心
1,97,12,核心
1,98,3,核心
1,99,7,核心
1,100,3,核心
1,101,17,核心
1,102,3,核心
1,103,3,核心
1,104,18,核心
1,105,3,核心
1,106,13,核心
1,107,25,核心
1,108,3,核心
1,109,3,核心
1,110,9,核心
1,111,8,核心
1,112,3,核心
1,113,3,核心
1,114,15,核心
1,115,14,核心
1,116,3,核心
1,117,12,核心
1,118,4,核心
1,119,9,核心
2,0,3,合格
2,1,1,合格
2,2,1,合格
2,3,8,合格
2,4,8,合格
2,5,2,合格
2,6,17,合格
2,7,14,合格
2,8,3,合格
2,9,1,合格
2,10,4,合格
2,11,3,合格
2,12,2,合格
2,13,1,合格
2,14,4,合格
2,15,7,合格
2,16,1,合格
2,17,13,合格
2,18,1,合格
2,19,1,合格
2,20,3,合格
2,21,5,合格
2,22,1,合格
2,23,3,合格
2,24,3,合格
2,25,24,合格
2,26,23,合格
2,27,13,合格
2,28,18,合格
2,29,3,合格
2,30,11,合格
2,31,24,合格
2,32,8,合格
2,33,12,合格
2,34,3,合格
2,35,3,合格
2,36,6,合格
2,37,1,合格
2,38,9,合格
2,39,1,合格
2,40,8,合格
2,41,2,合格
2,42,8,合格
2,43,17,合格
2,44,7,合格
2,45,8,合格
2,46,12,合格
2,47,1,合格
2,48,4,合格
2,49,3,合格
2,50,3,合格
2,51,1,合格
2,52,10,合格
2,53,9,合格
2,54,1,合格
2,55,4,合格
2,56,11,合格
2,57,11,合格
2,58,8,合格
2,59,3,合格
2,60,14,合格
2,61,1,合格
2,62,1,合格
2,63,24,合格
2,64,11,合格
2,65,10,合格
2,66,9,合格
2,67,13,合格
2,68,14,合格
2,69,4,合格
2,70,9,合格
2,71,1,合格
2,72,9,合格
2,73,18,合格
2,74,10,合格
2,75,5,合格
2,76,10,合格
2,77,9,合格
2,78,8,合格
2,79,11,合格
2,80,3,合格
2,81,3,合格
2,82,12,合格
2,83,7,合格
2,84,1,合格
2,85,4,合格
2,86,9,合格
2,87,10,合格
2,88,3,合格
2,89,12,合格
2,90,1,合格
2,91,20,合格
2,92,10,合格
2,93,8,合格
2,94,8,合格
2,95,1,合格
2,96,13,合格
2,97,8,合格
2,98,3,合格
2,99,3,合格
2,100,17,合格
2,101,3,合格
2,102,3,合格
2,103,5,合格
2,104,8,合格
2,105,23,合格
2,106,22,合格
2,107,16,合格
2,108,9,合格
2,109,1,合格
2,110,25,合格
2,111,1,合格
2,112,12,合格
2,113,22,合格
2,114,9,合格
2,115,13,合格
2,116,3,合格
2,117,5,合格
2,118,4,合格
2,119,2,合格
3,0,3,观察
3,1,1,观察
3,2,9,观察
3,3,13,观察
3,4,3,观察
3,5,8,观察
3,6,3,观察
3,7,8,观察
3,8,6,观察
3,9,1,观察
3,10,2,观察
3,11,1,观察
3,12,8,观察
3,13,6,观察
3,14,4,观察
3,15,3,观察
3,16,1,观察
3,17,13,观察
3,18,3,观察
3,19,7,观察
3,20,18,观察
3,21,5,观察
3,22,3,观察
3,23,3,观察
3,24,2,观察
3,25,8,观察
3,26,7,观察
3,27,4,观察
3,28,3,观察
3,29,3,观察
3,30,17,观察
3,31,13,观察
3,32,3,观察
3,33,12,观察
3,34,2,观察
3,35,3,观察
3,36,16,观察
3,37,1,观察
3,38,15,观察
3,39,1,观察
3,40,3,观察
3,41,2,观察
3,42,8,观察
3,43,20,观察
3,44,9,观察
3,45,17,观察
3,46,5,观察
3,47,3,观察
3,48,3,观察
3,49,8,观察
3,50,3,观察
3,51,8,观察
3,52,7,观察
3,53,24,观察
3,54,9,观察
3,55,1,观察
3,56,13,观察
3,57,11,观察
3,58,17,观察
3,59,3,观察
3,60,1,观察
3,61,2,观察
3,62,8,观察
3,63,4,观察
3,64,2,观察
3,65,5,观察
3,66,7,观察
3,67,12,观察
3,68,25,观察
3,69,7,观察
3,70,2,观察
3,71,8,观察
3,72,1,观察
3,73,2,观察
3,74,3,观察
3,75,3,观察
3,76,10,观察
3,77,12,观察
3,78,2,观察
3,79,3,观察
3,80,1,观察
3,81,2,观察
3,82,7,观察
3,83,2,观察
3,84,19,观察
3,85,11,观察
3,86,17,观察
3,87,3,观察
3,88,4,观察
3,89,3,观察
3,90,7,观察
3,91,7,观察
3,92,2,观察
3,93,24,观察
3,94,3,观察
3,95,1,观察
3,96,15,观察
3,97,7,观察
3,98,11,观察
3,99,9,观察
3,100,8,观察
3,101,4,观察
3,102,3,观察
3,103,7,观察
3,104,1,观察
3,105,1,观察
3,106,17,观察
3,107,9,观察
3,108,1,观察
3,109,1,观察
3,110,1,观察
3,111,3,观察
3,112,8,观察
3,113,1,观察
3,114,3,观察
3,115,1,观察
3,116,2,观察
3,117,2,观察
3,118,14,观察
