item_id,brand,channel,fabric_category,age_group,item_capacity_group
202123108107,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
208123104102,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
208123120003,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
200123104107,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
202123121102,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
201123100001,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
208123108008,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
202123121202,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
208123108208,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
200123133209,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
201123100106,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
202123123001,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
208123104103,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
202123121002,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
201123108122,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
200123131209,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
200123120107,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
202123108201,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
208123120101,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
208123121102,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
200123111008,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
201123108016,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
200123133206,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
201123100201,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
200123100009,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
208123117201,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
208123111012,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
200123123003,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
202123100001,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
200123131201,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
202123121005,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
201123100007,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
208123121001,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
208123108101,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
202123121101,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
200123108106,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
200123156202,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
208123133202,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
208123120203,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
200123131208,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
201123100105,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
200123108002,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
208123108106,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
208123120104,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
200123133212,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
208123104202,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
201123108203,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
201123104104,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
200123123005,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
208123121203,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
202123121007,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
208123108207,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
202123121107,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
208123133201,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
200123100105,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
201123108010,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
200123108201,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
200123104106,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
200123120003,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
200123133203,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
202123105201,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
200123108113,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
201123100009,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
200123104101,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
201123123005,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
201123121201,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
201123108127,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
