order_id,item_id,arrival_date,due_date,capacity_needed
0,0,45,89,3
1,0,51,91,9
2,0,20,78,2
3,1,51,104,15
4,1,20,92,32
5,1,6,51,31
6,1,27,92,34
7,2,46,104,28
8,2,50,105,17
9,2,33,67,7
10,3,41,104,10
11,3,55,111,4
12,4,18,58,14
13,4,38,72,13
14,4,72,108,11
15,5,3,38,7
16,5,63,102,13
17,5,25,77,12
18,6,18,72,8
19,6,14,57,5
20,6,68,108,28
21,6,2,76,49
22,7,18,76,21
23,7,49,96,8
24,7,10,55,7
25,8,7,52,38
26,8,46,108,41
27,8,27,76,31
28,8,25,84,29
29,9,34,89,2
30,9,69,113,27
31,9,27,80,2
32,9,18,59,25
33,10,20,89,7
34,10,13,65,8
35,10,7,70,16
36,10,11,65,12
37,10,2,52,37
38,11,51,83,10
39,11,13,53,9
40,11,46,99,3
41,11,27,69,41
42,12,66,119,6
43,12,56,105,11
44,12,55,97,24
45,12,8,64,11
46,13,26,65,11
47,13,42,89,11
48,13,6,66,15
49,13,9,64,5
50,14,72,111,27
51,14,19,80,31
52,14,45,95,3
53,15,60,115,11
54,15,4,43,6
55,15,16,86,41
56,15,49,79,41
57,15,36,93,59
58,15,11,53,7
59,16,54,106,1
60,16,42,86,16
61,16,41,95,25
62,16,7,67,10
63,16,27,78,40
64,17,58,111,2
65,17,2,41,28
66,18,41,92,30
67,18,5,49,16
68,19,27,85,34
69,19,28,62,15
70,19,38,69,36
71,19,22,80,14
72,20,15,69,11
73,20,35,67,21
74,20,3,48,3
75,21,18,72,8
76,21,8,60,6
77,21,35,94,11
78,21,5,69,14
79,22,68,102,37
80,22,67,103,17
81,22,61,111,25
82,22,57,113,17
83,23,10,68,7
84,23,33,100,4
85,23,6,63,11
86,24,38,105,11
87,24,47,96,25
88,24,9,42,6
89,25,6,40,10
90,25,58,98,41
91,25,54,85,15
92,25,9,61,5
93,26,55,96,20
94,26,10,54,4
95,26,14,58,20
96,27,37,94,11
97,27,36,80,8
98,27,35,100,3
99,27,45,95,37
100,28,26,100,8
101,28,56,94,13
102,28,52,89,19
103,28,17,61,2
104,29,23,53,41
105,29,67,111,18
106,29,64,114,26
107,29,34,65,48
108,29,58,107,23
109,30,59,90,14
110,31,52,102,40
111,31,40,105,16
112,32,33,69,28
113,32,81,116,34
114,32,1,69,23
115,32,39,111,19
116,33,22,77,11
117,33,43,99,55
118,33,53,87,11
119,33,48,98,12
120,34,18,69,7
121,35,36,110,7
122,35,12,56,21
123,35,22,74,20
124,36,57,95,15
125,36,9,54,7
126,36,4,80,5
127,37,66,105,15
128,37,13,84,27
129,37,78,113,22
130,37,64,107,18
131,38,44,106,39
132,38,12,49,47
133,39,46,102,1
134,39,47,80,21
135,39,60,119,11
136,40,31,65,27
137,40,5,37,21
138,40,64,112,19
139,40,24,69,13
140,41,6,37,6
141,41,32,110,9
142,41,42,112,42
143,41,23,77,20
144,42,16,86,51
145,42,24,82,16
146,42,22,58,39
147,42,40,104,9
148,43,10,55,15
149,43,65,110,28
150,43,60,106,20
151,44,38,79,52
152,44,2,63,4
153,44,13,79,1
154,45,43,77,3
155,45,41,92,12
156,45,29,81,18
157,45,36,111,24
158,46,17,59,8
159,46,20,77,20
160,46,67,115,11
161,46,30,82,26
162,47,3,65,35
163,48,38,70,2
164,48,26,69,1
165,48,50,108,22
166,49,13,72,8
167,49,33,68,30
168,49,13,46,13
169,50,7,47,2
170,50,8,85,11
171,51,48,115,31
172,51,3,38,32
173,51,44,104,20
174,51,24,84,18
175,52,48,88,29
176,52,39,73,14
177,52,40,97,1
178,53,37,78,35
179,53,4,49,14
180,53,70,105,11
181,53,22,88,59
182,54,4,81,13
183,54,49,114,51
184,54,38,108,2
185,55,74,114,22
186,55,3,60,45
187,55,72,105,26
188,55,26,84,23
189,56,82,120,19
190,56,1,63,10
191,57,35,98,17
192,57,60,100,4
193,57,30,90,19
194,58,49,91,12
195,59,32,69,21
196,59,19,81,30
197,60,31,100,51
198,60,60,117,42
199,60,26,96,2
200,61,17,80,11
201,62,22,66,25
202,63,26,97,38
203,63,16,48,20
204,63,28,92,12
205,64,17,54,8
206,64,22,64,11
207,65,39,114,11
208,65,39,97,13
209,65,71,116,29
210,66,83,119,10
211,66,58,110,12
212,67,35,95,11
213,67,6,81,21
214,68,13,68,17
215,69,68,109,41
216,69,48,101,29
217,69,38,111,11
218,69,39,81,4
219,70,26,82,39
220,70,23,76,48
221,70,45,88,3
222,70,46,101,24
223,71,62,117,27
224,71,16,80,4
225,71,49,89,15
226,71,68,120,47
227,72,48,101,18
228,73,26,80,1
229,74,40,104,7
230,74,14,48,10
231,74,63,118,32
232,74,8,68,4
233,75,37,79,35
234,75,34,114,23
235,75,12,63,39
236,75,19,75,27
237,75,45,87,56
238,75,21,63,36
239,76,1,71,22
240,76,31,86,4
241,76,71,117,1
242,76,40,118,29
243,76,55,85,9
244,77,9,66,9
245,77,29,107,16
246,77,55,107,31
247,77,33,104,21
248,78,55,112,20
249,78,48,111,10
250,78,0,45,9
251,79,51,91,58
252,79,57,103,21
253,80,41,114,20
254,80,26,77,16
255,80,5,50,46
256,80,28,83,35
257,80,42,117,13
258,81,15,84,11
259,82,66,103,11
260,82,4,53,21
261,83,45,90,43
262,83,63,115,13
263,83,18,91,46
264,83,22,62,29
265,84,48,103,6
266,84,68,109,41
267,84,45,89,51
268,84,29,87,16
269,85,45,105,4
270,85,24,88,15
271,85,7,50,5
272,85,67,106,15
273,85,15,85,22
274,85,53,115,31
275,85,30,62,28
276,86,32,86,8
277,86,47,102,6
278,87,32,107,11
279,87,14,67,27
280,87,45,97,7
281,87,23,96,11
282,88,60,97,15
283,88,43,93,5
284,88,27,95,27
285,89,39,77,42
286,89,1,71,5
287,89,62,107,21
288,89,61,116,5
289,89,26,70,18
290,90,54,103,27
291,90,51,96,9
292,90,36,90,31
293,91,40,120,15
294,91,14,55,13
295,91,20,63,2
296,91,51,103,28
297,92,52,100,45
298,92,75,112,29
299,92,39,97,29
300,93,3,63,6
301,93,60,120,24
302,93,46,93,27
303,94,6,49,15
304,94,18,61,17
305,94,43,80,30
306,94,22,74,16
307,94,18,53,7
308,94,53,98,10
309,95,25,88,11
310,95,70,112,7
311,95,22,69,42
312,95,26,98,35
313,96,20,88,6
314,96,45,89,39
315,96,27,58,27
316,97,10,86,2
317,97,31,81,18
318,97,16,51,3
319,98,55,99,31
320,99,62,116,9
321,99,7,81,11
322,100,11,66,1
323,100,7,39,13
324,100,15,75,17
325,100,66,111,1
326,101,70,104,10
327,101,20,80,18
328,101,25,92,17
329,101,59,111,38
330,102,4,55,9
331,102,63,115,9
332,103,68,106,32
333,103,14,62,9
334,103,29,91,41
335,103,35,108,50
336,104,72,115,35
337,104,40,101,18
338,104,48,79,4
339,104,50,105,13
340,104,0,78,8
341,105,53,119,10
342,105,50,110,21
343,106,49,100,29
344,106,11,64,17
345,107,35,88,21
346,107,53,117,9
347,107,59,112,22
348,107,70,101,28
349,108,77,108,15
350,108,25,70,22
351,108,40,107,22
352,108,36,83,30
353,108,39,70,4
354,109,23,80,10
355,109,31,85,17
356,109,26,61,31
357,109,38,100,20
358,109,7,51,21
359,110,11,45,17
360,110,66,110,31
361,110,10,83,4
362,111,49,94,16
363,111,10,51,33
364,111,37,82,11
365,112,86,118,18
366,113,14,66,7
367,113,43,110,16
368,114,70,107,21
369,114,34,69,48
370,114,65,115,49
371,114,72,114,11
372,115,18,68,32
373,115,16,64,30
374,116,44,81,7
375,116,64,101,20
376,116,11,46,5
377,117,9,74,17
378,117,19,79,28
379,118,21,51,21
380,118,22,67,20
381,118,32,88,26
382,119,53,85,11
383,119,11,59,14
384,120,29,63,58
385,120,53,93,32
386,120,6,82,41
387,121,37,81,22
388,121,42,102,5
389,121,2,56,9
390,121,3,76,13
391,122,46,109,16
392,122,55,100,15
393,122,34,77,4
394,122,36,101,6
395,123,67,113,31
396,123,0,43,4
397,123,54,95,10
398,124,18,70,2
399,124,39,84,11
400,124,29,69,5
401,124,18,88,3
402,125,30,98,11
403,126,7,39,30
404,126,47,93,6
405,126,47,95,41
406,126,11,53,7
407,127,64,95,52
408,127,80,120,7
409,128,37,112,7
410,128,37,109,40
411,128,5,65,3
412,128,61,116,11
413,129,62,92,10
414,129,27,64,57
415,129,28,95,7
416,129,11,55,8
417,130,6,59,8
418,131,47,99,3
419,131,32,102,11
420,131,21,70,19
421,132,10,90,11
422,132,14,81,7
423,132,6,66,37
424,133,42,88,6
425,133,41,87,24
426,133,47,98,18
427,134,42,85,39
428,134,46,101,34
429,134,27,79,11
430,134,65,119,17
431,135,19,92,14
432,135,5,78,11
433,135,11,91,26
434,136,57,112,20
435,136,11,51,39
436,136,52,101,4
437,137,53,119,23
438,137,41,75,1
439,138,42,74,1
