supplier_id,date,max_line_limit,importance
0,0,14,战略
0,1,8,战略
0,2,3,战略
0,3,4,战略
0,4,1,战略
0,5,21,战略
0,6,9,战略
0,7,3,战略
0,8,3,战略
0,9,2,战略
0,10,7,战略
0,11,15,战略
0,12,11,战略
0,13,1,战略
0,14,12,战略
0,15,12,战略
0,16,11,战略
0,17,9,战略
0,18,6,战略
0,19,2,战略
0,20,15,战略
0,21,3,战略
0,22,16,战略
0,23,1,战略
0,24,21,战略
0,25,3,战略
0,26,14,战略
0,27,1,战略
0,28,6,战略
0,29,3,战略
0,30,2,战略
0,31,12,战略
0,32,23,战略
0,33,1,战略
0,34,1,战略
0,35,4,战略
0,36,11,战略
0,37,1,战略
0,38,7,战略
0,39,22,战略
0,40,20,战略
0,41,17,战略
0,42,3,战略
0,43,1,战略
0,44,3,战略
0,45,3,战略
0,46,6,战略
0,47,13,战略
0,48,7,战略
0,49,6,战略
0,50,1,战略
0,51,4,战略
0,52,17,战略
0,53,9,战略
0,54,7,战略
0,55,10,战略
0,56,4,战略
0,57,2,战略
0,58,1,战略
0,59,21,战略
0,60,5,战略
0,61,2,战略
0,62,8,战略
0,63,2,战略
0,64,3,战略
0,65,15,战略
0,66,7,战略
0,67,20,战略
0,68,7,战略
0,69,3,战略
0,70,4,战略
0,71,10,战略
0,72,15,战略
0,73,3,战略
0,74,11,战略
0,75,15,战略
0,76,3,战略
0,77,1,战略
0,78,1,战略
0,79,22,战略
0,80,4,战略
0,81,6,战略
0,82,3,战略
0,83,4,战略
0,84,4,战略
0,85,4,战略
0,86,7,战略
0,87,12,战略
0,88,10,战略
0,89,2,战略
0,90,11,战略
0,91,1,战略
0,92,8,战略
0,93,11,战略
0,94,11,战略
0,95,1,战略
0,96,10,战略
0,97,6,战略
0,98,3,战略
0,99,12,战略
0,100,18,战略
0,101,18,战略
0,102,3,战略
0,103,21,战略
0,104,8,战略
0,105,2,战略
0,106,8,战略
0,107,23,战略
0,108,1,战略
0,109,7,战略
0,110,1,战略
0,111,23,战略
0,112,3,战略
0,113,3,战略
0,114,8,战略
0,115,2,战略
0,116,1,战略
0,117,12,战略
0,118,19,战略
0,119,2,战略
1,0,13,观察
1,1,11,观察
1,2,1,观察
1,3,1,观察
1,4,9,观察
1,5,12,观察
1,6,2,观察
1,7,1,观察
1,8,19,观察
1,9,12,观察
1,10,7,观察
1,11,7,观察
1,12,9,观察
1,13,1,观察
1,14,12,观察
1,15,2,观察
1,16,13,观察
1,17,2,观察
1,18,7,观察
1,19,2,观察
1,20,9,观察
1,21,4,观察
1,22,1,观察
1,23,9,观察
1,24,13,观察
1,25,1,观察
1,26,7,观察
1,27,1,观察
1,28,5,观察
1,29,3,观察
1,30,8,观察
1,31,1,观察
1,32,2,观察
1,33,4,观察
1,34,9,观察
1,35,8,观察
1,36,3,观察
1,37,18,观察
1,38,18,观察
1,39,3,观察
1,40,3,观察
1,41,3,观察
1,42,4,观察
1,43,1,观察
1,44,25,观察
1,45,11,观察
1,46,3,观察
1,47,1,观察
1,48,7,观察
1,49,3,观察
1,50,3,观察
1,51,11,观察
1,52,2,观察
1,53,6,观察
1,54,13,观察
1,55,3,观察
1,56,3,观察
1,57,3,观察
1,58,2,观察
1,59,2,观察
1,60,9,观察
1,61,9,观察
1,62,12,观察
1,63,1,观察
1,64,8,观察
1,65,12,观察
1,66,1,观察
1,67,8,观察
1,68,3,观察
1,69,2,观察
1,70,2,观察
1,71,3,观察
1,72,13,观察
1,73,1,观察
1,74,1,观察
1,75,17,观察
1,76,1,观察
1,77,4,观察
1,78,8,观察
1,79,9,观察
1,80,8,观察
1,81,12,观察
1,82,10,观察
1,83,3,观察
1,84,1,观察
1,85,18,观察
1,86,9,观察
1,87,1,观察
1,88,5,观察
1,89,3,观察
1,90,4,观察
1,91,3,观察
1,92,21,观察
1,93,12,观察
1,94,1,观察
1,95,15,观察
1,96,3,观察
1,97,7,观察
1,98,11,观察
1,99,8,观察
1,100,3,观察
1,101,3,观察
1,102,3,观察
1,103,1,观察
1,104,11,观察
1,105,4,观察
1,106,1,观察
1,107,3,观察
1,108,9,观察
1,109,17,观察
1,110,8,观察
1,111,12,观察
1,112,6,观察
1,113,1,观察
1,114,9,观察
1,115,11,观察
1,116,15,观察
1,117,9,观察
1,118,17,观察
1,119,3,观察
2,0,8,观察
2,1,12,观察
2,2,4,观察
2,3,4,观察
