item_id,brand,channel,fabric_category,age_group,item_capacity_group
202123105013,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
202123105103,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
200123101004,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
202123106102,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
200123105107,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
208123106202,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织外套
201123112005,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
202123106001,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
201123105105,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
202123105011,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
203123105101,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
202123102102,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
201123108110,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
201123105111,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
208123104210,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
201123105109,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
202123105015,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
202123112004,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
202123102001,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
201123108114,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
202123105017,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
208123107202,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
200123105002,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
208123106001,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
208123111001,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
202123111001,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
201123105013,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
201123116001,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
202123105102,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
200123105105,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
201123106104,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
208123101001,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
202123111012,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
208123111014,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
201123105004,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
202123105113,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
201123105003,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
208123107204,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织外套
201123111005,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
208123105107,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
208123111009,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裙子
208123108209,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
200123108104,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
200123101005,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
208123107203,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
202123105014,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
208123105102,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
201123105006,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
208123105001,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
200123108008,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
202123105010,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
202123111003,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
208123101002,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
200123108001,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子
201123112003,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
202123105107,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
208123111006,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子
208123105106,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
202123105114,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
208123102001,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
208123105104,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套
203123105001,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
201123105104,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
202123105116,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
208123108108,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
202123108103,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
202123105105,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
208123108202,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子
201123104006,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
202123111002,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
202123111006,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
200123105104,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
201123105108,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
201123106101,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套
201123111004,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
202123112002,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子
208123104003,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织外套
200123106101,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
202123108003,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子
200123101104,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套
