order_id,item_id,fabric_category,max_production_limit,arrival_date,due_date,capacity_needed
1575328893403983874,208123107204,梭织,1,2022-08-01,2023-09-17,6
1575328893403983875,208123107204,梭织,1,2022-08-01,2023-10-01,6
1575328893408178182,200123108104,梭织,1,2022-08-01,2023-11-23,1
1575328893416566798,208123106202,梭织,1,2022-08-01,2023-09-16,6
1575328893416566799,208123106202,梭织,1,2022-08-01,2023-10-01,6
1575328893424955397,208123106001,梭织,1,2022-08-01,2023-10-24,9
1575328893424955398,208123106001,梭织,1,2022-08-01,2023-11-09,9
1575328893424955399,208123105001,梭织,1,2022-08-01,2023-09-22,14
1575328893424955400,208123105001,梭织,1,2022-08-01,2023-10-29,7
1575328893433344003,208123105001,梭织,1,2022-08-01,2023-10-29,4
1575328893433344004,208123105001,梭织,1,2022-08-01,2023-11-02,11
1575328893433344013,208123101001,梭织,1,2022-08-01,2023-09-26,3
1575328893433344014,208123101001,梭织,1,2022-08-01,2023-10-24,5
1575328893433344015,208123101001,梭织,1,2022-08-01,2023-10-24,2
1575328893433344016,208123101001,梭织,1,2022-08-01,2023-10-27,5
1575328893433344019,208123101002,梭织,1,2022-08-01,2023-09-22,2
1575328893433344020,208123101002,梭织,1,2022-08-01,2023-10-29,2
1575328893437538306,208123101002,梭织,1,2022-08-01,2023-10-29,2
1575328893437538307,208123101002,梭织,1,2022-08-01,2023-11-01,2
1575328893492064258,200123108104,梭织,1,2022-08-01,2023-11-23,3
1575328893492064259,200123108104,梭织,1,2022-08-01,2023-12-15,9
1575328893492064260,200123108104,梭织,1,2022-08-01,2023-11-23,1
1575328893496258562,201123105006,梭织,1,2022-08-01,2023-10-26,8
1575328893496258563,201123105006,梭织,1,2022-08-01,2023-10-26,1
1575328893496258569,201123106104,梭织,1,2022-08-01,2023-10-26,7
1575328893500452875,202123105114,梭织,1,2022-08-01,2023-11-23,5
1575328893500452878,200123106101,梭织,1,2022-08-01,2023-10-26,10
1575328893500452879,200123106101,梭织,1,2022-08-01,2023-11-09,7
1575328893500452880,200123106101,梭织,1,2022-08-01,2023-10-26,1
1575328893500452888,201123111004,梭织,1,2022-08-01,2023-10-26,3
1575328893508841474,201123111004,梭织,1,2022-08-01,2023-11-23,13
1575328893508841475,201123111004,梭织,2,2022-08-01,2023-11-30,33
1575328893508841476,201123111004,梭织,1,2022-08-01,2023-11-23,1
1575328893508841477,201123111004,梭织,1,2022-08-01,2023-11-23,1
1575328893508841478,202123105010,梭织,2,2022-08-01,2023-10-26,81
1575328893508841480,202123105010,梭织,1,2022-08-01,2023-11-02,26
1575328893508841481,202123105010,梭织,2,2022-08-01,2023-11-09,66
1575328893508841482,202123105017,梭织,1,2022-08-01,2023-10-26,4
1575328893508841492,202123111001,梭织,1,2022-08-01,2023-10-26,3
1575328893508841493,202123111001,梭织,1,2022-08-01,2023-11-23,14
1575328893508841494,202123111001,梭织,2,2022-08-01,2023-11-30,35
1575328893508841495,202123111001,梭织,1,2022-08-01,2023-11-23,1
1575328893508841496,202123111001,梭织,1,2022-08-01,2023-11-23,1
1575328893508841497,202123111002,梭织,1,2022-08-01,2023-11-23,11
1575328893508841498,202123111002,梭织,2,2022-08-01,2023-11-30,22
1575328893508841499,202123111002,梭织,1,2022-08-01,2023-11-23,1
1575328893508841500,202123111002,梭织,1,2022-08-01,2023-11-23,1
1575328893508841502,202123111012,梭织,1,2022-08-01,2023-10-26,19
1575328893508841503,202123111012,梭织,1,2022-08-01,2023-10-26,1
1575328893513035780,202123112002,梭织,1,2022-08-01,2023-11-23,17
1575328893521424396,202123112002,梭织,2,2022-08-01,2023-11-30,35
1575328893521424397,202123112002,梭织,1,2022-08-01,2023-11-23,1
1575328893521424398,202123112002,梭织,1,2022-08-01,2023-11-23,1
1575328893525618693,202123105102,梭织,2,2022-08-01,2023-11-09,73
1575328893525618702,200123101005,梭织,1,2022-08-01,2023-10-26,7
1575328893525618703,200123105105,梭织,2,2022-08-01,2023-11-30,21
1575328893525618704,202123105102,梭织,1,2022-08-01,2023-10-26,1
1575328893525618705,202123105103,梭织,1,2022-08-01,2023-10-26,19
1575328893525618706,202123105103,梭织,1,2022-08-01,2023-11-09,13
1575328893525618707,202123105116,梭织,1,2022-08-01,2023-11-23,10
1575328893525618708,202123105116,梭织,2,2022-08-01,2023-11-30,34
1575328893525618709,202123105116,梭织,1,2022-08-01,2023-11-23,1
1575328893525618710,202123106102,梭织,1,2022-08-01,2023-10-26,19
1575328893529812994,202123106102,梭织,1,2022-08-01,2023-10-26,1
1575328893529812999,202123108103,梭织,1,2022-08-01,2023-10-26,49
1575328893529813000,202123108103,梭织,1,2022-08-01,2023-11-02,25
1575328893529813001,202123108103,梭织,1,2022-08-01,2023-11-09,49
1575328893529813002,202123108103,梭织,1,2022-08-01,2023-10-26,1
1575328893529813003,203123105001,梭织,1,2022-08-01,2023-11-23,4
1575328893529813004,203123105001,梭织,1,2022-08-01,2023-11-30,12
1575328893529813005,203123105001,梭织,1,2022-08-01,2023-11-23,1
1575328893529813006,203123105101,梭织,1,2022-08-01,2023-10-26,4
1575328893529813009,202123105013,梭织,1,2022-08-01,2023-11-23,17
1575328893529813010,202123105013,梭织,1,2022-08-01,2023-11-30,20
1575328893534007298,202123105013,梭织,1,2022-08-01,2023-11-23,1
1575328893534007299,202123105102,梭织,2,2022-08-01,2023-10-26,81
1575328893534007300,202123105102,梭织,1,2022-08-01,2023-11-02,30
1575328893534007302,201123108114,梭织,1,2022-08-01,2023-11-23,3
1575328893534007303,201123108114,梭织,1,2022-08-01,2023-11-23,1
1575328893538201618,201123108114,梭织,1,2022-08-01,2023-11-23,1
1575328893542395908,201123105003,梭织,1,2022-08-01,2023-10-26,9
1575328893542395909,201123105003,梭织,1,2022-08-01,2023-10-26,1
1575328893542395910,201123105111,梭织,1,2022-08-01,2023-10-26,15
1575328893542395911,201123105111,梭织,1,2022-08-01,2023-11-09,10
1575328893542395912,201123105105,梭织,1,2022-08-01,2023-11-23,5
1575328893546590220,202123105014,梭织,1,2022-08-01,2023-10-26,6
1575328893546590221,202123105014,梭织,1,2022-08-01,2023-10-26,1
1575328893546590222,201123105105,梭织,1,2022-08-01,2023-11-30,12
1575328893546590223,201123105105,梭织,1,2022-08-01,2023-11-23,1
1575328893546590224,201123105105,梭织,1,2022-08-01,2023-11-23,1
1575328893546590238,201123116001,梭织,1,2022-08-01,2023-10-26,8
1575328893546590239,201123116001,梭织,1,2022-08-01,2023-10-26,1
1575328893550784513,202123106001,梭织,1,2022-08-01,2023-10-26,17
1575328893550784514,202123106001,梭织,1,2022-08-01,2023-10-26,1
1575328893550784536,202123102102,梭织,1,2022-08-01,2023-11-23,7
1575328893584338949,200123105002,梭织,1,2022-08-01,2023-11-23,3
1575328893584338955,202123105015,梭织,1,2022-08-01,2023-11-23,3
1575328893584338956,202123105015,梭织,1,2022-08-01,2023-11-30,16
1575328893588533250,202123102102,梭织,1,2022-08-01,2023-11-30,17
1575328893588533251,202123111006,梭织,1,2022-08-01,2023-10-26,4
1575328893588533252,202123111006,梭织,1,2022-08-01,2023-10-26,1
1575328893588533253,202123102102,梭织,1,2022-08-01,2023-11-23,1
1575328893588533260,201123105013,梭织,1,2022-08-01,2023-10-26,3
1575328893588533261,201123105109,梭织,1,2022-08-01,2023-10-26,10
1575328893588533262,201123105109,梭织,1,2022-08-01,2023-11-09,7
1575328893588533263,201123105109,梭织,1,2022-08-01,2023-10-26,1
1575328893588533265,200123105002,梭织,1,2022-08-01,2023-11-30,10
1575328893588533270,202123105011,梭织,1,2022-08-01,2023-10-26,13
1575328893588533273,200123105002,梭织,1,2022-08-01,2023-11-23,1
1575328893588533277,200123105104,梭织,1,2022-08-01,2023-10-26,5
1575328893588533278,200123105104,梭织,1,2022-08-01,2023-10-26,1
