item_id,brand,channel,fabric_category,age_group,item_capacity_group
202123122101,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
201123100007,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
201123121002,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
208123104004,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
201123108122,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
208123120202,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
200123105108,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
200123100009,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
208123121207,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
202123100101,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
208123121103,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
208123108004,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
208123101203,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
208123111017,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
201123104005,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
200123108106,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
202123108106,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
200123108009,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
208123100105,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
208123108001,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
201123121105,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
208123121001,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
200123120002,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
208123133204,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
200123100001,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
208123100003,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
201123121104,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
201123108203,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
208123104201,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
208123100203,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
200123111011,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
208123104104,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
201123108127,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
200123100102,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
202123105115,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
