item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
201123103106,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,3
200123101101,巴拉巴拉,巴拉巴拉线下,毛织,婴童,毛织大类,2
202123103001,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,1
202123104001,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,1
201123122001,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,2
208123103001,巴拉巴拉,巴拉巴拉线上,毛织,非婴童,毛织大类,1
202123103103,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,1
202123103007,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,3
202123103005,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,1
200123103004,巴拉巴拉,巴拉巴拉线下,毛织,婴童,毛织大类,2
208123103002,巴拉巴拉,巴拉巴拉线上,毛织,非婴童,毛织大类,3
200123103008,巴拉巴拉,巴拉巴拉线下,毛织,婴童,毛织大类,1
202123103008,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,3
201123103102,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,2
200123103103,巴拉巴拉,巴拉巴拉线下,毛织,婴童,毛织大类,1
208123111004,巴拉巴拉,巴拉巴拉线上,毛织,非婴童,毛织大类,1
201123103103,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,2
208123103005,巴拉巴拉,巴拉巴拉线上,毛织,非婴童,毛织大类,2
208123103003,巴拉巴拉,巴拉巴拉线上,毛织,非婴童,毛织大类,3
202123111009,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,3
202123103105,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,2
208123101201,巴拉巴拉,巴拉巴拉线上,毛织,非婴童,毛织大类,3
202123103104,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,3
200123103001,巴拉巴拉,巴拉巴拉线下,毛织,婴童,毛织大类,2
200123103102,巴拉巴拉,巴拉巴拉线下,毛织,婴童,毛织大类,1
208123103203,巴拉巴拉,巴拉巴拉线上,毛织,婴童,毛织大类,1
200123103104,巴拉巴拉,巴拉巴拉线下,毛织,婴童,毛织大类,3
201123103006,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,1
201123103007,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,1
202123103102,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,2
208123111005,巴拉巴拉,巴拉巴拉线上,毛织,非婴童,毛织大类,2
202123103101,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,1
202123122001,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,3
202123111010,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,3
208123103205,巴拉巴拉,巴拉巴拉线上,毛织,婴童,毛织大类,2
200123103106,巴拉巴拉,巴拉巴拉线下,毛织,婴童,毛织大类,2
208123103202,巴拉巴拉,巴拉巴拉线上,毛织,非婴童,毛织大类,3
208123103009,巴拉巴拉,巴拉巴拉线上,毛织,非婴童,毛织大类,1
202123103002,巴拉巴拉,巴拉巴拉线下,毛织,非婴童,毛织大类,2
208123103204,巴拉巴拉,巴拉巴拉线上,毛织,婴童,毛织大类,1
