item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
C45496365,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,3
C47909689,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C47645309,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,1
C47368841,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C49645104,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C46305998,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C46329325,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C48381161,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C47368848,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44729113,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C45460451,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,1
C49268685,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44698071,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C47977244,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,2
C47553195,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C49330077,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C44729120,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44698086,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44729115,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C46810726,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C50476862,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,1
C45730321,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,2
C49645115,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C49356028,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C49354960,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44726007,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C45262944,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C45975495,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C47043358,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C45966870,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C47592077,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,2
C45496371,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,1
C44729939,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44729702,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C45966874,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44731575,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C45726080,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C49383577,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C46297887,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
C44685172,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
