order_id,item_id,arrival_date,due_date,capacity_needed
0,0,56,97,15
1,0,16,67,13
2,0,15,81,5
3,0,25,99,21
4,1,6,40,31
5,1,27,79,17
6,1,39,91,29
7,1,58,98,1
8,2,28,83,8
9,2,29,94,6
10,2,29,104,31
11,2,63,113,51
12,3,17,62,29
13,3,65,118,25
14,3,50,102,12
15,4,0,51,2
16,4,38,72,11
17,4,22,92,8
18,4,12,67,31
19,5,54,119,25
20,5,74,116,7
21,5,67,107,2
22,5,49,93,41
23,6,67,101,22
24,7,68,111,4
25,7,46,107,8
26,8,2,63,24
27,8,49,115,9
28,8,28,91,10
29,9,14,68,23
30,10,60,115,17
31,10,37,110,7
32,10,3,56,32
33,10,39,79,12
34,11,42,82,49
35,11,50,110,9
36,11,60,110,4
37,11,7,46,38
38,12,36,106,28
39,12,27,94,11
40,12,14,67,18
41,13,25,85,8
42,13,30,72,50
43,13,72,107,6
44,13,30,62,26
45,14,21,83,31
46,14,64,104,18
47,14,10,40,13
48,15,18,73,25
49,15,21,71,4
50,15,52,101,14
51,15,10,87,28
52,15,31,101,12
53,15,24,83,11
54,16,78,110,4
55,16,16,71,17
56,16,54,95,16
57,16,17,72,13
58,17,68,112,13
59,17,82,114,60
60,18,50,93,31
61,18,64,113,31
62,19,32,69,25
63,19,75,119,11
64,20,35,105,21
65,20,39,89,8
66,20,10,66,30
67,20,26,67,45
68,21,11,53,2
69,22,20,96,7
70,22,77,117,4
71,22,69,112,4
72,22,2,44,43
73,23,3,33,27
74,24,45,79,4
75,24,9,53,41
76,25,60,93,4
77,25,14,46,11
78,25,4,71,38
79,25,36,90,4
80,26,2,81,15
81,26,65,95,7
82,27,47,90,20
83,28,12,83,10
84,28,13,48,12
85,29,1,47,4
86,29,15,90,3
87,30,34,107,20
88,30,5,78,9
89,30,25,67,3
90,30,53,114,23
91,30,39,92,12
92,30,47,102,12
93,30,22,81,7
94,30,33,84,34
95,30,21,76,15
96,31,26,77,23
97,31,37,86,13
98,31,7,58,1
99,31,25,102,9
100,32,33,71,1
101,33,23,88,13
102,33,42,83,8
103,33,47,98,14
104,33,41,95,17
105,34,49,107,10
106,35,28,64,15
107,35,3,57,24
108,35,54,107,38
109,36,80,120,24
110,36,34,95,20
111,37,49,119,13
112,37,26,77,10
113,37,27,71,16
114,37,63,108,51
115,38,56,100,39
116,38,25,94,33
117,38,44,90,17
118,38,8,78,22
119,39,26,81,2
120,39,28,82,16
121,39,25,71,22
122,40,69,102,14
123,40,35,75,32
124,40,0,79,1
125,41,14,72,20
126,42,1,81,38
127,42,56,104,10
128,42,57,107,5
129,42,10,67,5
