machine_id,supplier_id,brand,channel,age_group,fabric_category,item_capacity_group,month,planned_capacity,available_capacity
1573619395966595073,3000023,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022-08,0,0
1573619395966595073,3000023,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022-09,0,0
1573619395966595073,3000023,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022-10,0,0
1573619395966595073,3000023,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022-11,0,0
1573619395966595073,3000023,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022-12,0,0
1573619395966595073,3000023,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-01,0,0
1573619395966595073,3000023,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-02,0,0
1573619395966595073,3000023,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-03,0,0
1573619395966595073,3000023,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-04,0,0
1573619395966595073,3000023,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-05,0,0
1573619395966595073,3000023,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-06,0,0
1573619395966595073,3000023,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-07,0,0
1573619395966595073,3000023,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-08,0,0
1573619395966595073,3000023,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-09,0,0
1573619395966595073,3000023,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-10,0,0
1573619395966595073,3000023,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-11,0,0
1573619395966595073,3000023,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-12,0,0
1573619391268974593,3000023,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2022-08,0,0
1573619391268974593,3000023,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2022-09,11,13
1573619391268974593,3000023,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2022-10,11,13
1573619391268974593,3000023,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2022-11,11,13
1573619391268974593,3000023,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2022-12,11,13
1573619391268974593,3000023,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-01,0,0
1573619391268974593,3000023,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-02,0,0
1573619391268974593,3000023,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-03,0,0
1573619391268974593,3000023,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-04,0,0
1573619391268974593,3000023,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-05,0,0
1573619391268974593,3000023,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-06,0,0
1573619391268974593,3000023,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-07,0,0
1573619391268974593,3000023,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-08,0,0
1573619391268974593,3000023,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-09,0,0
1573619391268974593,3000023,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-10,0,0
1573619391268974593,3000023,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-11,0,0
1573619391268974593,3000023,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-12,0,0
1573619391235420162,3000064,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2022-08,0,0
1573619391235420162,3000064,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2022-09,0,0
1573619391235420162,3000064,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2022-10,0,0
1573619391235420162,3000064,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2022-11,0,0
1573619391235420162,3000064,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2022-12,0,0
1573619391235420162,3000064,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-01,0,0
1573619391235420162,3000064,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-02,0,0
1573619391235420162,3000064,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-03,0,0
1573619391235420162,3000064,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-04,0,0
1573619391235420162,3000064,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-05,0,0
1573619391235420162,3000064,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-06,0,0
1573619391235420162,3000064,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-07,0,0
1573619391235420162,3000064,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-08,0,0
1573619391235420162,3000064,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-09,0,0
1573619391235420162,3000064,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-10,0,0
1573619391235420162,3000064,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-11,0,0
1573619391235420162,3000064,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-12,0,0
1573619391684210690,3000064,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022-08,0,0
1573619391684210690,3000064,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022-09,3,4
1573619391684210690,3000064,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022-10,3,4
1573619391684210690,3000064,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022-11,3,4
1573619391684210690,3000064,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022-12,5,7
1573619391684210690,3000064,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-01,0,0
1573619391684210690,3000064,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-02,0,0
1573619391684210690,3000064,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-03,0,0
1573619391684210690,3000064,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-04,0,0
1573619391684210690,3000064,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-05,0,0
1573619391684210690,3000064,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-06,0,0
1573619391684210690,3000064,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-07,0,0
1573619391684210690,3000064,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-08,0,0
1573619391684210690,3000064,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-09,0,0
1573619391684210690,3000064,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-10,0,0
1573619391684210690,3000064,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-11,0,0
1573619391684210690,3000064,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-12,0,0
1573619391633879042,3000064,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2022-08,0,0
1573619391633879042,3000064,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2022-09,18,21
1573619391633879042,3000064,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2022-10,18,21
1573619391633879042,3000064,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2022-11,18,21
1573619391633879042,3000064,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2022-12,18,21
1573619391633879042,3000064,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-01,0,0
1573619391633879042,3000064,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-02,0,0
1573619391633879042,3000064,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-03,0,0
1573619391633879042,3000064,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-04,0,0
1573619391633879042,3000064,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-05,0,0
1573619391633879042,3000064,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-06,0,0
1573619391633879042,3000064,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-07,0,0
1573619391633879042,3000064,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-08,0,0
1573619391633879042,3000064,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-09,0,0
1573619391633879042,3000064,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-10,0,0
1573619391633879042,3000064,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-11,0,0
1573619391633879042,3000064,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-12,0,0
1573619395526193153,3000064,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2022-08,0,0
1573619395526193153,3000064,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2022-09,92,111
1573619395526193153,3000064,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2022-10,92,111
1573619395526193153,3000064,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2022-11,92,111
1573619395526193153,3000064,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2022-12,13,16
1573619395526193153,3000064,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-01,0,0
1573619395526193153,3000064,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-02,0,0
1573619395526193153,3000064,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-03,0,0
1573619395526193153,3000064,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-04,0,0
1573619395526193153,3000064,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-05,0,0
1573619395526193153,3000064,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-06,0,0
1573619395526193153,3000064,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-07,0,0
1573619395526193153,3000064,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-08,0,0
1573619395526193153,3000064,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-09,0,0
1573619395526193153,3000064,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-10,0,0
1573619395526193153,3000064,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-11,0,0
1573619395526193153,3000064,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-12,0,0
1573619394427285505,3000581,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2022-08,0,0
1573619394427285505,3000581,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2022-09,9,10
1573619394427285505,3000581,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2022-10,9,10
1573619394427285505,3000581,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2022-11,9,10
1573619394427285505,3000581,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2022-12,9,10
1573619394427285505,3000581,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-01,0,0
1573619394427285505,3000581,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-02,0,0
1573619394427285505,3000581,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-03,0,0
1573619394427285505,3000581,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-04,0,0
1573619394427285505,3000581,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-05,0,0
1573619394427285505,3000581,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-06,0,0
1573619394427285505,3000581,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-07,0,0
1573619394427285505,3000581,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-08,0,0
1573619394427285505,3000581,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-09,0,0
1573619394427285505,3000581,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-10,0,0
1573619394427285505,3000581,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-11,0,0
1573619394427285505,3000581,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-12,0,0
1573619390539165697,3000581,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022-08,0,0
1573619390539165697,3000581,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022-09,0,0
1573619390539165697,3000581,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022-10,0,0
1573619390539165697,3000581,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022-11,0,0
1573619390539165697,3000581,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022-12,24,29
1573619390539165697,3000581,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-01,12,15
1573619390539165697,3000581,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-02,6,7
1573619390539165697,3000581,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-03,5,6
1573619390539165697,3000581,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-04,0,0
1573619390539165697,3000581,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-05,0,0
1573619390539165697,3000581,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-06,0,0
1573619390539165697,3000581,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-07,0,0
1573619390539165697,3000581,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-08,0,0
1573619390539165697,3000581,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-09,0,0
1573619390539165697,3000581,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-10,0,0
1573619390539165697,3000581,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-11,0,0
1573619390539165697,3000581,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2023-12,0,0
1573619390711132163,3000581,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2022-08,0,0
1573619390711132163,3000581,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2022-09,0,0
1573619390711132163,3000581,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2022-10,0,0
1573619390711132163,3000581,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2022-11,0,0
1573619390711132163,3000581,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2022-12,0,0
1573619390711132163,3000581,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-01,0,0
1573619390711132163,3000581,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-02,0,0
1573619390711132163,3000581,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-03,0,0
1573619390711132163,3000581,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-04,0,0
1573619390711132163,3000581,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-05,0,0
1573619390711132163,3000581,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-06,0,0
1573619390711132163,3000581,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-07,0,0
1573619390711132163,3000581,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-08,0,0
1573619390711132163,3000581,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-09,0,0
1573619390711132163,3000581,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-10,0,0
1573619390711132163,3000581,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-11,0,0
1573619390711132163,3000581,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2023-12,0,0
1573619396008538114,3000581,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2022-08,0,0
1573619396008538114,3000581,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2022-09,139,166
1573619396008538114,3000581,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2022-10,139,166
1573619396008538114,3000581,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2022-11,139,166
1573619396008538114,3000581,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2022-12,65,79
1573619396008538114,3000581,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-01,0,0
1573619396008538114,3000581,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-02,0,0
1573619396008538114,3000581,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-03,0,0
1573619396008538114,3000581,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-04,0,0
1573619396008538114,3000581,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-05,0,0
1573619396008538114,3000581,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-06,0,0
1573619396008538114,3000581,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-07,0,0
1573619396008538114,3000581,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-08,0,0
1573619396008538114,3000581,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-09,0,0
1573619396008538114,3000581,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-10,0,0
1573619396008538114,3000581,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-11,0,0
1573619396008538114,3000581,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2023-12,0,0
1573619394515365890,3001249,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2022-08,0,0
1573619394515365890,3001249,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2022-09,0,0
1573619394515365890,3001249,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2022-10,0,0
1573619394515365890,3001249,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2022-11,0,0
1573619394515365890,3001249,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2022-12,0,0
1573619394515365890,3001249,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-01,0,0
1573619394515365890,3001249,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-02,0,0
1573619394515365890,3001249,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-03,0,0
1573619394515365890,3001249,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-04,0,0
1573619394515365890,3001249,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-05,0,0
1573619394515365890,3001249,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-06,0,0
1573619394515365890,3001249,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-07,0,0
1573619394515365890,3001249,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-08,0,0
1573619394515365890,3001249,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-09,0,0
1573619394515365890,3001249,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-10,0,0
1573619394515365890,3001249,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-11,0,0
1573619394515365890,3001249,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2023-12,0,0
1573619390878904321,3001249,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022-08,0,0
1573619390878904321,3001249,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022-09,5,7
1573619390878904321,3001249,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022-10,5,7
