order_id,item_id,arrival_date,due_date,capacity_needed
0,0,16,68,4
1,0,4,43,11
2,1,54,116,43
3,1,16,71,17
4,1,48,105,21
5,1,8,48,15
6,2,15,45,11
7,2,31,81,21
8,2,5,55,5
9,3,35,83,10
10,3,17,94,38
11,3,32,89,31
12,3,63,117,5
13,4,72,113,11
14,4,36,83,13
15,5,23,103,8
16,5,84,118,11
17,5,21,72,13
18,6,2,67,8
19,6,56,87,11
20,6,54,99,61
21,6,28,78,28
22,7,34,99,22
23,7,76,116,18
24,7,15,51,17
25,7,40,83,7
26,8,59,99,25
27,8,14,60,19
28,9,38,75,17
29,10,61,111,25
30,11,63,104,41
31,11,25,65,37
32,12,61,106,10
33,12,11,53,17
34,12,72,115,5
35,12,10,58,38
36,13,12,67,6
37,13,77,117,6
38,13,49,89,42
39,14,50,102,1
40,15,12,72,39
41,15,60,100,4
42,15,19,71,28
43,16,77,111,9
44,16,32,85,9
45,16,48,117,22
46,17,36,90,41
47,17,88,118,59
48,17,47,82,15
49,17,61,111,31
50,18,42,111,43
51,18,66,103,1
52,19,5,63,6
53,20,41,116,31
54,20,5,68,14
55,21,10,80,19
56,22,42,83,14
57,23,11,72,11
58,23,34,74,48
59,24,27,67,19
60,24,33,73,40
61,24,76,118,27
62,25,29,106,19
63,25,25,75,1
64,26,14,79,27
65,26,40,85,2
66,27,12,64,20
67,28,40,75,14
68,29,42,119,1
69,29,43,98,10
70,30,15,60,59
71,30,8,58,34
72,30,14,80,11
73,30,36,88,14
74,31,12,70,14
75,31,13,88,13
76,31,33,68,17
77,31,14,61,16
78,32,3,34,8
79,32,0,55,34
80,32,3,72,17
81,33,36,86,31
82,34,69,111,48
83,34,54,106,11
84,35,6,36,11
85,35,4,46,28
86,35,4,75,14
87,35,20,99,4
88,36,43,106,18
89,36,23,57,2
90,36,14,64,30
91,36,42,84,24
92,37,51,98,1
93,38,33,112,43
94,38,41,115,26
95,38,21,79,20
96,38,22,86,9
97,39,46,92,12
98,39,39,82,27
99,40,50,91,16
100,40,44,114,4
101,41,67,119,17
102,41,72,115,7
103,41,11,61,4
104,41,5,81,25
105,42,52,107,21
106,42,27,60,25
107,43,7,59,18
108,43,18,58,46
109,43,29,78,31
110,44,68,98,20
111,44,0,52,10
112,45,13,58,28
113,45,31,81,26
114,45,14,74,36
115,46,54,118,13
116,46,56,88,5
117,46,58,108,3
118,47,51,116,18
119,47,15,50,24
120,47,21,75,41
121,48,22,69,11
122,48,29,70,5
123,49,59,104,1
124,49,70,113,14
125,49,45,115,5
126,49,24,82,21
127,49,34,99,23
128,50,26,81,7
129,51,21,86,17
130,51,60,120,22
131,52,18,61,13
132,52,60,97,19
133,52,57,107,8
134,52,15,70,21
135,53,40,88,42
136,53,16,60,39
137,54,38,107,30
138,54,40,110,29
139,54,26,66,11
140,54,37,81,14
141,55,13,45,11
142,56,34,98,13
143,57,42,90,21
144,57,29,72,21
145,57,84,115,17
146,58,4,78,21
147,58,44,87,14
148,58,38,82,26
149,58,43,80,8
150,58,11,83,30
151,59,80,120,7
152,59,8,65,9
153,59,9,63,20
154,59,65,110,5
155,60,67,100,13
156,60,69,109,4
157,60,34,105,30
158,60,39,83,21
159,61,14,74,17
160,62,14,69,14
161,62,14,53,6
162,63,29,98,8
163,63,56,109,2
164,64,48,91,30
165,64,20,58,12
166,64,47,87,16
167,65,71,112,10
168,65,19,97,8
169,65,53,88,5
170,66,47,102,25
171,66,65,98,11
172,66,11,77,24
173,66,22,76,9
174,67,10,66,7
175,67,54,105,11
176,68,2,42,13
177,68,11,49,47
178,68,34,96,20
179,69,67,101,3
180,69,52,91,23
181,70,39,118,18
182,71,1,46,35
183,71,13,69,14
184,71,8,75,6
185,71,45,90,13
186,72,57,101,26
187,72,13,64,12
188,72,50,103,7
189,72,38,106,6
190,73,18,97,23
191,73,45,89,4
192,74,49,96,8
193,75,48,113,5
194,75,23,83,15
195,75,57,96,11
196,75,65,115,27
197,76,15,91,9
198,76,24,88,44
199,77,30,70,19
200,77,45,88,18
201,77,46,95,24
202,78,66,111,5
203,78,60,97,8
204,78,39,73,25
205,78,37,81,28
206,78,24,82,11
207,78,36,106,17
208,79,6,86,11
209,79,32,82,23
210,80,39,83,58
211,80,56,102,21
212,80,14,69,8
213,81,55,118,31
214,81,17,60,38
215,82,77,115,19
216,82,1,76,12
217,83,0,64,42
218,83,19,86,1
219,83,40,96,3
220,83,29,74,14
221,84,44,119,27
222,84,24,96,8
223,85,45,89,28
224,85,11,84,25
225,85,44,88,3
226,85,32,97,26
227,86,7,60,15
228,86,19,97,18
229,86,73,116,18
230,86,5,35,43
231,87,10,80,15
232,87,40,80,26
233,87,31,96,15
234,88,64,114,23
235,88,62,117,28
236,88,52,93,34
237,88,31,84,33
238,88,24,66,4
239,89,9,42,13
240,89,25,79,35
241,89,58,118,24
242,90,84,119,17
243,90,13,83,17
244,91,5,79,22
245,91,19,69,18
246,91,34,78,5
247,91,43,76,21
248,92,48,117,20
249,92,18,68,13
250,92,35,70,56
251,92,14,50,13
252,93,43,94,13
253,93,23,53,6
254,93,29,90,28
255,93,25,75,6
256,94,57,114,48
257,94,44,113,11
258,94,53,90,46
259,94,65,120,2
260,95,21,78,1
261,95,31,71,11
262,96,37,85,12
263,96,18,53,20
264,96,24,68,5
265,97,25,65,4
266,97,6,59,17
267,97,68,114,23
268,97,32,109,10
269,98,47,110,16
270,98,50,105,12
271,99,7,61,11
272,99,56,108,10
