item_id,brand,channel,fabric_category,age_group,item_capacity_group
200123120107,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
208123121102,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
202123121109,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
208123104207,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
200123100110,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
200123104102,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
208123121201,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
208123100104,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
208123108008,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
200123108106,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
201123121106,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
202123100101,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
200123111008,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
208123133202,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
200123156203,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
208123121202,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
208123100207,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
202123121205,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
208123104208,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
208123120102,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
200123137202,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
202123104101,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
202123121203,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
202123100003,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
201123123005,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
208123121205,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
202123108117,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
202123108017,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
202123121002,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
208123105204,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
