item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
C44730847,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44730841,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C44772406,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C47231494,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裤子,3
C44829348,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C46317953,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C45726079,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,1
C44725889,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C45262941,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,3
C44829350,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C44685161,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,2
C46553231,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C46421494,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44698766,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C49331834,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
C44731839,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C49288749,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C51587484,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C46491687,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,3
C44729711,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C44741723,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,2
C44741715,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,3
C44697710,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44777678,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C44829331,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C45127535,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,2
C44963963,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C44742540,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,1
C44923613,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,2
C44876894,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,2
