item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
208123100104,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
208123108206,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,3
201123121102,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
200123131201,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
201123108122,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
201123108127,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
208123108106,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
208123121207,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
201123108117,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
202123121101,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
200123111011,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
208123100203,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,1
208123121206,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
202123123002,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
200123132201,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
200123120102,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
202123105201,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
202123108007,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
201123108010,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
200123133209,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
208123108208,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
201123123005,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
200123100103,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
208123100102,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
201123121201,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
208123104208,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
201123108011,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
201123121101,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
201123104003,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
