supplier_id,date,max_line_limit,importance
0,0,5,培养
0,1,3,培养
0,2,2,培养
0,3,12,培养
0,4,4,培养
0,5,1,培养
0,6,16,培养
0,7,3,培养
0,8,12,培养
0,9,12,培养
0,10,21,培养
0,11,3,培养
0,12,1,培养
0,13,1,培养
0,14,12,培养
0,15,1,培养
0,16,17,培养
0,17,8,培养
0,18,17,培养
0,19,5,培养
0,20,4,培养
0,21,1,培养
0,22,20,培养
0,23,4,培养
0,24,9,培养
0,25,1,培养
0,26,1,培养
0,27,24,培养
0,28,7,培养
0,29,18,培养
0,30,1,培养
0,31,3,培养
0,32,17,培养
0,33,1,培养
0,34,3,培养
0,35,5,培养
0,36,11,培养
0,37,3,培养
0,38,6,培养
0,39,9,培养
0,40,7,培养
0,41,1,培养
0,42,1,培养
0,43,3,培养
0,44,25,培养
0,45,4,培养
0,46,10,培养
0,47,25,培养
0,48,4,培养
0,49,1,培养
0,50,3,培养
0,51,11,培养
0,52,5,培养
0,53,23,培养
0,54,25,培养
0,55,6,培养
0,56,25,培养
0,57,10,培养
0,58,1,培养
0,59,2,培养
0,60,10,培养
0,61,2,培养
0,62,11,培养
0,63,20,培养
0,64,1,培养
0,65,12,培养
0,66,3,培养
0,67,1,培养
0,68,8,培养
0,69,11,培养
0,70,1,培养
0,71,5,培养
0,72,3,培养
0,73,2,培养
0,74,3,培养
0,75,7,培养
0,76,3,培养
0,77,21,培养
0,78,16,培养
0,79,17,培养
0,80,17,培养
0,81,23,培养
0,82,8,培养
0,83,1,培养
0,84,3,培养
0,85,12,培养
0,86,18,培养
0,87,3,培养
0,88,3,培养
0,89,4,培养
0,90,1,培养
0,91,17,培养
0,92,1,培养
0,93,6,培养
0,94,3,培养
0,95,8,培养
0,96,10,培养
0,97,25,培养
0,98,1,培养
0,99,23,培养
0,100,3,培养
0,101,4,培养
0,102,6,培养
0,103,25,培养
0,104,2,培养
0,105,15,培养
0,106,7,培养
0,107,10,培养
0,108,12,培养
0,109,7,培养
0,110,3,培养
0,111,4,培养
0,112,15,培养
0,113,17,培养
0,114,23,培养
0,115,2,培养
0,116,6,培养
0,117,7,培养
0,118,1,培养
0,119,1,培养
1,0,4,观察
1,1,8,观察
1,2,13,观察
1,3,2,观察
1,4,15,观察
1,5,23,观察
1,6,23,观察
