order_id,item_id,arrival_date,due_date,capacity_needed
0,0,54,115,6
1,0,34,80,6
2,0,1,74,4
3,1,77,120,20
4,1,44,114,39
5,1,57,89,19
6,2,40,102,2
7,2,46,77,12
8,2,9,74,6
9,2,35,100,24
10,3,41,95,20
11,3,48,111,6
12,3,26,80,12
13,4,43,83,23
14,4,30,72,39
15,5,24,104,26
16,5,17,83,22
17,5,60,116,9
18,5,15,65,20
19,6,20,87,12
20,6,38,83,3
21,6,60,92,13
22,7,7,64,20
23,7,39,92,18
24,7,26,63,11
25,7,14,69,7
26,8,46,110,15
27,9,57,118,1
28,9,32,81,32
29,10,49,85,1
30,10,6,73,2
31,10,69,110,32
32,10,43,99,21
33,10,18,84,5
34,11,57,110,14
35,11,0,75,39
36,12,63,119,26
37,12,48,111,10
38,12,37,110,9
39,12,46,115,11
40,13,23,92,28
41,14,63,114,13
42,14,39,100,15
43,14,17,50,2
44,14,77,113,8
45,15,28,69,3
46,15,64,117,21
47,16,47,117,20
48,16,50,103,16
49,16,40,99,4
50,16,33,87,4
51,17,34,77,20
52,17,19,68,2
53,18,67,99,6
54,18,15,70,11
55,18,43,98,13
56,18,22,92,6
57,19,9,63,17
58,19,28,98,43
59,19,34,74,4
60,20,1,76,11
61,20,1,71,41
62,20,32,66,13
63,21,44,104,20
64,21,50,88,14
65,22,79,117,8
66,22,37,76,57
67,22,4,60,1
68,22,15,58,38
69,22,53,111,22
70,23,2,67,45
71,23,52,90,9
72,23,40,88,26
73,23,15,89,11
74,24,5,46,37
75,25,16,61,29
76,26,48,94,45
77,27,44,86,4
78,28,40,75,43
79,28,68,114,29
80,28,13,72,31
81,28,44,103,22
82,29,29,79,5
83,29,3,43,34
84,30,58,106,26
85,30,42,110,21
86,30,4,36,2
87,30,21,84,23
88,30,43,112,45
89,31,13,88,46
90,32,62,102,14
91,32,37,77,2
92,32,18,62,3
93,32,10,80,30
94,33,21,58,5
95,33,33,89,15
96,33,43,88,49
97,33,45,110,6
98,34,37,103,29
99,34,22,77,26
100,34,68,109,24
101,34,54,116,7
102,35,59,119,43
103,35,36,75,24
104,35,0,51,7
105,35,26,69,22
106,36,15,90,1
107,37,64,114,11
108,38,22,58,49
109,39,62,116,1
110,39,16,51,8
111,39,3,76,3
112,40,41,105,2
113,40,58,107,43
114,41,8,66,23
115,41,42,108,23
116,41,10,65,2
117,42,11,51,59
118,42,45,109,11
119,43,45,84,7
120,43,54,109,13
121,43,41,101,1
122,44,47,93,18
123,44,35,101,36
124,44,11,51,11
125,44,53,94,20
126,45,58,112,27
127,45,40,100,20
128,45,29,69,25
129,45,33,78,5
130,45,33,93,18
131,45,29,109,10
132,46,35,95,15
133,46,48,88,31
134,46,2,45,19
135,46,65,115,16
136,47,17,89,46
137,48,61,91,25
138,48,1,44,20
139,48,1,64,55
140,48,43,98,16
141,49,50,103,6
142,49,45,120,24
143,49,49,117,13
144,50,3,71,9
145,50,55,110,10
146,51,16,61,16
147,52,5,69,6
148,52,23,58,6
149,52,25,64,21
150,52,34,98,34
151,53,56,118,23
152,53,64,96,18
153,53,71,120,21
154,53,21,96,1
155,54,6,81,18
156,54,72,117,21
157,54,30,105,26
