order_id,item_id,arrival_date,due_date,capacity_needed
0,0,10,48,32
1,0,67,117,4
2,0,25,92,1
3,1,15,84,30
4,1,33,103,34
5,1,24,68,10
6,2,61,106,28
7,2,1,58,36
8,3,37,75,58
9,3,40,87,24
10,3,45,96,12
11,3,59,98,2
12,3,39,83,30
13,4,42,77,2
14,5,26,80,11
15,5,65,119,16
16,6,18,72,21
17,6,17,47,2
18,6,41,111,4
19,6,28,77,29
20,7,17,68,28
21,7,20,63,30
22,7,19,69,14
23,8,6,40,21
24,8,60,115,5
25,8,45,90,11
26,9,43,117,17
27,9,22,62,10
28,9,8,43,28
29,9,10,53,6
30,9,18,65,19
31,10,20,64,6
32,10,2,47,32
33,10,14,66,12
34,10,9,39,20
35,11,72,120,19
36,11,35,87,12
37,11,25,80,1
38,12,12,54,7
39,13,10,54,4
40,13,35,86,31
41,14,11,57,32
42,14,6,68,22
43,14,23,96,17
44,15,40,114,9
45,15,15,75,2
46,15,31,85,22
47,15,9,54,9
48,16,48,113,2
49,16,25,94,2
50,16,62,117,14
51,16,51,106,41
52,17,12,90,7
53,17,30,86,50
54,17,45,90,11
55,17,4,69,5
56,18,73,118,23
57,18,14,47,28
58,19,17,70,14
59,19,4,44,18
60,19,19,88,19
61,20,58,104,25
62,20,61,119,41
63,21,33,73,10
64,21,57,93,6
65,21,16,73,7
66,21,26,81,19
67,22,11,54,21
68,23,41,92,17
69,23,42,114,37
70,23,41,92,11
71,24,4,70,40
72,24,9,71,9
73,24,35,74,7
74,24,52,110,9
75,25,66,98,8
76,25,28,98,8
77,25,12,58,11
78,26,32,83,49
79,26,11,61,5
80,26,73,109,8
81,26,11,83,15
82,27,28,68,9
83,27,7,60,35
84,28,1,71,31
85,28,44,85,35
86,28,42,82,1
87,28,55,88,1
88,29,54,95,7
89,30,13,67,20
90,30,25,74,6
91,31,23,63,23
92,31,79,114,3
93,31,58,111,12
94,32,5,62,19
95,32,26,97,31
96,32,18,96,42
97,32,12,58,17
98,33,44,75,6
99,33,2,57,51
100,33,45,77,5
101,33,60,110,46
102,34,7,84,10
103,34,45,97,19
104,35,31,91,23
105,35,44,117,5
106,35,38,99,2
107,36,65,110,17
108,36,16,84,11
109,36,34,99,48
110,37,7,47,33
111,38,40,79,4
112,38,23,83,8
113,38,58,108,3
114,38,49,79,40
115,39,56,119,20
116,39,19,59,16
117,39,24,84,38
118,39,43,84,31
119,40,58,118,47
120,40,35,86,12
121,40,24,76,8
122,40,16,66,7
123,41,56,106,6
124,41,35,85,39
125,42,37,100,27
126,42,61,92,14
127,42,11,79,30
128,42,45,112,7
129,43,58,107,7
130,43,33,99,8
131,43,24,87,28
132,44,2,47,10
133,44,15,53,36
134,45,41,71,18
135,46,41,100,5
136,46,45,77,15
137,46,61,114,40
138,46,27,89,44
139,47,48,88,29
140,47,27,71,3
141,48,6,76,5
142,49,80,118,4
143,49,51,106,9
144,50,14,69,26
145,50,5,69,21
146,51,31,81,7
147,51,37,89,14
148,51,57,117,32
149,51,36,96,22
150,52,4,56,23
151,52,23,65,4
152,53,7,57,33
153,53,10,85,14
154,53,54,108,11
155,53,65,107,4
156,54,23,76,11
157,54,10,53,38
158,55,33,76,39
159,55,12,75,21
160,55,27,79,14
161,55,13,68,12
162,55,65,106,11
163,56,45,116,11
164,57,39,100,21
165,57,21,62,2
166,57,65,107,19
167,58,52,87,27
168,58,12,72,42
169,59,26,61,11
170,59,5,45,13
171,59,57,100,9
172,60,73,106,41
173,60,27,90,19
174,60,83,113,23
175,61,3,40,11
176,61,50,91,27
177,61,18,68,23
178,61,33,88,2
179,62,25,78,3
180,62,10,87,17
181,62,66,103,48
182,63,31,101,14
183,63,39,81,17
184,63,32,104,35
185,64,67,107,34
186,64,0,50,19
187,64,5,79,4
188,64,45,113,21
189,65,33,64,17
190,65,28,93,2
191,66,54,97,18
192,66,10,59,8
193,66,60,100,8
194,67,4,49,4
195,67,29,105,27
196,67,67,111,35
197,67,32,97,36
198,68,9,65,11
199,68,12,79,27
200,68,37,117,2
201,68,25,71,10
202,69,36,74,7
203,69,23,67,34
204,69,67,107,5
205,69,47,87,21
206,70,2,55,24
207,70,19,74,43
208,71,30,107,16
209,72,23,96,48
210,72,51,96,21
211,73,0,60,11
212,73,37,92,10
213,73,20,60,24
214,74,69,107,10
215,74,4,62,15
216,75,40,90,25
217,75,52,96,17
218,75,0,37,40
219,75,45,101,11
220,76,64,96,6
221,76,44,94,21
222,76,10,72,19
223,76,29,79,3
224,77,5,53,20
225,77,47,83,18
226,77,70,115,5
227,77,57,112,48
228,78,37,88,29
229,79,15,57,4
230,79,58,118,21
231,79,27,106,11
232,79,72,109,31
233,80,14,87,18
234,80,11,55,1
235,80,29,87,38
236,81,17,57,31
237,81,0,51,34
238,81,41,106,38
239,82,47,109,13
240,82,48,109,22
241,82,13,83,11
242,83,12,56,18
243,83,83,118,7
244,84,2,62,18
245,84,13,56,30
246,84,28,65,21
247,84,75,118,2
248,85,40,95,7
249,85,13,52,8
250,85,40,92,5
251,86,45,97,22
252,87,27,100,15
253,87,4,35,24
254,88,21,65,7
255,89,42,81,8
256,89,42,73,45
257,89,50,102,17
258,89,81,114,9
259,89,65,109,34
260,90,14,84,4
261,91,8,48,9
262,91,42,117,1
263,91,57,115,5
264,91,73,108,23
265,92,32,99,1
266,92,46,80,6
267,92,13,89,10
268,92,74,114,28
269,93,41,93,39
270,93,29,94,4
271,93,1,76,10
272,94,0,69,15
273,94,56,96,17
274,95,2,47,19
275,95,5,50,3
276,95,5,35,10
277,96,9,49,21
278,96,45,88,22
279,96,61,113,20
280,96,64,99,37
281,97,27,76,15
282,97,49,101,37
283,97,5,46,4
284,98,15,61,11
285,98,50,83,43
286,98,70,114,41
287,98,51,104,5
288,99,25,75,31
289,99,27,88,26
290,99,9,89,18
291,99,44,109,27
