supplier_id,date,max_line_limit,importance
0,0,7,培养
0,1,3,培养
0,2,13,培养
0,3,3,培养
0,4,3,培养
0,5,11,培养
0,6,3,培养
0,7,2,培养
0,8,2,培养
0,9,1,培养
0,10,7,培养
0,11,1,培养
0,12,11,培养
0,13,9,培养
0,14,13,培养
0,15,12,培养
0,16,2,培养
0,17,14,培养
0,18,15,培养
0,19,10,培养
0,20,6,培养
0,21,7,培养
0,22,25,培养
0,23,4,培养
0,24,1,培养
0,25,11,培养
0,26,17,培养
0,27,6,培养
0,28,4,培养
0,29,3,培养
0,30,14,培养
0,31,20,培养
0,32,1,培养
0,33,25,培养
0,34,3,培养
0,35,1,培养
0,36,8,培养
0,37,3,培养
0,38,4,培养
0,39,3,培养
0,40,2,培养
0,41,24,培养
0,42,2,培养
0,43,23,培养
0,44,2,培养
0,45,11,培养
0,46,3,培养
0,47,7,培养
0,48,19,培养
0,49,12,培养
0,50,13,培养
0,51,8,培养
0,52,21,培养
0,53,13,培养
0,54,4,培养
0,55,8,培养
0,56,20,培养
0,57,9,培养
0,58,12,培养
0,59,3,培养
0,60,7,培养
0,61,5,培养
0,62,11,培养
0,63,13,培养
0,64,12,培养
0,65,9,培养
0,66,7,培养
0,67,3,培养
0,68,4,培养
0,69,1,培养
0,70,1,培养
0,71,3,培养
0,72,10,培养
0,73,8,培养
0,74,1,培养
0,75,11,培养
0,76,8,培养
0,77,1,培养
0,78,13,培养
0,79,2,培养
0,80,9,培养
0,81,3,培养
0,82,5,培养
0,83,4,培养
0,84,14,培养
0,85,11,培养
0,86,3,培养
0,87,13,培养
0,88,3,培养
0,89,9,培养
0,90,11,培养
0,91,16,培养
0,92,2,培养
0,93,3,培养
0,94,12,培养
0,95,4,培养
0,96,11,培养
0,97,9,培养
0,98,3,培养
0,99,17,培养
0,100,8,培养
0,101,3,培养
0,102,3,培养
0,103,17,培养
0,104,7,培养
0,105,8,培养
0,106,1,培养
0,107,4,培养
0,108,8,培养
0,109,14,培养
0,110,22,培养
0,111,5,培养
0,112,1,培养
0,113,17,培养
0,114,2,培养
0,115,18,培养
0,116,9,培养
0,117,13,培养
0,118,23,培养
0,119,3,培养
1,0,2,5
1,1,3,5
1,2,4,5
1,3,1,5
1,4,2,5
1,5,20,5
1,6,4,5
1,7,8,5
1,8,13,5
1,9,2,5
1,10,23,5
1,11,6,5
1,12,14,5
1,13,2,5
1,14,24,5
1,15,7,5
1,16,24,5
1,17,17,5
1,18,19,5
1,19,1,5
1,20,11,5
1,21,1,5
1,22,1,5
1,23,1,5
1,24,4,5
1,25,3,5
1,26,11,5
1,27,13,5
1,28,8,5
