machine_id,supplier_id,month,planned_capacity,machine_type
0,0,0,36,5
0,0,1,22,5
0,0,2,12,5
0,0,3,98,5
1,0,0,155,3
1,0,1,26,3
1,0,2,67,3
1,0,3,42,3
2,0,0,89,0
2,0,1,189,0
2,0,2,217,0
2,0,3,153,0
3,1,0,24,5
3,1,1,190,5
3,1,2,94,5
3,1,3,66,5
4,1,0,44,1
4,1,1,97,1
4,1,2,121,1
4,1,3,91,1
5,2,0,21,1
5,2,1,34,1
5,2,2,88,1
5,2,3,126,1
6,2,0,167,2
6,2,1,77,2
6,2,2,81,2
6,2,3,197,2
7,2,0,51,0
7,2,1,193,0
7,2,2,62,0
7,2,3,54,0
8,2,0,143,2
8,2,1,114,2
8,2,2,80,2
8,2,3,160,2
9,3,0,191,4
9,3,1,50,4
9,3,2,216,4
9,3,3,45,4
10,3,0,98,4
10,3,1,172,4
10,3,2,216,4
10,3,3,132,4
11,3,0,43,8
11,3,1,38,8
11,3,2,83,8
11,3,3,127,8
12,4,0,114,2
12,4,1,115,2
12,4,2,190,2
12,4,3,205,2
13,4,0,48,6
13,4,1,137,6
13,4,2,25,6
13,4,3,146,6
14,4,0,116,4
14,4,1,64,4
14,4,2,139,4
14,4,3,76,4
15,4,0,211,8
15,4,1,195,8
15,4,2,209,8
15,4,3,138,8
16,4,0,146,3
16,4,1,70,3
16,4,2,28,3
16,4,3,202,3
17,4,0,155,1
17,4,1,50,1
17,4,2,133,1
17,4,3,56,1
18,4,0,127,0
18,4,1,115,0
18,4,2,13,0
18,4,3,189,0
19,4,0,14,6
19,4,1,94,6
19,4,2,88,6
19,4,3,15,6
20,5,0,74,0
20,5,1,20,0
20,5,2,38,0
20,5,3,79,0
21,5,0,40,10
21,5,1,97,10
21,5,2,68,10
21,5,3,92,10
22,5,0,49,0
22,5,1,40,0
22,5,2,106,0
22,5,3,103,0
23,6,0,21,6
23,6,1,157,6
23,6,2,64,6
23,6,3,80,6
24,6,0,97,7
24,6,1,212,7
24,6,2,207,7
24,6,3,41,7
25,6,0,107,2
25,6,1,109,2
25,6,2,99,2
25,6,3,151,2
26,6,0,134,1
26,6,1,149,1
26,6,2,99,1
26,6,3,89,1
27,7,0,121,10
27,7,1,58,10
27,7,2,50,10
27,7,3,12,10
28,7,0,93,8
28,7,1,176,8
28,7,2,87,8
28,7,3,35,8
29,7,0,47,5
29,7,1,38,5
29,7,2,130,5
29,7,3,14,5
30,8,0,61,7
30,8,1,19,7
30,8,2,75,7
30,8,3,62,7
31,8,0,86,6
31,8,1,185,6
31,8,2,90,6
31,8,3,86,6
32,8,0,193,1
32,8,1,25,1
32,8,2,194,1
32,8,3,27,1
33,8,0,25,1
33,8,1,79,1
33,8,2,148,1
33,8,3,63,1
34,9,0,197,8
34,9,1,189,8
34,9,2,51,8
34,9,3,84,8
35,9,0,46,6
35,9,1,118,6
35,9,2,40,6
35,9,3,200,6
36,10,0,16,1
36,10,1,195,1
36,10,2,64,1
36,10,3,170,1
37,10,0,72,7
37,10,1,145,7
37,10,2,15,7
37,10,3,33,7
38,11,0,72,4
38,11,1,48,4
38,11,2,11,4
38,11,3,155,4
39,11,0,25,7
39,11,1,75,7
39,11,2,143,7
39,11,3,11,7
40,11,0,50,8
40,11,1,100,8
40,11,2,89,8
40,11,3,197,8
