order_id,item_id,arrival_date,due_date,capacity_needed
0,0,75,118,19
1,0,47,116,5
2,0,52,120,14
3,0,59,105,9
4,1,69,120,10
5,1,58,110,14
6,1,72,120,26
7,2,34,86,12
8,2,31,71,38
9,3,56,106,28
10,3,35,88,2
11,3,46,86,21
12,4,33,91,19
13,5,8,84,2
14,5,5,36,8
15,5,25,90,6
16,6,28,88,12
17,6,10,57,25
18,7,19,64,36
19,7,23,77,39
20,7,1,68,51
21,7,26,84,20
22,8,1,54,18
23,8,10,69,2
24,8,75,120,3
25,9,69,115,6
26,9,51,86,4
27,9,71,115,35
28,10,4,59,2
29,10,21,70,28
30,10,49,94,21
31,10,1,35,18
32,11,73,106,8
33,11,41,98,10
34,12,50,119,21
35,12,0,33,1
36,12,61,108,40
37,12,8,68,5
38,13,51,111,4
39,13,4,48,6
40,14,7,52,9
41,14,65,97,36
42,14,76,113,46
43,15,1,50,31
44,15,30,104,13
45,15,42,104,22
46,15,10,74,1
47,16,7,72,13
48,16,57,90,18
49,16,38,68,28
50,17,70,101,11
51,17,16,78,21
52,17,50,90,7
53,17,3,45,22
54,18,36,87,13
55,18,59,96,6
56,19,67,108,4
57,19,3,68,54
58,20,50,105,50
59,20,34,88,20
60,20,59,100,18
61,20,1,62,20
62,21,52,87,28
63,21,4,37,10
64,22,34,74,18
65,22,3,46,2
66,22,2,44,17
67,22,4,82,37
68,23,14,57,1
69,23,20,80,1
70,23,50,92,22
71,23,24,78,40
72,24,66,111,1
73,24,14,46,10
74,24,51,96,25
75,24,17,52,10
76,25,2,55,6
77,25,29,79,7
78,25,58,114,36
79,25,34,84,25
80,26,17,72,2
81,26,12,53,1
82,26,21,77,15
83,26,64,115,1
84,27,33,74,6
85,27,64,98,15
86,27,52,92,4
87,27,45,78,30
88,27,2,43,38
89,28,21,71,51
90,29,43,88,2
91,29,9,67,40
92,29,32,77,10
93,29,23,100,6
94,30,37,116,6
95,30,18,58,6
96,30,68,99,15
97,30,29,93,20
98,31,13,80,8
99,31,20,80,31
100,31,35,88,19
101,31,59,120,58
102,32,44,115,16
103,32,17,70,16
104,32,62,106,16
105,32,59,94,1
106,33,51,91,28
107,33,0,65,7
108,34,8,68,21
109,34,29,63,5
110,35,58,113,24
111,35,41,81,11
112,35,39,98,3
113,35,47,120,9
114,35,58,96,31
115,36,19,73,38
116,36,43,84,20
117,36,21,56,23
118,36,14,87,36
119,37,57,100,24
120,37,31,103,15
121,37,52,117,28
122,37,26,58,39
123,37,59,110,4
124,38,16,67,35
125,38,19,64,11
126,38,2,43,8
127,39,13,68,9
128,39,31,91,8
129,39,5,74,12
130,40,29,75,10
131,40,15,57,12
132,40,40,94,21
133,41,22,74,60
134,41,59,101,27
135,41,13,60,4
136,42,12,43,42
137,43,43,112,13
138,43,23,68,33
139,43,66,102,15
140,43,66,120,16
141,44,61,104,8
142,44,5,80,25
143,44,44,102,25
144,44,52,99,3
145,44,58,102,21
146,44,55,94,25
147,45,69,114,15
148,45,40,92,3
149,45,25,65,14
150,46,8,69,31
151,47,19,54,31
152,47,27,75,13
153,48,61,113,23
154,48,4,59,1
155,48,51,104,24
156,48,57,107,3
157,49,36,88,7
158,50,9,53,7
159,50,37,99,14
160,50,11,55,29
161,50,41,101,42
162,51,43,91,8
163,51,54,96,23
164,52,14,75,12
165,52,19,64,42
166,53,31,106,41
167,53,60,119,15
168,53,19,87,27
169,53,42,85,7
170,54,31,74,21
171,54,41,100,18
172,55,54,94,21
173,55,39,94,11
174,56,16,86,34
175,56,70,110,7
176,56,45,97,60
177,56,14,55,8
178,56,12,65,9
179,57,19,76,17
180,58,62,103,7
181,58,64,119,31
182,59,43,97,11
183,59,43,118,14
184,60,8,64,31
185,60,25,76,15
186,60,77,112,11
187,60,52,106,25
188,61,63,110,10
189,61,15,81,38
190,62,59,119,11
191,62,37,67,10
192,62,37,96,44
193,63,35,101,8
