order_id,item_id,arrival_date,due_date,capacity_needed
0,0,2,68,11
1,0,7,57,27
2,0,49,105,23
3,0,61,114,31
4,1,12,90,11
5,1,35,107,26
6,1,64,98,11
7,1,19,58,51
8,2,27,86,5
9,2,17,71,9
10,2,44,113,15
11,2,10,78,11
12,3,18,78,29
13,3,10,80,3
14,4,11,68,7
15,4,2,40,4
16,5,5,78,16
17,5,64,118,1
18,6,3,48,7
19,6,52,104,17
20,7,23,57,28
21,7,56,112,31
22,7,23,73,42
23,8,50,106,11
24,8,4,59,21
25,8,67,106,20
26,8,18,84,11
27,9,45,98,8
28,9,18,87,29
29,9,43,84,25
30,10,47,100,27
31,10,67,107,11
32,10,39,79,22
33,10,12,52,31
34,11,34,87,1
35,11,34,80,21
36,11,45,96,17
37,12,57,102,16
38,12,71,118,23
39,13,60,108,14
40,13,13,78,19
41,13,50,119,21
42,13,52,107,5
43,14,15,58,8
44,14,16,60,18
45,14,44,99,17
46,15,12,64,28
47,15,45,112,18
48,15,45,83,14
49,16,13,82,6
50,16,12,71,17
51,16,42,89,61
52,17,54,119,22
53,17,67,110,21
54,17,23,63,13
55,18,19,59,28
56,18,45,120,2
57,19,6,48,14
58,19,40,95,22
59,19,4,72,12
60,20,43,118,3
61,21,11,55,11
62,21,2,45,19
63,22,16,60,54
64,22,57,109,13
65,23,35,78,28
66,23,2,74,5
67,23,82,118,11
68,23,35,97,3
69,24,2,39,6
70,24,25,84,16
71,24,49,104,3
72,24,34,86,38
73,25,53,119,19
74,25,24,68,15
75,25,8,64,13
76,25,26,90,9
77,26,36,84,21
78,27,12,64,3
79,27,62,103,38
80,28,59,113,12
81,28,18,78,45
82,29,64,116,8
83,30,27,69,18
84,30,28,96,31
85,30,63,100,4
86,30,34,67,6
87,30,26,56,6
88,31,15,60,25
89,31,17,62,44
90,32,34,98,6
91,32,63,108,36
92,32,18,98,4
93,33,38,92,26
94,33,7,59,11
95,33,20,63,11
96,34,4,47,11
97,34,33,84,6
98,34,7,79,16
99,35,33,83,10
100,36,77,109,3
101,36,5,60,31
102,36,6,56,3
103,36,57,91,6
104,37,5,50,44
105,37,11,87,15
106,38,36,80,29
107,38,4,57,21
108,38,56,118,11
109,38,60,102,3
110,39,24,89,11
111,39,31,91,46
112,39,28,79,47
113,39,30,70,23
114,40,11,61,25
115,41,42,78,25
116,41,38,72,16
117,41,78,115,20
118,41,42,97,23
119,42,74,117,9
120,42,18,71,13
121,43,19,96,10
122,43,65,108,31
123,44,15,60,17
124,44,31,91,51
125,44,26,65,18
126,44,60,117,10
127,44,52,90,51
128,45,25,75,30
129,46,72,116,10
130,46,36,86,36
131,46,21,82,27
132,46,44,91,1
133,47,41,101,21
134,47,30,103,10
135,47,11,47,20
136,48,25,90,31
137,48,39,89,3
138,48,68,109,18
139,49,18,94,11
140,49,57,97,34
141,49,24,76,5
142,49,7,52,17
143,50,57,104,9
144,50,38,78,17
145,50,12,65,41
146,50,15,55,21
147,51,53,120,17
148,52,33,81,30
149,52,67,118,21
150,53,7,41,14
151,53,11,58,47
152,53,50,95,39
153,53,17,81,37
154,54,79,114,22
155,54,39,93,8
156,54,57,92,11
157,54,52,92,11
158,55,37,92,32
159,55,7,40,50
160,55,31,86,47
161,55,44,89,30
162,56,0,53,6
163,56,30,63,20
164,56,2,70,14
165,57,64,119,8
166,57,61,116,10
167,57,71,111,18
168,58,78,116,34
169,58,25,98,14
170,58,34,89,1
171,59,15,70,15
172,59,71,114,2
173,60,32,77,23
174,60,39,106,11
175,61,59,104,3
176,61,14,70,10
177,61,29,59,27
178,62,21,53,4
179,62,7,79,27
180,63,23,61,41
181,63,77,120,32
182,63,11,88,12
183,63,9,83,13
184,64,5,74,3
185,64,31,96,15
186,64,14,66,4
187,65,6,68,20
188,65,32,97,28
189,65,38,101,5
190,65,54,116,4
191,66,61,118,11
192,66,33,66,3
193,67,59,113,32
194,68,40,90,26
195,68,41,105,21
196,68,41,96,55
197,68,15,94,19
198,69,55,104,31
199,69,0,47,16
200,69,59,98,37
201,70,79,119,8
202,70,59,96,28
203,70,2,82,11
204,70,6,71,38
205,71,14,84,3
206,71,6,61,17
207,71,19,74,12
208,72,12,86,11
209,72,7,70,17
210,72,42,84,3
211,72,38,93,14
212,73,70,105,9
213,73,34,76,6
214,74,43,86,9
215,74,25,81,11
216,74,25,105,23
217,74,17,97,17
218,75,35,71,26
219,75,35,80,12
220,75,12,61,31
221,75,27,94,15
222,76,8,59,54
223,76,48,93,13
224,77,31,94,13
225,77,30,71,6
226,77,26,80,31
227,77,39,103,27
228,78,7,47,17
229,78,13,62,19
230,79,36,75,35
231,79,13,80,15
232,79,39,98,9
233,79,25,102,9
234,80,20,59,38
235,80,59,102,15
236,80,5,52,21
237,81,50,92,35
238,81,2,57,8
239,81,17,89,8
240,81,35,85,45
241,82,17,93,17
242,82,46,101,10
243,83,5,36,26
244,83,61,101,21
245,83,1,75,36
246,84,28,71,9
247,84,62,118,30
248,84,25,85,12
249,84,61,101,20
250,85,20,70,8
251,85,8,56,46
252,85,29,89,27
253,85,22,87,4
254,86,24,85,4
255,86,68,108,42
256,87,13,48,2
257,87,55,90,47
258,87,44,86,1
259,87,47,111,15
260,88,51,99,4
261,88,36,73,22
262,88,39,92,19
263,89,24,79,9
264,89,56,119,9
265,90,49,99,39
266,90,65,105,8
267,90,46,113,23
268,90,5,45,25
269,90,29,83,43
270,91,67,107,11
271,91,32,102,3
272,91,3,54,26
273,91,50,104,54
274,92,14,78,29
275,92,77,117,29
276,92,21,68,20
277,93,54,103,32
278,93,48,114,13
279,94,73,113,21
280,94,57,102,17
281,94,37,96,13
282,95,26,69,20
283,95,54,109,12
284,95,24,101,1
285,95,56,109,9
286,96,25,93,13
287,96,36,93,18
288,96,37,87,18
289,96,28,103,13
290,97,1,69,3
291,97,57,88,16
292,97,24,74,41
293,97,40,108,12
294,98,52,88,15
295,98,32,104,9
296,98,76,115,1
297,99,82,112,12
298,99,23,62,14
299,99,64,107,7
