supplier_id,importance,fabric_category,date,max_line_limit
3000298,合格,针织,2022-08-01,3.0
3000298,合格,针织,2022-08-02,3.0
3000298,合格,针织,2022-08-03,3.0
3000298,合格,针织,2022-08-04,3.0
3000298,合格,针织,2022-08-05,3.0
3000298,合格,针织,2022-08-06,3.0
3000298,合格,针织,2022-08-08,3.0
3000298,合格,针织,2022-08-09,3.0
3000298,合格,针织,2022-08-10,3.0
3000298,合格,针织,2022-08-11,3.0
3000298,合格,针织,2022-08-12,3.0
3000298,合格,针织,2022-08-13,3.0
3000298,合格,针织,2022-08-15,3.0
3000298,合格,针织,2022-08-16,3.0
3000298,合格,针织,2022-08-17,3.0
3000298,合格,针织,2022-08-18,3.0
3000298,合格,针织,2022-08-19,3.0
3000298,合格,针织,2022-08-20,3.0
3000298,合格,针织,2022-08-22,3.0
3000298,合格,针织,2022-08-23,3.0
3000298,合格,针织,2022-08-24,3.0
3000298,合格,针织,2022-08-25,3.0
3000298,合格,针织,2022-08-26,3.0
3000298,合格,针织,2022-08-27,3.0
3000298,合格,针织,2022-08-29,3.0
3000298,合格,针织,2022-08-30,3.0
3000298,合格,针织,2022-08-31,3.0
3000298,合格,针织,2022-09-01,4.0
3000298,合格,针织,2022-09-02,4.0
3000298,合格,针织,2022-09-03,4.0
3000298,合格,针织,2022-09-05,4.0
3000298,合格,针织,2022-09-06,4.0
3000298,合格,针织,2022-09-07,4.0
3000298,合格,针织,2022-09-08,4.0
3000298,合格,针织,2022-09-09,4.0
3000298,合格,针织,2022-09-10,4.0
3000298,合格,针织,2022-09-12,4.0
3000298,合格,针织,2022-09-13,4.0
3000298,合格,针织,2022-09-14,4.0
3000298,合格,针织,2022-09-15,4.0
3000298,合格,针织,2022-09-16,4.0
3000298,合格,针织,2022-09-17,4.0
3000298,合格,针织,2022-09-19,4.0
3000298,合格,针织,2022-09-20,4.0
3000298,合格,针织,2022-09-21,4.0
3000298,合格,针织,2022-09-22,4.0
3000298,合格,针织,2022-09-23,4.0
3000298,合格,针织,2022-09-24,4.0
3000298,合格,针织,2022-09-26,4.0
3000298,合格,针织,2022-09-27,4.0
3000298,合格,针织,2022-09-28,4.0
3000298,合格,针织,2022-09-29,4.0
3000298,合格,针织,2022-09-30,4.0
3000298,合格,针织,2022-10-08,5.0
3000298,合格,针织,2022-10-10,5.0
3000298,合格,针织,2022-10-11,5.0
3000298,合格,针织,2022-10-12,5.0
3000298,合格,针织,2022-10-13,5.0
3000298,合格,针织,2022-10-14,5.0
3000298,合格,针织,2022-10-15,5.0
3000298,合格,针织,2022-10-17,5.0
3000298,合格,针织,2022-10-18,5.0
3000298,合格,针织,2022-10-19,5.0
3000298,合格,针织,2022-10-20,5.0
3000298,合格,针织,2022-10-21,5.0
3000298,合格,针织,2022-10-22,5.0
3000298,合格,针织,2022-10-24,5.0
3000298,合格,针织,2022-10-25,5.0
3000298,合格,针织,2022-10-26,5.0
3000298,合格,针织,2022-10-27,5.0
3000298,合格,针织,2022-10-28,5.0
3000298,合格,针织,2022-10-29,5.0
3000298,合格,针织,2022-10-31,5.0
3000298,合格,针织,2022-11-01,3.0
3000298,合格,针织,2022-11-02,3.0
3000298,合格,针织,2022-11-03,3.0
3000298,合格,针织,2022-11-04,3.0
3000298,合格,针织,2022-11-05,3.0
3000298,合格,针织,2022-11-07,3.0
3000298,合格,针织,2022-11-08,3.0
3000298,合格,针织,2022-11-09,3.0
3000298,合格,针织,2022-11-10,3.0
3000298,合格,针织,2022-11-11,3.0
3000298,合格,针织,2022-11-12,3.0
3000298,合格,针织,2022-11-14,3.0
3000298,合格,针织,2022-11-15,3.0
3000298,合格,针织,2022-11-16,3.0
3000298,合格,针织,2022-11-17,3.0
3000298,合格,针织,2022-11-18,3.0
3000298,合格,针织,2022-11-19,3.0
3000298,合格,针织,2022-11-21,3.0
3000298,合格,针织,2022-11-22,3.0
3000298,合格,针织,2022-11-23,3.0
3000298,合格,针织,2022-11-24,3.0
3000298,合格,针织,2022-11-25,3.0
3000298,合格,针织,2022-11-26,3.0
3000298,合格,针织,2022-11-28,3.0
3000298,合格,针织,2022-11-29,3.0
3000298,合格,针织,2022-11-30,3.0
3000298,合格,针织,2022-12-01,15912.0
3000298,合格,针织,2022-12-02,15912.0
3000298,合格,针织,2022-12-03,15912.0
3000298,合格,针织,2022-12-05,15912.0
3000298,合格,针织,2022-12-06,15912.0
3000298,合格,针织,2022-12-07,15912.0
3000298,合格,针织,2022-12-08,15912.0
3000298,合格,针织,2022-12-09,15912.0
3000298,合格,针织,2022-12-10,15912.0
3000298,合格,针织,2022-12-12,15912.0
3000298,合格,针织,2022-12-13,15912.0
3000298,合格,针织,2022-12-14,15912.0
3000298,合格,针织,2022-12-15,15912.0
3000298,合格,针织,2022-12-16,15912.0
3000298,合格,针织,2022-12-17,15912.0
3000298,合格,针织,2022-12-19,15912.0
3000298,合格,针织,2022-12-20,15912.0
3000298,合格,针织,2022-12-21,15912.0
3000298,合格,针织,2022-12-22,15912.0
3000298,合格,针织,2022-12-23,15912.0
3000298,合格,针织,2022-12-24,15912.0
3000298,合格,针织,2022-12-26,15912.0
3000298,合格,针织,2022-12-27,15912.0
3000298,合格,针织,2022-12-28,15912.0
3000298,合格,针织,2022-12-29,15912.0
3000298,合格,针织,2022-12-30,15912.0
3000298,合格,针织,2022-12-31,15912.0
3001673,合格,针织,2022-08-01,5.0
3001673,合格,针织,2022-08-02,5.0
3001673,合格,针织,2022-08-03,5.0
3001673,合格,针织,2022-08-04,5.0
3001673,合格,针织,2022-08-05,5.0
3001673,合格,针织,2022-08-06,5.0
3001673,合格,针织,2022-08-08,5.0
3001673,合格,针织,2022-08-09,5.0
3001673,合格,针织,2022-08-10,5.0
3001673,合格,针织,2022-08-11,5.0
3001673,合格,针织,2022-08-12,5.0
3001673,合格,针织,2022-08-13,5.0
3001673,合格,针织,2022-08-15,5.0
3001673,合格,针织,2022-08-16,5.0
3001673,合格,针织,2022-08-17,5.0
3001673,合格,针织,2022-08-18,5.0
3001673,合格,针织,2022-08-19,5.0
3001673,合格,针织,2022-08-20,5.0
3001673,合格,针织,2022-08-22,5.0
3001673,合格,针织,2022-08-23,5.0
3001673,合格,针织,2022-08-24,5.0
3001673,合格,针织,2022-08-25,5.0
3001673,合格,针织,2022-08-26,5.0
3001673,合格,针织,2022-08-27,5.0
3001673,合格,针织,2022-08-29,5.0
3001673,合格,针织,2022-08-30,5.0
3001673,合格,针织,2022-08-31,5.0
3001673,合格,针织,2022-09-01,5.0
3001673,合格,针织,2022-09-02,5.0
3001673,合格,针织,2022-09-03,5.0
3001673,合格,针织,2022-09-05,5.0
3001673,合格,针织,2022-09-06,5.0
3001673,合格,针织,2022-09-07,5.0
3001673,合格,针织,2022-09-08,5.0
3001673,合格,针织,2022-09-09,5.0
3001673,合格,针织,2022-09-10,5.0
3001673,合格,针织,2022-09-12,5.0
3001673,合格,针织,2022-09-13,5.0
3001673,合格,针织,2022-09-14,5.0
3001673,合格,针织,2022-09-15,5.0
3001673,合格,针织,2022-09-16,5.0
3001673,合格,针织,2022-09-17,5.0
3001673,合格,针织,2022-09-19,5.0
3001673,合格,针织,2022-09-20,5.0
3001673,合格,针织,2022-09-21,5.0
3001673,合格,针织,2022-09-22,5.0
3001673,合格,针织,2022-09-23,5.0
3001673,合格,针织,2022-09-24,5.0
3001673,合格,针织,2022-09-26,5.0
3001673,合格,针织,2022-09-27,5.0
3001673,合格,针织,2022-09-28,5.0
3001673,合格,针织,2022-09-29,5.0
3001673,合格,针织,2022-09-30,5.0
3001673,合格,针织,2022-10-08,6.0
3001673,合格,针织,2022-10-10,6.0
3001673,合格,针织,2022-10-11,6.0
3001673,合格,针织,2022-10-12,6.0
3001673,合格,针织,2022-10-13,6.0
3001673,合格,针织,2022-10-14,6.0
3001673,合格,针织,2022-10-15,6.0
3001673,合格,针织,2022-10-17,6.0
3001673,合格,针织,2022-10-18,6.0
3001673,合格,针织,2022-10-19,6.0
3001673,合格,针织,2022-10-20,6.0
3001673,合格,针织,2022-10-21,6.0
3001673,合格,针织,2022-10-22,6.0
3001673,合格,针织,2022-10-24,6.0
3001673,合格,针织,2022-10-25,6.0
3001673,合格,针织,2022-10-26,6.0
3001673,合格,针织,2022-10-27,6.0
3001673,合格,针织,2022-10-28,6.0
3001673,合格,针织,2022-10-29,6.0
3001673,合格,针织,2022-10-31,6.0
3001673,合格,针织,2022-11-01,5.0
3001673,合格,针织,2022-11-02,5.0
3001673,合格,针织,2022-11-03,5.0
3001673,合格,针织,2022-11-04,5.0
3001673,合格,针织,2022-11-05,5.0
3001673,合格,针织,2022-11-07,5.0
3001673,合格,针织,2022-11-08,5.0
3001673,合格,针织,2022-11-09,5.0
3001673,合格,针织,2022-11-10,5.0
3001673,合格,针织,2022-11-11,5.0
3001673,合格,针织,2022-11-12,5.0
3001673,合格,针织,2022-11-14,5.0
3001673,合格,针织,2022-11-15,5.0
3001673,合格,针织,2022-11-16,5.0
3001673,合格,针织,2022-11-17,5.0
3001673,合格,针织,2022-11-18,5.0
3001673,合格,针织,2022-11-19,5.0
3001673,合格,针织,2022-11-21,5.0
3001673,合格,针织,2022-11-22,5.0
3001673,合格,针织,2022-11-23,5.0
3001673,合格,针织,2022-11-24,5.0
3001673,合格,针织,2022-11-25,5.0
3001673,合格,针织,2022-11-26,5.0
3001673,合格,针织,2022-11-28,5.0
3001673,合格,针织,2022-11-29,5.0
3001673,合格,针织,2022-11-30,5.0
3001673,合格,针织,2022-12-01,42900.0
3001673,合格,针织,2022-12-02,42900.0
3001673,合格,针织,2022-12-03,42900.0
3001673,合格,针织,2022-12-05,42900.0
3001673,合格,针织,2022-12-06,42900.0
3001673,合格,针织,2022-12-07,42900.0
3001673,合格,针织,2022-12-08,42900.0
3001673,合格,针织,2022-12-09,42900.0
3001673,合格,针织,2022-12-10,42900.0
3001673,合格,针织,2022-12-12,42900.0
3001673,合格,针织,2022-12-13,42900.0
3001673,合格,针织,2022-12-14,42900.0
3001673,合格,针织,2022-12-15,42900.0
3001673,合格,针织,2022-12-16,42900.0
3001673,合格,针织,2022-12-17,42900.0
3001673,合格,针织,2022-12-19,42900.0
3001673,合格,针织,2022-12-20,42900.0
3001673,合格,针织,2022-12-21,42900.0
3001673,合格,针织,2022-12-22,42900.0
