item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
208123108008,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
201123108118,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
200123108107,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
200123105010,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
208123133201,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,2
200123133208,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
208123120202,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,1
201123121108,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
201123100103,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
201123123006,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
200123120102,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
202123121201,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
202123121001,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
202123104103,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
202123121007,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
202123121204,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
202123108018,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
200123111008,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
202123122101,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
208123117201,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
202123100003,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
208123121202,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
202123108201,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
200123100009,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
201123100001,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
202123121105,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
200123100105,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
208123108207,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,2
200123133211,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
208123104206,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
