supplier_id,date,max_line_limit,importance
0,0,5,核心
0,1,11,核心
0,2,1,核心
0,3,8,核心
0,4,3,核心
0,5,1,核心
0,6,16,核心
0,7,1,核心
0,8,1,核心
0,9,17,核心
0,10,4,核心
0,11,12,核心
0,12,9,核心
0,13,4,核心
0,14,7,核心
0,15,3,核心
0,16,1,核心
0,17,12,核心
0,18,4,核心
0,19,3,核心
0,20,2,核心
0,21,2,核心
0,22,7,核心
0,23,2,核心
0,24,12,核心
0,25,3,核心
0,26,7,核心
0,27,22,核心
0,28,11,核心
0,29,17,核心
0,30,9,核心
0,31,1,核心
0,32,2,核心
0,33,1,核心
0,34,3,核心
0,35,3,核心
0,36,12,核心
0,37,8,核心
0,38,14,核心
0,39,2,核心
0,40,11,核心
0,41,3,核心
0,42,17,核心
0,43,1,核心
0,44,3,核心
0,45,13,核心
0,46,2,核心
0,47,20,核心
0,48,2,核心
0,49,3,核心
0,50,9,核心
0,51,9,核心
0,52,13,核心
0,53,3,核心
0,54,1,核心
0,55,1,核心
0,56,18,核心
0,57,1,核心
0,58,4,核心
0,59,11,核心
0,60,16,核心
0,61,10,核心
0,62,1,核心
0,63,9,核心
0,64,3,核心
0,65,13,核心
0,66,24,核心
0,67,15,核心
0,68,1,核心
0,69,6,核心
0,70,17,核心
0,71,7,核心
0,72,1,核心
0,73,9,核心
0,74,11,核心
0,75,2,核心
0,76,9,核心
0,77,8,核心
0,78,8,核心
0,79,7,核心
0,80,2,核心
0,81,21,核心
0,82,1,核心
0,83,1,核心
0,84,3,核心
0,85,8,核心
0,86,8,核心
0,87,1,核心
0,88,11,核心
0,89,17,核心
0,90,2,核心
0,91,5,核心
0,92,13,核心
0,93,24,核心
0,94,3,核心
0,95,2,核心
0,96,3,核心
0,97,12,核心
0,98,3,核心
0,99,3,核心
0,100,25,核心
0,101,11,核心
0,102,1,核心
0,103,25,核心
0,104,1,核心
0,105,7,核心
0,106,11,核心
0,107,2,核心
0,108,25,核心
0,109,7,核心
0,110,14,核心
0,111,5,核心
0,112,11,核心
0,113,1,核心
0,114,6,核心
0,115,3,核心
0,116,6,核心
0,117,8,核心
0,118,17,核心
0,119,10,核心
1,0,3,5
1,1,1,5
1,2,3,5
1,3,2,5
1,4,3,5
1,5,2,5
1,6,17,5
1,7,3,5
1,8,3,5
1,9,22,5
1,10,3,5
1,11,3,5
1,12,12,5
1,13,3,5
1,14,9,5
1,15,25,5
1,16,3,5
1,17,11,5
1,18,1,5
1,19,1,5
1,20,13,5
1,21,3,5
1,22,6,5
1,23,9,5
1,24,14,5
1,25,2,5
1,26,1,5
1,27,1,5
1,28,3,5
1,29,20,5
1,30,16,5
1,31,17,5
1,32,3,5
1,33,3,5
1,34,12,5
1,35,1,5
1,36,8,5
1,37,7,5
1,38,5,5
1,39,14,5
1,40,2,5
1,41,19,5
1,42,7,5
1,43,8,5
1,44,3,5
1,45,17,5
1,46,1,5
1,47,9,5
1,48,8,5
1,49,7,5
1,50,3,5
1,51,5,5
1,52,3,5
1,53,3,5
1,54,9,5
1,55,3,5
1,56,9,5
1,57,12,5
1,58,6,5
1,59,8,5
1,60,4,5
1,61,17,5
1,62,13,5
1,63,6,5
1,64,13,5
1,65,3,5
1,66,3,5
1,67,1,5
1,68,15,5
1,69,8,5
1,70,5,5
1,71,11,5
1,72,2,5
1,73,2,5
1,74,7,5
1,75,23,5
1,76,1,5
1,77,6,5
1,78,1,5
1,79,11,5
1,80,8,5
1,81,3,5
1,82,1,5
1,83,3,5
1,84,17,5
1,85,1,5
1,86,10,5
1,87,1,5
1,88,8,5
1,89,3,5
1,90,14,5
1,91,2,5
1,92,10,5
1,93,8,5
1,94,5,5
1,95,3,5
1,96,11,5
1,97,9,5
1,98,9,5
1,99,21,5
1,100,11,5
