item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
208123108103,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,1
201123106104,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
200123101004,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,3
201123104004,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
200123102102,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
201123102004,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
202123105103,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
202123105014,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
201123111003,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
202123105117,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
200123104105,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,1
201123116001,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
202123105010,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
200123111003,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,1
208123105002,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,1
200123108102,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,2
200123108008,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,1
208123111006,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,2
202123111003,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
201123105108,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
201123106102,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
208123106001,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,1
201123105104,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
202123108115,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
208123111009,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裙子,2
202123111001,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
208123105101,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,1
208123105003,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,2
208123108205,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裤子,3
200123106101,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,1
201123105202,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
208123102001,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,3
201123112002,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
202123105111,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
201123101003,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
202123106101,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
208123105103,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,2
208123105104,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,3
200123102101,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,1
200123101104,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
201123105118,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
202123105003,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
201123108112,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
202123106001,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
208123105201,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织外套,2
202123108101,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
201123106001,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
202123105011,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
202123102103,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
200123108001,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
203123105101,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
201123105116,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
201123105004,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
201123105003,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
200123101003,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,1
202123105104,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
202123105102,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
202123105116,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
208123104003,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织外套,1
202123105006,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
200123101103,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,3
200123104004,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
200123108104,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
201123111005,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
201123105013,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
202123102001,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
200123105107,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
208123108209,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,1
208123107203,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,1
208123107202,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,1
200123101005,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,3
208123108202,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,3
208123105001,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,1
208123101001,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,3
202123105118,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
201123105115,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
200123111013,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,1
201123105105,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
201123108114,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
200123105102,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,3
