supplier_id,importance,fabric_category,date,max_line_limit
3000615,核心,针织,2022-07-01,11.0
3000615,核心,针织,2022-07-02,11.0
3000615,核心,针织,2022-07-04,11.0
3000615,核心,针织,2022-07-05,11.0
3000615,核心,针织,2022-07-06,11.0
3000615,核心,针织,2022-07-07,11.0
3000615,核心,针织,2022-07-08,11.0
3000615,核心,针织,2022-07-09,11.0
3000615,核心,针织,2022-07-11,11.0
3000615,核心,针织,2022-07-12,11.0
3000615,核心,针织,2022-07-13,11.0
3000615,核心,针织,2022-07-14,11.0
3000615,核心,针织,2022-07-15,11.0
3000615,核心,针织,2022-07-16,11.0
3000615,核心,针织,2022-07-18,11.0
3000615,核心,针织,2022-07-19,11.0
3000615,核心,针织,2022-07-20,11.0
3000615,核心,针织,2022-07-21,11.0
3000615,核心,针织,2022-07-22,11.0
3000615,核心,针织,2022-07-23,11.0
3000615,核心,针织,2022-07-25,11.0
3000615,核心,针织,2022-07-26,11.0
3000615,核心,针织,2022-07-27,11.0
3000615,核心,针织,2022-07-28,11.0
3000615,核心,针织,2022-07-29,11.0
3000615,核心,针织,2022-07-30,11.0
3000615,核心,针织,2022-08-01,11.0
3000615,核心,针织,2022-08-02,11.0
3000615,核心,针织,2022-08-03,11.0
3000615,核心,针织,2022-08-04,11.0
3000615,核心,针织,2022-08-05,11.0
3000615,核心,针织,2022-08-06,11.0
3000615,核心,针织,2022-08-08,11.0
3000615,核心,针织,2022-08-09,11.0
3000615,核心,针织,2022-08-10,11.0
3000615,核心,针织,2022-08-11,11.0
3000615,核心,针织,2022-08-12,11.0
3000615,核心,针织,2022-08-13,11.0
3000615,核心,针织,2022-08-15,11.0
3000615,核心,针织,2022-08-16,11.0
3000615,核心,针织,2022-08-17,11.0
3000615,核心,针织,2022-08-18,11.0
3000615,核心,针织,2022-08-19,11.0
3000615,核心,针织,2022-08-20,11.0
3000615,核心,针织,2022-08-22,11.0
3000615,核心,针织,2022-08-23,11.0
3000615,核心,针织,2022-08-24,11.0
3000615,核心,针织,2022-08-25,11.0
3000615,核心,针织,2022-08-26,11.0
3000615,核心,针织,2022-08-27,11.0
3000615,核心,针织,2022-08-29,11.0
3000615,核心,针织,2022-08-30,11.0
3000615,核心,针织,2022-08-31,11.0
3000615,核心,针织,2022-09-01,11.0
3000615,核心,针织,2022-09-02,11.0
3000615,核心,针织,2022-09-03,11.0
3000615,核心,针织,2022-09-05,11.0
3000615,核心,针织,2022-09-06,11.0
3000615,核心,针织,2022-09-07,11.0
3000615,核心,针织,2022-09-08,11.0
3000615,核心,针织,2022-09-09,11.0
3000615,核心,针织,2022-09-10,11.0
3000615,核心,针织,2022-09-12,11.0
3000615,核心,针织,2022-09-13,11.0
3000615,核心,针织,2022-09-14,11.0
3000615,核心,针织,2022-09-15,11.0
3000615,核心,针织,2022-09-16,11.0
3000615,核心,针织,2022-09-17,11.0
3000615,核心,针织,2022-09-19,11.0
3000615,核心,针织,2022-09-20,11.0
3000615,核心,针织,2022-09-21,11.0
3000615,核心,针织,2022-09-22,11.0
3000615,核心,针织,2022-09-23,11.0
3000615,核心,针织,2022-09-24,11.0
3000615,核心,针织,2022-09-26,11.0
3000615,核心,针织,2022-09-27,11.0
3000615,核心,针织,2022-09-28,11.0
3000615,核心,针织,2022-09-29,11.0
3000615,核心,针织,2022-09-30,11.0
3000615,核心,针织,2022-10-01,11.0
3000615,核心,针织,2022-10-03,11.0
3000615,核心,针织,2022-10-04,11.0
3000615,核心,针织,2022-10-05,11.0
3000615,核心,针织,2022-10-06,11.0
3000615,核心,针织,2022-10-07,11.0
3000615,核心,针织,2022-10-08,11.0
3000615,核心,针织,2022-10-10,11.0
3000615,核心,针织,2022-10-11,11.0
3000615,核心,针织,2022-10-12,11.0
3000615,核心,针织,2022-10-13,11.0
3000615,核心,针织,2022-10-14,11.0
3000615,核心,针织,2022-10-15,11.0
3000615,核心,针织,2022-10-17,11.0
3000615,核心,针织,2022-10-18,11.0
3000615,核心,针织,2022-10-19,11.0
3000615,核心,针织,2022-10-20,11.0
3000615,核心,针织,2022-10-21,11.0
3000615,核心,针织,2022-10-22,11.0
3000615,核心,针织,2022-10-24,11.0
3000615,核心,针织,2022-10-25,11.0
3000615,核心,针织,2022-10-26,11.0
3000615,核心,针织,2022-10-27,11.0
3000615,核心,针织,2022-10-28,11.0
3000615,核心,针织,2022-10-29,11.0
3000615,核心,针织,2022-10-31,11.0
3000615,核心,针织,2022-11-01,11.0
3000615,核心,针织,2022-11-02,11.0
3000615,核心,针织,2022-11-03,11.0
3000615,核心,针织,2022-11-04,11.0
3000615,核心,针织,2022-11-05,11.0
3000615,核心,针织,2022-11-07,11.0
3000615,核心,针织,2022-11-08,11.0
3000615,核心,针织,2022-11-09,11.0
3000615,核心,针织,2022-11-10,11.0
3000615,核心,针织,2022-11-11,11.0
3000615,核心,针织,2022-11-12,11.0
3000615,核心,针织,2022-11-14,11.0
3000615,核心,针织,2022-11-15,11.0
3000615,核心,针织,2022-11-16,11.0
3000615,核心,针织,2022-11-17,11.0
3000615,核心,针织,2022-11-18,11.0
3000615,核心,针织,2022-11-19,11.0
3000615,核心,针织,2022-11-21,11.0
3000615,核心,针织,2022-11-22,11.0
3000615,核心,针织,2022-11-23,11.0
3000615,核心,针织,2022-11-24,11.0
3000615,核心,针织,2022-11-25,11.0
3000615,核心,针织,2022-11-26,11.0
3000615,核心,针织,2022-11-28,11.0
3000615,核心,针织,2022-11-29,11.0
3000615,核心,针织,2022-11-30,11.0
3000615,核心,针织,2022-12-01,11.0
3000615,核心,针织,2022-12-02,11.0
3000615,核心,针织,2022-12-03,11.0
3000615,核心,针织,2022-12-05,11.0
3000615,核心,针织,2022-12-06,11.0
3000615,核心,针织,2022-12-07,11.0
3000615,核心,针织,2022-12-08,11.0
3000615,核心,针织,2022-12-09,11.0
3000615,核心,针织,2022-12-10,11.0
3000615,核心,针织,2022-12-12,11.0
3000615,核心,针织,2022-12-13,11.0
3000615,核心,针织,2022-12-14,11.0
3000615,核心,针织,2022-12-15,11.0
3000615,核心,针织,2022-12-16,11.0
3000615,核心,针织,2022-12-17,11.0
3000615,核心,针织,2022-12-19,11.0
3000615,核心,针织,2022-12-20,11.0
3000615,核心,针织,2022-12-21,11.0
3000615,核心,针织,2022-12-22,11.0
3000615,核心,针织,2022-12-23,11.0
3000615,核心,针织,2022-12-24,11.0
3000615,核心,针织,2022-12-26,11.0
3000615,核心,针织,2022-12-27,11.0
3000615,核心,针织,2022-12-28,11.0
3000615,核心,针织,2022-12-29,11.0
3000615,核心,针织,2022-12-30,11.0
3000615,核心,针织,2022-12-31,11.0
3000615,核心,针织,2023-01-02,43.0
3000615,核心,针织,2023-01-03,43.0
3000615,核心,针织,2023-01-04,43.0
3000615,核心,针织,2023-01-05,43.0
3000615,核心,针织,2023-01-06,43.0
3000615,核心,针织,2023-02-06,13.0
3000615,核心,针织,2023-02-07,13.0
