order_id,item_id,arrival_date,due_date,capacity_needed
0,0,8,57,15
1,0,50,103,21
2,0,65,106,41
3,1,10,50,31
4,1,30,94,2
5,1,24,92,20
6,1,45,89,53
7,2,2,68,17
8,2,57,116,14
9,2,32,95,4
10,2,4,74,4
11,3,21,71,19
12,3,30,87,5
13,3,35,90,55
14,3,15,56,39
15,3,28,86,25
16,4,41,83,13
17,4,1,31,28
18,4,28,96,6
19,4,49,93,24
20,5,62,93,10
21,5,12,56,26
22,6,6,61,18
23,6,76,113,16
24,6,31,101,1
25,6,28,88,47
26,7,25,83,1
27,7,8,51,19
28,8,2,32,16
29,8,9,75,15
30,8,64,105,28
31,8,65,118,40
32,9,73,115,30
33,10,58,89,6
34,10,31,91,1
35,10,21,84,20
36,10,48,85,26
37,10,33,89,4
38,10,49,89,14
39,11,75,110,3
40,11,24,65,22
41,11,26,80,15
42,12,15,65,4
43,12,50,116,25
44,12,2,69,14
45,12,54,104,27
46,12,63,107,41
47,13,65,120,11
48,13,15,86,21
49,13,39,86,10
50,14,11,67,15
51,14,51,108,33
52,14,72,118,23
53,14,21,96,26
54,14,44,81,33
55,15,3,65,11
56,15,7,86,33
57,15,18,69,49
58,16,4,47,6
59,16,24,69,13
60,17,26,100,10
61,18,45,92,2
62,18,48,118,30
63,18,1,31,10
64,18,61,96,11
65,19,76,119,11
66,19,22,62,15
67,20,55,115,10
68,20,73,115,27
69,20,33,85,9
70,21,61,92,7
71,21,46,99,10
72,21,40,84,18
73,22,6,56,2
74,22,5,79,17
75,23,59,111,18
76,23,32,83,5
77,23,48,108,8
78,24,48,78,10
79,24,67,119,2
80,24,29,59,6
81,24,50,99,11
82,24,26,93,24
83,25,25,74,40
84,25,68,120,11
85,25,60,105,8
86,26,49,104,21
87,26,11,77,2
88,26,4,80,36
89,27,18,83,33
90,27,10,51,24
91,27,32,74,12
92,28,13,50,21
93,28,5,49,31
94,28,45,114,31
95,28,23,66,12
96,28,31,79,28
97,28,35,88,43
98,29,28,90,58
99,29,67,120,16
100,30,36,77,7
101,30,13,86,36
102,31,64,97,4
103,31,57,110,21
104,31,26,96,21
105,31,17,73,2
106,32,46,111,37
107,32,13,63,37
108,32,26,80,3
109,32,24,96,28
110,33,41,87,18
111,33,16,83,28
112,34,36,91,36
113,34,0,41,37
114,34,27,85,8
115,34,46,116,38
116,35,23,76,3
117,35,17,70,31
118,36,66,105,5
119,36,7,61,40
120,36,3,43,53
121,36,60,105,53
122,37,32,105,31
123,38,8,73,29
124,38,37,81,27
125,38,18,74,5
126,39,27,74,25
127,39,66,112,41
128,39,11,76,7
129,39,15,66,2
130,40,24,91,1
131,40,73,112,31
132,40,71,109,31
133,40,55,88,16
134,41,24,66,5
135,41,52,94,18
136,41,6,79,17
137,41,20,85,34
138,42,56,118,58
139,42,8,61,40
140,43,9,40,40
141,43,28,84,13
142,43,35,84,10
143,44,42,92,14
144,44,24,82,33
145,44,22,87,7
146,44,41,98,17
147,45,29,89,29
148,45,36,71,4
149,46,17,92,19
150,46,34,78,21
151,46,29,100,6
152,46,75,108,33
153,47,22,64,9
154,48,71,102,27
155,48,69,105,11
156,49,57,114,5
157,49,7,52,20
158,49,85,120,26
159,50,38,93,9
160,50,2,36,12
