order_id,item_id,arrival_date,due_date,capacity_needed
0,0,1,56,8
1,0,13,81,21
2,0,4,59,2
3,0,7,47,6
4,1,13,78,24
5,1,14,49,23
6,2,31,90,1
7,2,13,67,20
8,2,63,110,20
9,2,12,69,33
10,3,37,105,15
11,4,47,87,19
12,4,30,88,11
13,4,23,65,26
14,4,58,100,44
15,5,31,83,32
16,5,15,81,31
17,5,33,97,26
18,5,3,55,27
19,6,13,93,48
20,6,49,86,21
21,6,2,47,25
22,6,72,112,34
23,7,38,85,11
24,7,72,104,7
25,8,33,110,11
26,9,30,64,21
27,9,25,91,17
28,10,33,79,24
29,10,9,82,7
30,11,39,93,10
31,11,21,66,3
32,11,22,100,1
33,12,39,76,12
34,12,34,92,24
35,12,32,102,2
36,13,16,83,48
37,13,19,52,21
38,14,78,113,8
39,14,40,85,10
40,15,77,117,6
41,16,39,106,27
42,16,55,96,4
43,16,66,100,9
44,16,10,59,58
45,17,7,64,22
46,17,23,72,14
47,17,29,79,5
48,17,44,95,23
49,18,31,81,6
50,18,21,62,21
51,18,11,84,4
52,18,66,104,15
53,18,0,71,26
54,19,72,112,2
55,19,41,86,11
56,19,38,81,37
57,19,49,106,27
58,20,0,36,25
59,21,8,87,1
60,21,45,87,45
61,21,69,112,9
62,22,0,48,1
63,22,38,86,59
64,22,13,63,2
65,22,55,109,28
66,23,5,76,28
67,23,3,73,10
68,23,26,76,13
69,23,22,86,49
70,24,14,69,15
71,24,5,69,17
72,24,38,118,41
73,25,54,84,4
74,26,2,74,2
75,26,54,114,31
76,26,69,118,9
77,26,79,115,12
78,27,33,94,34
79,27,59,115,41
80,27,51,106,16
81,28,58,102,30
82,28,41,83,60
83,29,37,85,39
84,29,33,73,12
85,30,4,75,21
86,30,8,63,28
87,31,46,87,16
88,31,50,104,8
89,31,31,65,17
90,31,39,77,4
91,32,37,77,33
92,32,43,108,23
93,32,36,88,8
94,32,7,57,17
95,33,57,91,6
96,33,15,65,19
97,34,72,117,2
98,34,71,111,13
99,34,3,46,28
100,34,50,92,9
101,35,62,115,5
102,35,26,95,15
103,35,11,54,4
104,36,26,56,42
105,36,43,86,26
106,36,26,76,25
107,36,28,95,11
108,37,68,108,19
109,37,22,92,16
110,37,88,120,44
111,37,41,75,13
112,38,11,85,14
113,39,16,81,22
114,39,34,105,19
115,39,9,64,30
116,40,34,94,12
117,40,13,70,5
118,41,24,67,50
119,41,4,46,21
120,42,20,60,24
121,42,63,113,8
122,42,45,100,41
123,43,38,116,6
124,43,48,113,14
125,43,62,117,15
126,43,78,108,11
127,44,22,67,32
128,44,42,89,51
129,45,37,88,5
130,45,27,75,12
131,45,32,98,13
132,46,66,117,15
133,46,2,47,14
134,46,9,86,2
135,47,27,73,21
136,47,55,113,12
137,48,68,108,40
138,48,35,95,22
139,48,22,99,20
140,49,18,88,28
141,49,46,91,7
142,49,4,52,28
143,50,32,87,21
144,50,5,82,2
145,50,6,82,2
146,51,40,112,14
147,51,56,120,8
148,52,12,89,12
149,52,20,84,36
150,53,16,70,24
151,54,62,120,12
152,54,3,74,36
153,54,24,77,21
154,54,3,60,10
155,55,54,117,30
156,55,48,78,9
157,55,6,51,37
158,55,32,110,26
159,56,2,32,41
160,56,20,65,43
161,56,42,96,18
162,57,71,119,4
163,57,66,117,48
164,57,33,80,21
165,57,40,73,11
166,57,3,83,24
167,57,44,78,23
168,58,40,80,61
169,58,38,94,40
170,59,13,59,31
171,59,50,104,27
172,59,0,70,20
173,59,12,62,13
174,60,60,111,7
175,60,55,110,10
176,61,30,81,5
177,61,17,76,10
178,61,13,74,30
179,61,76,120,21
180,62,20,55,33
181,62,25,95,23
182,62,47,106,23
183,63,33,103,8
184,63,36,87,45
185,63,38,78,10
186,64,59,103,31
187,64,27,100,6
188,64,11,86,16
189,64,25,88,50
190,64,65,96,14
191,65,59,111,29
192,65,26,91,41
193,65,38,93,2
194,65,11,75,8
195,65,40,83,31
196,65,9,64,5
197,66,20,66,29
198,66,32,85,10
199,66,6,81,2
200,66,36,91,3
201,67,29,99,1
202,67,81,116,29
203,67,79,111,17
204,67,39,83,56
205,68,14,87,16
206,68,48,89,3
207,68,80,119,52
208,68,72,105,3
209,69,10,41,16
210,69,54,114,21
211,69,73,110,11
212,69,80,119,10
213,70,56,106,18
214,70,6,66,2
215,70,52,112,20
216,70,19,84,19
217,70,46,83,25
218,71,11,43,32
219,72,64,100,32
220,72,70,112,33
221,72,46,95,39
222,72,52,102,2
223,73,57,88,26
224,73,14,56,35
225,74,7,66,33
226,74,36,115,20
227,75,4,82,25
228,75,41,85,16
229,75,27,68,1
230,75,58,120,13
231,76,25,58,50
232,76,18,90,18
233,77,45,90,10
234,77,73,114,25
235,78,64,99,39
236,78,4,44,20
237,78,39,81,8
238,79,6,81,36
239,79,9,67,13
240,80,72,114,35
241,80,15,83,18
242,80,27,101,27
243,80,70,100,3
244,81,32,90,1
245,82,39,94,3
246,82,36,108,7
247,82,58,90,27
248,83,54,104,10
249,84,49,99,16
250,84,21,89,25
251,85,51,116,41
252,85,38,72,12
253,85,24,60,4
254,85,50,115,7
255,86,19,73,8
256,86,10,43,25
257,87,15,59,17
258,87,32,66,2
259,87,2,45,31
260,88,35,86,5
261,88,69,106,7
262,88,30,97,18
263,88,28,78,4
264,89,50,115,9
265,89,54,111,8
266,89,41,86,11
267,89,8,60,14
268,90,60,99,21
269,90,65,95,11
270,90,15,82,21
271,91,12,84,17
272,92,52,110,27
273,93,5,50,5
