machine_id,supplier_id,month,planned_capacity,machine_type
0,0,0,40,5
0,0,1,177,5
0,0,2,62,5
0,0,3,108,5
1,0,0,28,10
1,0,1,61,10
1,0,2,98,10
1,0,3,24,10
2,1,0,19,2
2,1,1,78,2
2,1,2,65,2
2,1,3,16,2
3,1,0,53,4
3,1,1,200,4
3,1,2,20,4
3,1,3,22,4
4,1,0,167,3
4,1,1,96,3
4,1,2,69,3
4,1,3,200,3
5,1,0,30,0
5,1,1,20,0
5,1,2,119,0
5,1,3,38,0
6,1,0,16,7
6,1,1,206,7
6,1,2,103,7
6,1,3,159,7
7,1,0,13,0
7,1,1,141,0
7,1,2,191,0
7,1,3,42,0
8,1,0,160,5
8,1,1,177,5
8,1,2,72,5
8,1,3,163,5
9,1,0,98,4
9,1,1,51,4
9,1,2,147,4
9,1,3,116,4
10,1,0,35,4
10,1,1,44,4
10,1,2,38,4
10,1,3,33,4
11,2,0,147,9
11,2,1,220,9
11,2,2,170,9
11,2,3,13,9
12,2,0,130,8
12,2,1,211,8
12,2,2,167,8
12,2,3,111,8
13,2,0,218,8
13,2,1,140,8
13,2,2,29,8
13,2,3,62,8
14,3,0,27,10
14,3,1,14,10
14,3,2,173,10
14,3,3,23,10
15,3,0,100,5
15,3,1,27,5
15,3,2,38,5
15,3,3,12,5
16,3,0,13,0
16,3,1,194,0
16,3,2,154,0
16,3,3,29,0
17,3,0,35,2
17,3,1,78,2
17,3,2,46,2
17,3,3,96,2
18,4,0,27,1
18,4,1,106,1
18,4,2,91,1
18,4,3,130,1
19,4,0,63,0
19,4,1,162,0
19,4,2,115,0
19,4,3,46,0
20,4,0,114,2
20,4,1,18,2
20,4,2,66,2
20,4,3,29,2
21,5,0,41,5
21,5,1,190,5
21,5,2,34,5
21,5,3,175,5
22,5,0,12,5
22,5,1,10,5
22,5,2,40,5
22,5,3,165,5
23,5,0,177,1
23,5,1,160,1
23,5,2,72,1
23,5,3,75,1
24,5,0,124,8
24,5,1,217,8
24,5,2,23,8
24,5,3,37,8
25,6,0,145,10
25,6,1,108,10
25,6,2,27,10
25,6,3,24,10
26,6,0,30,6
26,6,1,23,6
26,6,2,65,6
26,6,3,39,6
27,6,0,107,4
27,6,1,45,4
27,6,2,55,4
27,6,3,29,4
28,7,0,46,5
28,7,1,100,5
28,7,2,15,5
28,7,3,66,5
29,7,0,212,1
29,7,1,14,1
29,7,2,23,1
29,7,3,114,1
30,7,0,126,5
30,7,1,108,5
30,7,2,193,5
30,7,3,49,5
31,8,0,51,6
31,8,1,215,6
31,8,2,165,6
31,8,3,40,6
32,8,0,52,6
32,8,1,216,6
32,8,2,179,6
32,8,3,32,6
33,8,0,212,5
33,8,1,29,5
33,8,2,182,5
33,8,3,64,5
34,8,0,33,6
34,8,1,36,6
34,8,2,13,6
