supplier_id,importance,fabric_category,date,max_line_limit
3000040,战略,针织,2022-08-01,9.0
3000040,战略,针织,2022-08-02,9.0
3000040,战略,针织,2022-08-03,9.0
3000040,战略,针织,2022-08-04,9.0
3000040,战略,针织,2022-08-05,9.0
3000040,战略,针织,2022-08-06,9.0
3000040,战略,针织,2022-08-08,9.0
3000040,战略,针织,2022-08-09,9.0
3000040,战略,针织,2022-08-10,9.0
3000040,战略,针织,2022-08-11,9.0
3000040,战略,针织,2022-08-12,9.0
3000040,战略,针织,2022-08-13,9.0
3000040,战略,针织,2022-08-15,9.0
3000040,战略,针织,2022-08-16,9.0
3000040,战略,针织,2022-08-17,9.0
3000040,战略,针织,2022-08-18,9.0
3000040,战略,针织,2022-08-19,9.0
3000040,战略,针织,2022-08-20,9.0
3000040,战略,针织,2022-08-22,9.0
3000040,战略,针织,2022-08-23,9.0
3000040,战略,针织,2022-08-24,9.0
3000040,战略,针织,2022-08-25,9.0
3000040,战略,针织,2022-08-26,9.0
3000040,战略,针织,2022-08-27,9.0
3000040,战略,针织,2022-08-29,9.0
3000040,战略,针织,2022-08-30,9.0
3000040,战略,针织,2022-08-31,9.0
3000040,战略,针织,2022-09-01,12.0
3000040,战略,针织,2022-09-02,12.0
3000040,战略,针织,2022-09-03,12.0
3000040,战略,针织,2022-09-05,12.0
3000040,战略,针织,2022-09-06,12.0
3000040,战略,针织,2022-09-07,12.0
3000040,战略,针织,2022-09-08,12.0
3000040,战略,针织,2022-09-09,12.0
3000040,战略,针织,2022-09-10,12.0
3000040,战略,针织,2022-09-12,12.0
3000040,战略,针织,2022-09-13,12.0
3000040,战略,针织,2022-09-14,12.0
3000040,战略,针织,2022-09-15,12.0
3000040,战略,针织,2022-09-16,12.0
3000040,战略,针织,2022-09-17,12.0
3000040,战略,针织,2022-09-19,12.0
3000040,战略,针织,2022-09-20,12.0
3000040,战略,针织,2022-09-21,12.0
3000040,战略,针织,2022-09-22,12.0
3000040,战略,针织,2022-09-23,12.0
3000040,战略,针织,2022-09-24,12.0
3000040,战略,针织,2022-09-26,12.0
3000040,战略,针织,2022-09-27,12.0
3000040,战略,针织,2022-09-28,12.0
3000040,战略,针织,2022-09-29,12.0
3000040,战略,针织,2022-09-30,12.0
3000040,战略,针织,2022-10-08,15.0
3000040,战略,针织,2022-10-10,15.0
3000040,战略,针织,2022-10-11,15.0
3000040,战略,针织,2022-10-12,15.0
3000040,战略,针织,2022-10-13,15.0
3000040,战略,针织,2022-10-14,15.0
3000040,战略,针织,2022-10-15,15.0
3000040,战略,针织,2022-10-17,15.0
3000040,战略,针织,2022-10-18,15.0
3000040,战略,针织,2022-10-19,15.0
3000040,战略,针织,2022-10-20,15.0
3000040,战略,针织,2022-10-21,15.0
3000040,战略,针织,2022-10-22,15.0
3000040,战略,针织,2022-10-24,15.0
3000040,战略,针织,2022-10-25,15.0
3000040,战略,针织,2022-10-26,15.0
3000040,战略,针织,2022-10-27,15.0
3000040,战略,针织,2022-10-28,15.0
3000040,战略,针织,2022-10-29,15.0
3000040,战略,针织,2022-10-31,15.0
3000040,战略,针织,2022-11-01,12.0
3000040,战略,针织,2022-11-02,12.0
3000040,战略,针织,2022-11-03,12.0
3000040,战略,针织,2022-11-04,12.0
3000040,战略,针织,2022-11-05,12.0
3000040,战略,针织,2022-11-07,12.0
3000040,战略,针织,2022-11-08,12.0
3000040,战略,针织,2022-11-09,12.0
3000040,战略,针织,2022-11-10,12.0
3000040,战略,针织,2022-11-11,12.0
3000040,战略,针织,2022-11-12,12.0
3000040,战略,针织,2022-11-14,12.0
3000040,战略,针织,2022-11-15,12.0
3000040,战略,针织,2022-11-16,12.0
3000040,战略,针织,2022-11-17,12.0
3000040,战略,针织,2022-11-18,12.0
3000040,战略,针织,2022-11-19,12.0
3000040,战略,针织,2022-11-21,12.0
3000040,战略,针织,2022-11-22,12.0
3000040,战略,针织,2022-11-23,12.0
3000040,战略,针织,2022-11-24,12.0
3000040,战略,针织,2022-11-25,12.0
3000040,战略,针织,2022-11-26,12.0
3000040,战略,针织,2022-11-28,12.0
3000040,战略,针织,2022-11-29,12.0
3000040,战略,针织,2022-11-30,12.0
3000040,战略,针织,2022-12-01,109360.0
3000040,战略,针织,2022-12-02,109360.0
3000040,战略,针织,2022-12-03,109360.0
3000040,战略,针织,2022-12-05,109360.0
3000040,战略,针织,2022-12-06,109360.0
3000040,战略,针织,2022-12-07,109360.0
3000040,战略,针织,2022-12-08,109360.0
3000040,战略,针织,2022-12-09,109360.0
3000040,战略,针织,2022-12-10,109360.0
3000040,战略,针织,2022-12-12,109360.0
3000040,战略,针织,2022-12-13,109360.0
3000040,战略,针织,2022-12-14,109360.0
3000040,战略,针织,2022-12-15,109360.0
3000040,战略,针织,2022-12-16,109360.0
3000040,战略,针织,2022-12-17,109360.0
3000040,战略,针织,2022-12-19,109360.0
3000040,战略,针织,2022-12-20,109360.0
3000040,战略,针织,2022-12-21,109360.0
3000040,战略,针织,2022-12-22,109360.0
3000040,战略,针织,2022-12-23,109360.0
3000040,战略,针织,2022-12-24,109360.0
3000040,战略,针织,2022-12-26,109360.0
3000040,战略,针织,2022-12-27,109360.0
3000040,战略,针织,2022-12-28,109360.0
3000040,战略,针织,2022-12-29,109360.0
3000040,战略,针织,2022-12-30,109360.0
3000040,战略,针织,2022-12-31,109360.0
3000040,战略,针织,2023-01-02,0.0
3000040,战略,针织,2023-01-03,0.0
3000040,战略,针织,2023-01-04,0.0
3000040,战略,针织,2023-01-05,0.0
3000040,战略,针织,2023-01-06,0.0
3000040,战略,针织,2023-02-06,0.0
3000040,战略,针织,2023-02-07,0.0
3000040,战略,针织,2023-02-08,0.0
3000040,战略,针织,2023-02-09,0.0
3000040,战略,针织,2023-02-10,0.0
3000040,战略,针织,2023-02-11,0.0
3000040,战略,针织,2023-02-13,0.0
3000040,战略,针织,2023-02-14,0.0
3000040,战略,针织,2023-02-15,0.0
3000040,战略,针织,2023-02-16,0.0
3000040,战略,针织,2023-02-17,0.0
3000040,战略,针织,2023-02-18,0.0
3000040,战略,针织,2023-02-20,0.0
3000040,战略,针织,2023-02-21,0.0
3000040,战略,针织,2023-02-22,0.0
3000040,战略,针织,2023-02-23,0.0
3000040,战略,针织,2023-02-24,0.0
3000040,战略,针织,2023-02-25,0.0
3000040,战略,针织,2023-02-27,0.0
3000040,战略,针织,2023-02-28,0.0
3000040,战略,针织,2023-03-01,0.0
3000040,战略,针织,2023-03-02,0.0
3000040,战略,针织,2023-03-03,0.0
3000040,战略,针织,2023-03-04,0.0
3000040,战略,针织,2023-03-06,0.0
3000040,战略,针织,2023-03-07,0.0
3000040,战略,针织,2023-03-08,0.0
3000040,战略,针织,2023-03-09,0.0
3000040,战略,针织,2023-03-10,0.0
3000040,战略,针织,2023-03-11,0.0
3000040,战略,针织,2023-03-13,0.0
3000040,战略,针织,2023-03-14,0.0
3000040,战略,针织,2023-03-15,0.0
3000040,战略,针织,2023-03-16,0.0
3000040,战略,针织,2023-03-17,0.0
3000040,战略,针织,2023-03-18,0.0
3000040,战略,针织,2023-03-20,0.0
3000040,战略,针织,2023-03-21,0.0
3000040,战略,针织,2023-03-22,0.0
3000040,战略,针织,2023-03-23,0.0
3000040,战略,针织,2023-03-24,0.0
3000040,战略,针织,2023-03-25,0.0
3000040,战略,针织,2023-03-27,0.0
3000040,战略,针织,2023-03-28,0.0
3000040,战略,针织,2023-03-29,0.0
3000040,战略,针织,2023-03-30,0.0
3000040,战略,针织,2023-03-31,0.0
3000040,战略,针织,2023-04-01,0.0
3000040,战略,针织,2023-04-03,0.0
3000040,战略,针织,2023-04-04,0.0
3000040,战略,针织,2023-04-05,0.0
3000040,战略,针织,2023-04-06,0.0
3000040,战略,针织,2023-04-07,0.0
3000040,战略,针织,2023-04-08,0.0
