supplier_id,date,max_line_limit,importance
0,0,9,5
0,1,7,5
0,2,3,5
0,3,3,5
0,4,9,5
0,5,15,5
0,6,3,5
0,7,3,5
0,8,5,5
0,9,13,5
0,10,12,5
0,11,2,5
0,12,3,5
0,13,1,5
0,14,5,5
0,15,11,5
0,16,11,5
0,17,11,5
0,18,12,5
0,19,5,5
0,20,12,5
0,21,7,5
0,22,1,5
0,23,3,5
0,24,1,5
0,25,3,5
0,26,11,5
0,27,6,5
0,28,11,5
0,29,3,5
0,30,1,5
0,31,1,5
0,32,7,5
0,33,11,5
0,34,12,5
0,35,17,5
0,36,8,5
0,37,8,5
0,38,2,5
0,39,10,5
0,40,1,5
0,41,20,5
0,42,3,5
0,43,1,5
0,44,1,5
0,45,3,5
0,46,7,5
0,47,7,5
0,48,10,5
0,49,3,5
0,50,1,5
0,51,8,5
0,52,3,5
0,53,3,5
0,54,9,5
0,55,9,5
0,56,6,5
0,57,5,5
0,58,3,5
0,59,2,5
0,60,7,5
0,61,1,5
0,62,21,5
0,63,17,5
0,64,11,5
0,65,1,5
0,66,1,5
0,67,17,5
0,68,7,5
0,69,11,5
0,70,6,5
0,71,9,5
0,72,1,5
0,73,3,5
0,74,6,5
0,75,1,5
0,76,7,5
0,77,18,5
0,78,3,5
0,79,6,5
0,80,3,5
0,81,15,5
0,82,10,5
0,83,7,5
0,84,1,5
0,85,20,5
0,86,7,5
0,87,18,5
0,88,9,5
0,89,8,5
0,90,7,5
0,91,6,5
0,92,1,5
0,93,3,5
0,94,1,5
0,95,9,5
0,96,13,5
0,97,1,5
0,98,2,5
0,99,9,5
0,100,14,5
0,101,3,5
0,102,1,5
0,103,11,5
0,104,6,5
0,105,12,5
0,106,4,5
0,107,21,5
0,108,1,5
0,109,6,5
0,110,9,5
0,111,1,5
0,112,6,5
0,113,21,5
0,114,1,5
0,115,1,5
0,116,11,5
0,117,3,5
0,118,18,5
0,119,1,5
1,0,21,战略
1,1,10,战略
1,2,17,战略
1,3,8,战略
1,4,9,战略
1,5,2,战略
1,6,9,战略
