order_id,item_id,arrival_date,due_date,capacity_needed
0,0,36,90,1
1,1,24,86,18
2,1,25,90,18
3,1,6,69,7
4,1,57,88,37
5,2,39,114,56
6,2,46,81,7
7,3,37,108,17
8,3,34,113,32
9,3,32,92,20
10,4,60,102,10
11,4,65,104,44
12,4,43,97,46
13,4,55,102,21
14,5,54,97,7
15,5,14,93,17
16,5,48,93,11
17,5,35,80,21
18,5,28,83,2
19,5,73,119,11
20,5,21,58,22
21,6,12,77,6
22,6,6,47,21
23,6,14,83,45
24,6,75,119,3
25,7,27,90,21
26,7,4,40,13
27,8,61,96,8
28,8,19,89,2
29,8,9,85,20
30,8,38,72,6
31,9,33,65,21
32,9,5,60,21
33,9,24,90,15
34,9,29,109,6
35,10,59,104,26
36,10,3,65,29
37,10,0,77,44
38,11,34,108,13
39,11,44,119,36
40,11,61,116,21
41,12,46,93,4
42,12,55,103,40
43,12,73,115,13
44,12,25,56,4
45,12,28,105,5
46,12,24,73,30
47,12,28,69,19
48,12,80,120,9
49,13,13,56,1
50,13,36,111,29
51,13,64,105,21
52,13,54,109,14
53,14,67,112,15
54,14,68,118,1
55,14,39,80,42
56,15,1,70,10
57,15,61,103,2
58,15,23,83,5
59,16,38,104,40
60,16,2,54,5
61,16,6,69,8
62,16,19,95,19
63,17,29,85,8
64,17,34,107,18
65,17,42,78,37
66,17,31,73,10
67,18,39,90,26
68,18,57,112,8
69,18,44,85,6
70,18,50,98,3
71,19,49,109,30
72,19,55,100,10
73,19,4,73,38
74,19,11,81,28
75,19,7,51,22
76,19,15,50,3
77,19,7,47,31
78,19,31,76,21
79,20,10,68,17
80,20,49,86,22
81,20,12,77,29
82,20,1,48,26
83,21,85,120,19
84,21,35,87,9
85,21,43,97,31
86,21,40,97,1
87,22,26,61,28
88,22,19,98,4
89,23,7,82,25
90,23,4,74,35
91,23,81,117,11
92,24,47,113,2
93,24,62,97,12
94,25,64,114,15
95,25,74,105,30
96,25,62,100,5
97,25,26,85,7
98,26,5,62,17
99,26,17,52,23
100,27,8,55,21
101,27,52,106,28
102,28,30,77,15
103,28,86,117,43
104,29,35,84,54
105,29,1,80,40
106,29,10,43,27
107,29,1,60,5
108,30,60,114,52
109,30,31,61,18
110,30,51,116,19
111,30,18,79,24
112,30,58,93,49
113,31,64,107,8
114,31,22,77,30
115,31,41,118,30
116,31,63,113,19
117,32,69,118,11
118,32,10,65,39
119,32,46,91,23
120,32,60,113,31
121,33,10,60,46
122,33,71,120,12
123,34,6,76,9
124,34,1,64,13
125,34,43,104,17
126,34,27,80,31
127,35,13,69,13
128,35,9,64,38
129,36,53,116,16
130,36,0,71,16
131,37,35,114,27
132,37,27,65,31
133,38,48,84,46
134,39,16,86,21
135,39,39,78,21
136,39,24,77,7
137,39,11,52,29
138,39,10,64,20
139,39,44,85,41
140,40,67,105,11
141,40,19,97,6
142,40,23,98,9
143,40,0,56,4
144,40,79,119,11
145,41,62,94,21
146,41,61,115,16
147,41,49,100,17
148,41,28,88,4
149,42,28,78,41
150,42,16,81,19
151,42,9,49,18
152,42,3,75,15
153,42,45,101,25
154,43,47,103,23
155,43,9,60,31
156,44,47,79,40
157,44,33,108,30
158,44,6,66,15
159,44,18,78,15
160,45,40,110,28
161,45,25,57,17
162,45,17,64,16
163,45,42,97,38
164,46,26,99,13
165,46,77,117,15
166,46,42,111,11
167,46,48,96,31
168,46,5,38,17
169,47,35,73,19
170,47,34,94,37
171,47,47,104,19
172,47,74,107,14
173,47,35,99,10
174,47,62,117,47
175,47,45,75,4
176,48,41,117,46
177,48,55,110,31
178,49,38,82,10
179,50,57,116,21
180,50,63,106,35
181,50,10,50,4
182,50,25,94,20
183,51,76,118,10
184,51,17,58,23
185,52,7,75,30
186,52,10,62,7
187,52,57,114,3
188,52,13,45,32
189,53,44,96,1
190,54,52,110,6
191,54,8,69,18
192,54,48,98,2
193,55,18,78,17
194,55,6,58,22
195,56,26,63,17
196,56,26,88,5
197,56,9,80,16
198,57,41,85,5
199,57,17,84,12
200,57,74,112,2
201,57,71,108,2
202,58,46,98,6
203,58,44,86,41
204,59,65,103,2
205,59,74,115,9
206,59,79,113,6
207,60,66,111,15
208,60,56,100,4
209,60,9,58,16
210,60,56,116,20
211,61,10,63,9
212,61,22,89,10
213,62,50,116,2
214,62,16,70,26
215,62,46,100,8
216,63,39,92,27
217,63,43,88,18
218,63,22,60,8
219,63,66,117,20
220,64,25,69,6
221,64,68,111,24
222,64,36,89,22
223,64,17,72,15
224,64,23,73,23
225,64,15,80,17
226,64,25,72,31
227,64,69,116,6
228,65,47,108,40
229,65,34,85,14
230,66,16,64,41
231,66,43,114,4
232,67,4,54,31
233,67,2,79,22
234,67,26,85,30
235,67,65,98,12
236,68,37,97,21
237,68,22,94,33
238,68,6,40,10
239,69,2,41,4
240,69,9,60,31
241,69,55,111,12
242,69,19,63,39
243,70,72,102,10
244,70,24,74,25
245,70,43,118,15
246,71,32,92,58
247,71,74,115,9
248,71,0,32,35
249,71,36,111,6
250,72,17,55,25
251,72,53,115,15
252,72,24,64,6
253,72,35,75,7
254,73,77,112,1
255,73,15,67,17
256,73,75,116,7
257,74,0,68,15
258,74,27,69,11
259,74,16,52,5
260,75,30,95,48
261,75,49,109,21
262,76,6,76,1
263,76,75,113,7
264,76,13,44,11
265,77,16,57,13
266,78,52,106,4
267,78,38,89,13
268,78,58,111,7
269,78,9,54,21
270,79,4,70,8
271,79,53,107,13
272,80,34,84,31
273,80,20,90,1
274,80,46,91,19
275,80,15,57,7
276,80,74,111,15
277,81,17,55,39
278,81,22,54,9
279,82,60,91,6
280,82,55,95,14
281,82,27,73,13
282,82,6,63,50
283,83,27,84,3
284,83,24,93,26
285,83,63,111,45
286,84,10,46,24
287,85,43,83,10
288,85,16,76,23
289,85,1,44,41
290,85,61,93,14
291,86,21,73,12
292,86,7,80,4
293,86,62,103,20
294,87,0,65,5
295,87,55,109,24
296,88,36,81,19
297,88,43,103,26
298,89,34,104,24
299,89,42,84,47
300,89,43,103,4
301,89,48,81,9
302,90,61,109,21
303,90,34,82,21
304,91,25,90,20
305,91,74,114,15
306,91,46,105,10
307,92,20,97,10
308,92,39,110,23
309,92,3,67,39
310,93,62,120,38
311,93,13,83,11
312,93,81,112,42
