machine_id,supplier_id,month,planned_capacity,machine_type
0,0,0,16,3
0,0,1,24,3
0,0,2,148,3
0,0,3,41,3
1,0,0,166,6
1,0,1,204,6
1,0,2,42,6
1,0,3,39,6
2,1,0,143,10
2,1,1,34,10
2,1,2,98,10
2,1,3,35,10
3,1,0,38,8
3,1,1,98,8
3,1,2,18,8
3,1,3,13,8
4,1,0,10,6
4,1,1,218,6
4,1,2,32,6
4,1,3,159,6
5,1,0,21,4
5,1,1,34,4
5,1,2,208,4
5,1,3,32,4
6,2,0,23,9
6,2,1,27,9
6,2,2,127,9
6,2,3,38,9
7,2,0,153,2
7,2,1,130,2
7,2,2,13,2
7,2,3,74,2
8,2,0,198,7
8,2,1,48,7
8,2,2,116,7
8,2,3,110,7
9,2,0,58,4
9,2,1,105,4
9,2,2,47,4
9,2,3,134,4
10,2,0,57,2
10,2,1,174,2
10,2,2,35,2
10,2,3,155,2
11,2,0,203,3
11,2,1,35,3
11,2,2,19,3
11,2,3,22,3
12,2,0,70,8
12,2,1,41,8
12,2,2,132,8
12,2,3,94,8
13,2,0,167,10
13,2,1,17,10
13,2,2,73,10
13,2,3,124,10
14,2,0,24,10
14,2,1,70,10
14,2,2,13,10
14,2,3,55,10
15,3,0,175,7
15,3,1,34,7
15,3,2,46,7
15,3,3,112,7
16,3,0,59,9
16,3,1,24,9
16,3,2,23,9
16,3,3,214,9
17,3,0,157,8
17,3,1,28,8
17,3,2,173,8
17,3,3,12,8
18,3,0,127,9
18,3,1,171,9
18,3,2,49,9
18,3,3,99,9
19,3,0,136,3
19,3,1,42,3
19,3,2,45,3
19,3,3,190,3
20,4,0,75,8
20,4,1,70,8
20,4,2,35,8
20,4,3,172,8
21,4,0,66,4
21,4,1,31,4
21,4,2,47,4
21,4,3,190,4
22,4,0,25,6
22,4,1,167,6
22,4,2,131,6
22,4,3,119,6
23,5,0,51,0
23,5,1,203,0
23,5,2,161,0
23,5,3,30,0
24,5,0,173,10
24,5,1,23,10
24,5,2,36,10
24,5,3,167,10
25,5,0,168,7
25,5,1,38,7
25,5,2,25,7
25,5,3,64,7
26,6,0,56,3
26,6,1,165,3
26,6,2,77,3
26,6,3,54,3
27,6,0,88,9
27,6,1,48,9
27,6,2,56,9
27,6,3,37,9
28,6,0,180,0
28,6,1,119,0
28,6,2,24,0
28,6,3,79,0
29,6,0,155,8
29,6,1,86,8
29,6,2,117,8
29,6,3,30,8
30,7,0,157,2
30,7,1,205,2
30,7,2,108,2
30,7,3,74,2
31,7,0,48,5
31,7,1,142,5
31,7,2,155,5
31,7,3,102,5
32,8,0,61,0
32,8,1,145,0
32,8,2,191,0
32,8,3,172,0
33,8,0,216,10
33,8,1,29,10
33,8,2,76,10
33,8,3,193,10
34,9,0,162,6
34,9,1,65,6
34,9,2,152,6
34,9,3,26,6
35,9,0,63,0
35,9,1,10,0
35,9,2,28,0
35,9,3,168,0
36,9,0,24,5
36,9,1,23,5
36,9,2,22,5
36,9,3,30,5
37,9,0,11,3
37,9,1,24,3
37,9,2,26,3
37,9,3,33,3
