order_id,item_id,arrival_date,due_date,capacity_needed
0,0,75,117,7
1,0,69,108,7
2,1,9,82,15
3,1,77,109,13
4,1,12,91,41
5,2,32,64,31
6,2,25,100,26
7,3,82,116,11
8,3,63,114,42
9,3,57,112,26
10,3,18,81,32
11,4,47,107,8
12,4,69,114,20
13,4,13,84,17
14,5,14,48,6
15,5,3,78,34
16,5,73,115,25
17,5,74,114,5
18,6,71,119,1
19,6,42,92,1
20,7,13,71,32
21,7,71,116,25
22,7,88,118,31
23,7,63,117,5
24,7,3,51,39
25,8,62,117,38
26,8,39,79,9
27,9,42,85,26
28,9,52,89,43
29,9,58,107,9
30,10,2,50,24
31,10,25,86,1
32,10,46,107,10
33,10,44,114,1
34,10,5,40,21
35,10,17,59,11
36,11,75,112,23
37,11,28,70,2
38,11,46,111,16
39,11,49,96,17
40,11,22,88,12
41,12,38,72,23
42,12,4,64,18
43,12,17,76,9
44,13,28,97,4
45,14,20,84,13
46,14,11,65,22
47,15,24,99,11
48,15,63,111,3
49,16,9,61,41
50,16,42,83,41
51,16,33,68,8
52,16,69,116,51
53,17,49,119,4
54,18,54,105,31
55,18,17,58,11
56,18,3,71,30
57,18,0,55,43
58,19,77,118,32
59,19,2,67,50
60,19,67,112,21
61,19,0,61,30
62,20,69,109,16
63,20,29,98,10
64,20,31,77,21
65,21,26,88,11
66,21,14,68,21
67,21,45,75,15
68,22,4,36,2
69,22,18,74,21
70,22,11,46,2
71,22,40,89,11
72,23,29,95,24
73,24,64,119,18
74,24,32,109,11
75,24,29,97,1
76,24,59,112,9
77,25,4,70,8
78,25,24,74,14
79,25,11,64,22
80,25,38,97,12
81,26,69,102,10
82,26,18,86,33
83,26,53,108,33
84,26,53,118,7
85,27,1,41,15
86,27,4,72,6
87,27,2,57,8
88,28,41,95,3
89,29,57,115,1
90,29,47,120,3
91,30,27,92,11
92,30,12,62,21
93,30,25,85,36
94,30,8,73,27
95,30,34,74,6
96,31,22,88,50
97,31,15,58,26
98,31,25,95,39
99,31,0,60,31
100,32,36,100,1
101,32,36,99,4
102,33,44,117,22
103,33,43,91,6
104,34,42,111,11
105,34,27,102,41
106,34,35,88,20
107,35,53,96,30
108,35,16,86,9
109,35,30,61,16
110,35,14,47,29
111,36,23,64,3
112,36,22,76,18
113,36,6,42,27
114,37,19,62,3
115,37,59,115,29
116,37,60,100,41
117,38,3,47,13
118,38,34,100,6
119,38,48,112,16
120,38,85,119,19
121,39,13,54,31
122,39,24,78,11
123,39,46,102,29
124,39,19,72,21
125,40,85,120,26
126,40,28,77,17
127,40,38,79,36
128,40,44,88,14
129,41,70,112,24
130,42,8,83,34
131,42,37,72,6
132,43,74,108,23
133,43,0,75,11
134,43,36,114,1
135,44,47,82,15
136,45,26,94,18
137,45,34,97,8
138,45,44,100,26
139,45,13,60,5
140,46,77,117,19
141,46,41,105,11
142,47,0,62,17
143,47,83,118,33
144,47,17,52,41
145,47,2,35,21
146,48,35,110,14
147,49,33,68,7
148,49,5,57,27
149,50,34,111,38
150,50,36,84,15
151,50,20,62,30
152,50,64,119,9
153,51,54,87,18
154,51,18,88,24
155,52,64,120,14
156,52,7,87,5
157,52,56,108,12
158,52,10,56,5
159,52,35,114,13
160,53,23,83,27
161,53,31,81,19
162,54,10,67,8
163,54,42,100,19
164,54,32,91,5
165,55,74,120,35
166,55,70,105,4
167,55,14,68,4
168,55,27,94,2
169,56,45,103,10
170,56,43,98,34
171,56,50,116,11
172,56,81,119,29
173,57,50,113,45
174,57,46,102,21
175,58,26,69,20
176,58,38,103,52
177,58,44,74,16
178,58,65,118,27
179,59,55,86,29
180,59,1,42,10
181,59,83,115,19
182,60,66,106,3
183,60,30,83,19
184,61,23,84,11
185,61,41,72,21
186,62,2,71,6
187,62,5,62,11
188,63,41,94,1
189,63,74,118,18
190,64,65,106,18
191,64,43,99,31
192,65,7,62,21
193,65,41,96,16
194,65,30,103,25
195,66,12,78,6
196,66,39,78,41
197,66,0,61,1
198,66,28,77,31
199,66,20,81,29
200,66,59,110,14
201,67,56,101,22
202,67,22,77,11
203,67,49,93,19
204,68,18,49,30
205,68,8,62,26
206,68,52,92,27
207,68,30,84,19
208,68,31,107,30
209,68,40,82,29
210,68,65,116,3
211,68,45,104,50
212,69,30,94,20
213,69,71,119,27
214,69,13,84,48
215,69,39,99,2
216,70,31,96,1
217,70,20,61,2
218,70,71,116,4
219,71,29,99,5
220,71,15,47,38
221,72,11,82,4
222,72,9,43,17
223,72,19,82,22
224,73,44,108,6
225,73,47,101,35
226,73,22,94,37
227,73,78,113,27
228,73,23,61,48
229,73,7,73,21
230,73,36,106,11
231,74,26,70,14
232,74,58,98,1
233,75,79,112,31
234,75,62,93,5
235,76,37,106,28
236,76,0,55,23
237,76,34,82,42
238,76,9,63,25
239,77,31,82,9
240,77,46,98,1
241,77,1,33,11
242,78,21,100,18
243,78,51,97,7
244,78,47,115,26
245,78,3,65,14
246,79,15,66,29
247,79,34,84,2
248,80,37,71,20
249,80,31,97,13
250,81,4,35,26
251,81,61,115,2
252,81,32,102,5
253,81,20,70,3
254,82,36,96,4
255,82,70,116,18
256,83,57,105,48
257,83,15,70,23
258,83,17,69,48
259,83,15,57,15
260,84,26,66,21
261,84,82,112,14
262,84,57,118,12
263,85,40,92,6
264,85,25,65,21
265,85,79,120,41
266,86,38,98,41
267,86,66,107,6
268,86,46,99,21
269,86,71,113,29
270,87,8,58,13
271,87,30,90,19
272,87,32,85,21
273,87,76,109,12
274,88,17,77,15
275,88,51,115,22
276,88,60,105,31
277,88,51,91,6
278,89,74,116,29
279,89,19,84,23
280,89,75,113,23
281,90,30,79,31
282,90,21,74,19
283,91,0,42,37
284,92,20,62,32
285,92,42,87,1
286,93,43,120,49
287,93,47,91,53
288,93,29,84,28
289,93,61,96,13
290,94,43,91,49
291,95,0,64,29
292,95,44,112,49
293,95,6,62,27
294,96,29,98,28
295,96,43,82,15
296,97,63,120,34
297,97,69,107,18
298,97,28,78,26
299,98,40,73,1
300,98,67,105,11
301,98,55,102,19
302,99,70,105,11
