item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
C49365631,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,1
C45988274,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,3
C44758886,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C44742537,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,3
C45056066,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,2
C49268682,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44758885,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44731833,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44698773,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44741721,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,3
C49664798,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C47413675,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,3
C45974320,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,3
C44741037,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,3
C45763723,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,3
C44829350,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C44698771,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C44685175,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,2
C44729711,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C44730838,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44697714,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C44829334,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C45496354,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裙子,1
C47451546,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,3
C49360128,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44829348,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C47251063,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,2
C44813257,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C44912852,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C50225015,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,2
C45074314,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44729289,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C46579506,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,3
C44812958,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C50324451,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C46184464,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,1
C49231500,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C46421494,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44697708,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C44726008,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44923613,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,2
C44723573,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C46317953,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C47328074,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C44829343,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C47031805,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C44802076,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,2
C44829332,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C45262941,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,3
C46810728,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C45763713,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,1
C44741042,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C44741718,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,2
C49392875,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44723562,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C44726005,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C44746098,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,2
C44730841,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C47031810,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44685162,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,1
C49109239,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,3
C44730845,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C45726079,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,1
C46553231,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C45048169,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C47328072,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C47325915,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,2
C49387633,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,2
C44741045,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,3
C44731832,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C48610519,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裙子,1
C44746405,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,1
C46499914,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
C46298262,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,2
C49365632,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,2
C44723560,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C44829338,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C45127535,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,2
C50261839,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裤子,2
C44963963,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C46869876,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C49405223,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C49268684,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C49246446,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C44829342,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C49288749,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C49362012,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,2
C44746088,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
C44829349,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C47524159,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44758887,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C44729701,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C49393264,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C46248035,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,2
C49288751,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C44731566,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C47328080,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C44731839,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C49362252,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C44741720,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,1
