supplier_id,date,max_line_limit,importance
0,0,2,核心
0,1,4,核心
0,2,12,核心
0,3,12,核心
0,4,6,核心
0,5,24,核心
0,6,20,核心
0,7,17,核心
0,8,2,核心
0,9,4,核心
0,10,4,核心
0,11,4,核心
0,12,2,核心
0,13,7,核心
0,14,21,核心
0,15,10,核心
0,16,15,核心
0,17,9,核心
0,18,14,核心
0,19,18,核心
0,20,2,核心
0,21,4,核心
0,22,3,核心
0,23,6,核心
0,24,19,核心
0,25,4,核心
0,26,3,核心
0,27,17,核心
0,28,9,核心
0,29,4,核心
0,30,2,核心
0,31,2,核心
0,32,14,核心
0,33,24,核心
0,34,3,核心
0,35,7,核心
0,36,4,核心
0,37,11,核心
0,38,13,核心
0,39,1,核心
0,40,3,核心
0,41,1,核心
0,42,12,核心
0,43,2,核心
0,44,2,核心
0,45,18,核心
0,46,1,核心
0,47,3,核心
0,48,16,核心
0,49,12,核心
0,50,17,核心
0,51,1,核心
0,52,2,核心
0,53,2,核心
0,54,22,核心
0,55,17,核心
0,56,2,核心
0,57,1,核心
0,58,8,核心
0,59,16,核心
0,60,4,核心
0,61,1,核心
0,62,1,核心
0,63,7,核心
0,64,8,核心
0,65,3,核心
0,66,4,核心
0,67,2,核心
0,68,6,核心
0,69,13,核心
0,70,3,核心
0,71,3,核心
0,72,1,核心
0,73,1,核心
0,74,12,核心
0,75,2,核心
0,76,1,核心
0,77,14,核心
0,78,1,核心
0,79,1,核心
0,80,17,核心
0,81,9,核心
0,82,12,核心
0,83,14,核心
0,84,7,核心
0,85,3,核心
0,86,8,核心
0,87,15,核心
0,88,3,核心
0,89,20,核心
0,90,25,核心
0,91,5,核心
0,92,15,核心
0,93,6,核心
0,94,23,核心
0,95,12,核心
0,96,14,核心
0,97,22,核心
0,98,2,核心
0,99,9,核心
0,100,1,核心
0,101,7,核心
0,102,9,核心
0,103,3,核心
0,104,1,核心
0,105,1,核心
0,106,1,核心
0,107,16,核心
0,108,9,核心
0,109,5,核心
0,110,8,核心
0,111,3,核心
0,112,1,核心
0,113,6,核心
0,114,9,核心
0,115,12,核心
0,116,18,核心
0,117,11,核心
0,118,3,核心
0,119,13,核心
1,0,3,战略
1,1,17,战略
1,2,12,战略
1,3,1,战略
1,4,21,战略
1,5,2,战略
1,6,12,战略
1,7,9,战略
1,8,3,战略
1,9,8,战略
1,10,8,战略
1,11,3,战略
1,12,1,战略
1,13,9,战略
1,14,3,战略
1,15,9,战略
1,16,2,战略
1,17,21,战略
1,18,8,战略
1,19,1,战略
1,20,6,战略
1,21,2,战略
1,22,10,战略
1,23,18,战略
1,24,12,战略
1,25,3,战略
1,26,3,战略
1,27,1,战略
1,28,7,战略
1,29,4,战略
1,30,25,战略
1,31,1,战略
1,32,3,战略
1,33,3,战略
1,34,13,战略
1,35,19,战略
1,36,1,战略
1,37,11,战略
1,38,1,战略
1,39,3,战略
1,40,16,战略
1,41,8,战略
1,42,14,战略
1,43,3,战略
1,44,8,战略
1,45,20,战略
1,46,21,战略
1,47,1,战略
1,48,12,战略
1,49,7,战略
1,50,1,战略
1,51,4,战略
1,52,6,战略
1,53,1,战略
1,54,2,战略
1,55,2,战略
1,56,19,战略
1,57,11,战略
1,58,1,战略
1,59,14,战略
1,60,12,战略
1,61,4,战略
1,62,3,战略
1,63,16,战略
1,64,8,战略
1,65,3,战略
1,66,12,战略
1,67,10,战略
1,68,7,战略
1,69,12,战略
1,70,3,战略
1,71,24,战略
1,72,4,战略
1,73,1,战略
1,74,10,战略
1,75,14,战略
1,76,3,战略
1,77,1,战略
1,78,1,战略
1,79,12,战略
1,80,1,战略
1,81,11,战略
1,82,2,战略
1,83,12,战略
1,84,7,战略
1,85,10,战略
1,86,22,战略
1,87,13,战略
1,88,2,战略
1,89,3,战略
1,90,2,战略
1,91,11,战略
1,92,3,战略
1,93,8,战略
1,94,4,战略
1,95,20,战略
1,96,19,战略
1,97,4,战略
1,98,1,战略
1,99,13,战略
1,100,5,战略
1,101,19,战略
1,102,2,战略
1,103,8,战略
1,104,15,战略
1,105,3,战略
1,106,8,战略
1,107,9,战略
1,108,7,战略
1,109,4,战略
1,110,3,战略
1,111,6,战略
1,112,11,战略
1,113,12,战略
1,114,1,战略
1,115,17,战略
1,116,3,战略
1,117,3,战略
1,118,9,战略
1,119,9,战略
2,0,3,核心
2,1,6,核心
2,2,1,核心
2,3,11,核心
2,4,1,核心
2,5,4,核心
2,6,15,核心
2,7,18,核心
2,8,5,核心
2,9,3,核心
2,10,7,核心
2,11,19,核心
2,12,1,核心
2,13,9,核心
2,14,7,核心
2,15,11,核心
2,16,13,核心
2,17,1,核心
2,18,2,核心
2,19,3,核心
2,20,4,核心
2,21,9,核心
2,22,7,核心
2,23,3,核心
2,24,2,核心
2,25,9,核心
2,26,14,核心
2,27,9,核心
2,28,3,核心
2,29,2,核心
2,30,15,核心
2,31,21,核心
2,32,12,核心
2,33,9,核心
2,34,9,核心
2,35,9,核心
2,36,12,核心
2,37,1,核心
2,38,14,核心
2,39,3,核心
2,40,8,核心
2,41,1,核心
2,42,19,核心
2,43,12,核心
2,44,11,核心
2,45,2,核心
2,46,12,核心
2,47,2,核心
2,48,3,核心
2,49,1,核心
2,50,3,核心
2,51,8,核心
2,52,20,核心
2,53,5,核心
2,54,11,核心
2,55,8,核心
2,56,2,核心
2,57,3,核心
2,58,5,核心
2,59,9,核心
2,60,1,核心
2,61,3,核心
2,62,13,核心
2,63,4,核心
2,64,2,核心
2,65,7,核心
