supplier_id,date,max_line_limit,importance
0,0,25,核心
0,1,1,核心
0,2,3,核心
0,3,4,核心
0,4,18,核心
0,5,3,核心
0,6,12,核心
0,7,4,核心
0,8,1,核心
0,9,1,核心
0,10,5,核心
0,11,14,核心
0,12,13,核心
0,13,2,核心
0,14,1,核心
0,15,1,核心
0,16,7,核心
0,17,11,核心
0,18,2,核心
0,19,2,核心
0,20,3,核心
0,21,13,核心
0,22,3,核心
0,23,6,核心
0,24,1,核心
0,25,24,核心
0,26,6,核心
0,27,2,核心
0,28,25,核心
0,29,4,核心
0,30,8,核心
0,31,1,核心
0,32,14,核心
0,33,8,核心
0,34,3,核心
0,35,1,核心
0,36,7,核心
0,37,3,核心
0,38,8,核心
0,39,1,核心
0,40,7,核心
0,41,11,核心
0,42,3,核心
0,43,2,核心
0,44,1,核心
0,45,17,核心
0,46,8,核心
0,47,7,核心
0,48,6,核心
0,49,14,核心
0,50,10,核心
0,51,3,核心
0,52,3,核心
0,53,5,核心
0,54,20,核心
0,55,9,核心
0,56,8,核心
0,57,4,核心
0,58,5,核心
0,59,3,核心
0,60,1,核心
0,61,3,核心
0,62,1,核心
0,63,3,核心
0,64,9,核心
0,65,12,核心
0,66,6,核心
0,67,4,核心
0,68,8,核心
0,69,1,核心
0,70,2,核心
0,71,10,核心
0,72,7,核心
0,73,1,核心
0,74,1,核心
0,75,3,核心
0,76,19,核心
0,77,1,核心
0,78,13,核心
0,79,17,核心
0,80,3,核心
0,81,1,核心
0,82,15,核心
0,83,18,核心
0,84,6,核心
0,85,7,核心
0,86,3,核心
0,87,23,核心
0,88,9,核心
0,89,4,核心
0,90,5,核心
0,91,1,核心
0,92,19,核心
0,93,10,核心
0,94,14,核心
0,95,13,核心
0,96,2,核心
0,97,22,核心
0,98,11,核心
0,99,7,核心
0,100,7,核心
0,101,2,核心
0,102,3,核心
0,103,13,核心
0,104,9,核心
0,105,8,核心
0,106,17,核心
0,107,1,核心
0,108,9,核心
0,109,2,核心
0,110,2,核心
0,111,11,核心
0,112,6,核心
0,113,9,核心
0,114,1,核心
0,115,2,核心
0,116,11,核心
0,117,22,核心
0,118,1,核心
0,119,8,核心
1,0,8,5
1,1,7,5
1,2,9,5
1,3,7,5
1,4,4,5
1,5,12,5
1,6,12,5
1,7,25,5
1,8,1,5
1,9,19,5
1,10,13,5
1,11,8,5
1,12,7,5
1,13,20,5
1,14,20,5
1,15,2,5
1,16,9,5
1,17,25,5
1,18,2,5
1,19,3,5
1,20,1,5
1,21,10,5
1,22,8,5
1,23,3,5
1,24,1,5
1,25,3,5
1,26,14,5
1,27,3,5
1,28,9,5
1,29,2,5
1,30,1,5
1,31,13,5
1,32,9,5
1,33,18,5
1,34,3,5
1,35,3,5
1,36,14,5
1,37,7,5
1,38,3,5
1,39,8,5
1,40,13,5
1,41,25,5
1,42,11,5
1,43,11,5
1,44,20,5
1,45,3,5
1,46,17,5
1,47,9,5
1,48,8,5
1,49,3,5
1,50,13,5
1,51,3,5
1,52,11,5
1,53,4,5
1,54,2,5
1,55,3,5
1,56,1,5
1,57,8,5
1,58,1,5
1,59,19,5
1,60,3,5
1,61,8,5
1,62,12,5
1,63,1,5
1,64,16,5
1,65,6,5
1,66,25,5
1,67,1,5
1,68,3,5
1,69,9,5
1,70,7,5
1,71,8,5
1,72,25,5
1,73,4,5
1,74,1,5
1,75,14,5
1,76,3,5
1,77,17,5
1,78,7,5
1,79,5,5
1,80,7,5
1,81,16,5
1,82,14,5
1,83,3,5
1,84,20,5
1,85,11,5
1,86,9,5
1,87,11,5
1,88,1,5
1,89,12,5
1,90,3,5
1,91,12,5
1,92,11,5
1,93,17,5
1,94,1,5
1,95,9,5
1,96,11,5
1,97,5,5
1,98,3,5
1,99,2,5
1,100,3,5
1,101,9,5
1,102,8,5
1,103,1,5
1,104,17,5
1,105,10,5
1,106,24,5
1,107,13,5
1,108,9,5
1,109,2,5
1,110,3,5
1,111,1,5
1,112,2,5
1,113,11,5
1,114,11,5
1,115,7,5
1,116,8,5
1,117,1,5
1,118,9,5
1,119,13,5
2,0,16,战略
2,1,3,战略
2,2,11,战略
2,3,3,战略
2,4,1,战略
2,5,2,战略
2,6,11,战略
2,7,20,战略
2,8,3,战略
2,9,3,战略
2,10,23,战略
2,11,7,战略
2,12,25,战略
2,13,2,战略
2,14,5,战略
2,15,14,战略
2,16,1,战略
2,17,3,战略
2,18,1,战略
2,19,22,战略
2,20,17,战略
2,21,10,战略
2,22,3,战略
2,23,13,战略
2,24,3,战略
2,25,12,战略
2,26,1,战略
2,27,8,战略
2,28,19,战略
2,29,7,战略
2,30,17,战略
2,31,3,战略
2,32,4,战略
2,33,5,战略
2,34,3,战略
2,35,13,战略
2,36,9,战略
2,37,3,战略
2,38,5,战略
2,39,9,战略
2,40,6,战略
2,41,1,战略
2,42,11,战略
2,43,2,战略
2,44,20,战略
2,45,3,战略
2,46,3,战略
2,47,15,战略
2,48,14,战略
2,49,7,战略
2,50,3,战略
2,51,5,战略
2,52,3,战略
2,53,19,战略
2,54,1,战略
2,55,3,战略
2,56,5,战略
2,57,8,战略
2,58,2,战略
2,59,8,战略
2,60,11,战略
2,61,1,战略
2,62,4,战略
2,63,25,战略
2,64,4,战略
2,65,7,战略
2,66,1,战略
2,67,13,战略
2,68,1,战略
2,69,2,战略
2,70,9,战略
2,71,11,战略
2,72,13,战略
2,73,3,战略
2,74,1,战略
2,75,1,战略
2,76,3,战略
2,77,1,战略
2,78,8,战略
2,79,13,战略
2,80,4,战略
2,81,7,战略
2,82,1,战略
2,83,12,战略
2,84,10,战略
2,85,13,战略
2,86,3,战略
2,87,2,战略
2,88,8,战略
2,89,1,战略
2,90,6,战略
2,91,9,战略
2,92,1,战略
2,93,8,战略
2,94,3,战略
2,95,7,战略
2,96,14,战略
2,97,2,战略
2,98,13,战略
2,99,9,战略
2,100,1,战略
2,101,12,战略
2,102,1,战略
2,103,7,战略
2,104,16,战略
2,105,2,战略
2,106,3,战略
2,107,20,战略
2,108,1,战略
2,109,9,战略
2,110,3,战略
2,111,6,战略
2,112,3,战略
2,113,1,战略
2,114,12,战略
2,115,13,战略
2,116,10,战略
2,117,9,战略
2,118,3,战略
2,119,1,战略
3,0,9,5
3,1,12,5
3,2,8,5
3,3,3,5
3,4,1,5
3,5,1,5
3,6,9,5
3,7,18,5
3,8,4,5
3,9,2,5
3,10,1,5
3,11,1,5
3,12,2,5
3,13,25,5
3,14,8,5
3,15,8,5
3,16,17,5
3,17,7,5
3,18,8,5
3,19,14,5
3,20,2,5
3,21,12,5
3,22,14,5
3,23,10,5
3,24,16,5
3,25,14,5
3,26,7,5
3,27,24,5
3,28,2,5
3,29,8,5
3,30,1,5
3,31,19,5
3,32,3,5
3,33,9,5
3,34,1,5
