order_id,item_id,arrival_date,due_date,capacity_needed
0,0,52,120,16
1,1,7,72,35
2,1,4,75,31
3,1,30,76,13
4,2,10,47,43
5,2,62,97,27
6,2,55,98,40
7,2,75,114,11
8,3,48,97,16
9,4,37,72,1
10,4,0,56,14
11,5,72,112,17
12,5,32,72,37
13,5,42,110,27
14,6,47,97,15
15,6,65,105,11
16,6,33,76,21
17,6,4,58,30
18,7,55,87,2
19,7,52,114,21
20,8,55,116,7
21,8,14,65,4
22,8,42,117,18
23,8,42,84,3
24,9,66,110,21
25,9,35,79,18
26,9,26,101,12
27,10,39,95,1
28,10,64,116,5
29,10,5,59,11
30,10,55,108,31
31,11,10,70,19
32,11,36,76,57
33,12,66,119,20
34,12,47,111,28
35,13,43,95,13
36,13,31,89,21
37,13,47,78,17
38,14,7,37,25
39,14,48,111,17
40,14,3,77,3
41,14,66,117,48
42,15,41,92,6
43,15,10,79,34
44,15,26,64,7
45,16,44,86,19
46,16,41,81,12
47,16,51,116,13
48,16,69,109,23
49,17,37,77,31
50,17,45,109,26
51,17,70,114,44
52,17,5,45,9
53,18,31,76,13
54,18,49,103,14
55,18,52,100,19
56,18,14,79,47
57,19,55,98,24
58,19,58,90,3
59,19,86,118,11
60,20,50,90,38
61,20,62,111,35
62,20,3,74,8
63,21,5,55,16
64,21,26,86,35
65,21,79,119,1
66,21,25,69,21
67,22,51,109,13
68,22,63,99,15
69,22,11,55,27
70,22,13,88,4
71,23,11,69,11
72,23,29,99,19
73,24,59,90,35
74,24,13,85,14
75,24,21,97,24
76,25,37,78,47
77,25,52,106,21
78,26,8,46,11
79,26,22,89,9
80,26,45,80,13
81,26,67,108,10
82,27,73,110,37
83,27,54,95,11
84,28,4,61,21
85,29,33,82,13
86,29,39,111,21
87,29,54,101,19
88,30,35,109,8
89,30,39,73,23
90,30,73,117,13
91,31,6,67,20
92,31,28,75,49
93,31,52,92,11
94,32,7,50,36
95,32,11,83,1
96,32,3,72,60
97,32,0,50,30
98,33,26,59,5
99,33,11,51,3
100,34,46,90,37
101,35,71,114,10
102,35,23,63,8
103,35,78,111,2
104,35,78,110,28
105,36,40,119,26
106,36,0,68,40
107,37,33,106,44
108,37,17,72,28
109,37,38,78,23
110,38,12,90,16
111,38,44,86,4
112,38,28,67,3
113,38,53,116,2
114,39,44,118,6
115,39,69,102,31
116,39,12,54,9
117,39,3,54,2
118,40,23,63,38
119,40,9,54,26
120,40,11,71,34
121,40,72,116,3
122,41,2,73,14
123,41,32,87,5
124,41,63,108,15
125,42,70,112,12
126,42,69,112,6
127,43,3,58,13
128,43,11,48,10
129,43,7,70,9
130,44,41,112,9
131,44,29,65,19
132,44,25,80,18
133,45,0,70,5
134,45,42,87,28
135,45,4,57,4
136,46,59,104,15
137,46,13,64,21
138,46,37,108,16
139,47,18,85,16
140,47,34,92,16
141,47,7,72,37
142,48,10,46,26
143,48,18,72,21
144,49,15,95,41
145,49,22,90,2
146,49,38,108,6
147,49,58,113,14
148,50,50,99,19
149,50,42,104,18
150,50,41,81,4
151,51,42,107,1
152,51,46,113,32
153,51,21,71,4
154,51,10,84,47
155,51,4,67,17
156,51,46,91,10
157,51,65,104,11
158,51,77,112,11
159,52,41,95,14
160,52,35,68,18
161,52,18,87,12
162,53,35,93,18
163,53,8,45,12
164,53,39,104,39
165,53,47,117,43
166,53,48,115,14
167,53,44,114,38
168,53,36,104,20
169,54,28,88,22
170,54,51,98,6
171,54,17,79,5
172,54,24,65,5
173,54,41,116,28
174,54,27,107,38
175,54,37,77,10
176,54,19,84,47
177,55,39,95,4
178,55,49,84,33
179,55,63,102,10
180,56,51,99,46
181,56,17,65,7
182,57,47,87,5
183,58,7,50,10
184,58,31,77,10
185,59,26,96,12
186,59,5,50,38
187,59,14,90,27
188,59,32,92,8
189,59,37,102,11
190,60,23,74,6
191,60,41,111,17
192,61,47,94,20
193,61,57,120,26
194,61,45,80,9
195,61,19,58,9
196,62,41,83,41
197,62,16,71,15
198,62,39,109,32
199,63,26,91,13
200,63,24,89,6
201,63,23,78,52
202,64,57,92,6
203,64,58,120,31
204,64,35,74,1
205,64,74,105,22
206,65,20,63,48
207,65,20,74,4
208,66,45,101,33
209,66,40,71,22
210,66,73,120,29
211,66,76,108,36
212,67,69,116,24
213,67,1,44,20
214,67,19,59,12
215,67,1,54,20
216,67,31,78,39
217,68,18,91,14
218,68,13,86,4
219,68,36,110,3
220,68,33,112,7
221,68,14,59,15
222,68,4,66,28
223,68,31,76,46
224,69,8,58,16
225,69,42,93,11
226,69,42,112,16
227,70,55,101,17
228,70,34,113,20
229,70,34,75,8
230,71,9,87,9
231,71,34,111,3
232,71,72,114,44
233,71,47,94,17
234,72,45,116,4
235,72,68,118,12
236,72,49,87,7
237,72,42,91,42
238,73,48,106,2
239,73,6,59,35
240,73,61,105,9
241,73,36,103,11
242,74,21,96,24
243,74,31,76,21
244,74,53,87,9
245,74,21,75,9
246,75,30,84,27
247,75,47,97,22
248,75,18,62,15
249,75,6,46,24
250,75,19,90,38
251,75,30,82,40
252,75,7,60,4
253,75,46,116,48
254,76,75,113,23
255,76,24,67,29
256,76,71,109,11
257,77,31,91,13
258,77,33,112,25
259,77,45,85,22
260,77,52,112,8
261,77,42,113,10
262,77,37,97,18
263,77,52,106,21
264,77,21,70,51
265,78,42,87,38
266,78,24,56,6
267,79,47,111,2
268,79,76,114,11
269,79,27,106,3
270,79,23,93,2
271,80,75,110,2
272,80,31,91,2
273,80,50,96,20
274,81,41,86,6
275,81,2,72,15
276,81,11,62,39
277,81,22,91,16
278,82,5,59,25
279,82,64,112,11
280,83,41,120,41
281,83,52,106,21
282,84,24,89,14
283,84,17,67,7
284,84,31,96,24
285,84,51,82,42
286,85,28,69,39
287,85,67,110,53
288,86,41,96,20
289,86,6,42,14
290,86,62,107,28
291,87,79,120,13
292,88,45,102,2
293,88,58,111,44
294,89,72,118,27
295,89,43,73,6
296,89,6,59,11
297,89,42,110,3
298,90,11,42,29
299,90,1,62,9
300,90,84,114,10
301,91,7,79,28
302,91,17,53,46
303,91,64,114,30
304,91,34,97,29
305,92,10,62,19
306,92,30,94,18
307,92,1,46,33
308,92,48,103,4
