item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
C44829350,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C47031805,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C47325915,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,2
C46442046,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,3
C46491686,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,3
C44698766,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C46553231,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C44746091,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
C47112420,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44730849,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C44729934,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44730842,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C47231494,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裤子,3
C44778516,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C45048170,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C49241566,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44698773,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44772406,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C49388371,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,3
C44829335,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C44726004,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C44922972,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C49268683,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44758886,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C50324451,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C47251063,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,2
C44729946,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
C44730846,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C44758885,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44829333,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C44730851,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C45974320,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,3
C44963963,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C45262942,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,2
C44741723,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裙子,2
C49109239,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,3
C44897259,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C45249097,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,3
C44829336,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44697718,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C45074314,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44746088,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
C50032320,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C47328074,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C45994117,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,3
C47342209,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C44731838,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
C47988742,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,3
C44742540,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,1
C44729600,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C50225015,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,2
C46579508,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,3
C44829334,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
C44729289,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C49246446,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C44731576,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44723562,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,3
C48610519,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裙子,1
C44729709,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C44731566,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C44758887,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C45496354,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裙子,1
C44773811,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
C44729275,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
C47031810,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C47328072,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,1
C44723558,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
C44741338,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,3
C44746405,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,1
C44697714,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C49387635,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,3
C44731841,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
C46317953,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裤子,2
