order_id,item_id,arrival_date,due_date,capacity_needed
0,0,19,54,19
1,0,19,56,1
2,0,28,61,11
3,0,38,83,4
4,1,8,50,1
5,1,42,100,18
6,2,24,104,18
7,2,24,59,17
8,2,65,99,4
9,3,24,72,6
10,3,66,98,1
11,3,20,77,20
12,3,0,64,5
13,4,4,78,8
14,4,3,40,31
15,4,17,79,38
16,5,43,112,37
17,5,71,105,29
18,6,37,82,59
19,6,49,108,26
20,6,38,76,10
21,6,18,54,28
22,7,16,71,11
23,7,44,83,2
24,8,4,57,29
25,8,80,110,43
26,9,30,84,10
27,10,36,107,9
28,10,11,42,4
29,10,36,86,7
30,11,16,66,7
31,11,40,84,41
32,12,45,85,40
33,12,48,111,30
34,13,73,113,20
35,13,51,88,36
36,14,19,80,19
37,14,42,112,5
38,15,28,72,9
39,15,37,78,61
40,16,58,110,13
41,16,77,114,42
42,17,61,112,7
43,17,0,72,20
44,18,56,106,36
45,18,7,65,3
46,19,62,97,21
47,19,57,99,2
48,19,38,80,5
49,19,34,89,15
50,20,27,93,39
51,20,52,112,10
52,20,35,101,40
53,20,72,104,13
54,21,36,80,28
55,21,38,96,10
56,21,28,86,11
57,21,30,71,31
58,22,55,103,8
59,22,40,95,14
60,22,83,119,59
61,22,39,72,27
62,23,24,76,21
63,23,20,98,38
64,24,27,70,23
65,25,58,114,29
66,25,9,49,25
67,26,62,114,26
68,26,80,116,16
69,26,19,69,29
70,27,71,106,14
71,27,42,86,10
72,27,12,77,39
73,27,15,73,24
74,28,13,90,5
75,28,56,113,7
76,28,47,112,30
77,29,11,51,43
78,29,15,80,31
79,29,52,120,11
80,29,7,57,15
81,30,27,78,32
82,31,81,118,21
83,31,54,109,5
84,31,26,92,30
85,31,12,52,40
86,31,2,51,27
87,32,26,57,1
88,32,54,89,25
89,32,4,54,1
90,32,55,102,5
91,32,26,65,11
92,33,36,98,41
93,33,45,89,45
94,33,63,120,11
95,33,61,116,26
96,34,14,82,21
97,34,24,67,16
98,34,46,86,37
99,34,65,120,50
100,35,49,104,13
101,35,71,114,19
102,35,10,70,3
103,36,10,47,28
104,36,4,35,27
105,36,28,88,43
106,36,45,100,27
107,37,6,51,8
108,37,15,57,11
109,38,84,117,5
110,38,68,116,7
111,38,82,112,31
112,39,31,84,24
113,39,41,107,23
114,39,62,117,27
115,40,68,118,44
116,41,39,100,24
117,41,55,100,2
118,41,27,65,22
119,42,26,62,18
120,42,15,56,11
121,42,26,78,11
122,42,84,119,40
123,43,39,82,18
124,43,45,95,2
125,44,34,90,3
126,44,34,106,7
127,44,47,88,18
128,44,11,55,7
129,45,22,57,23
130,45,45,119,4
131,45,46,100,41
132,45,37,108,31
133,46,74,105,13
134,46,0,66,6
135,46,61,102,35
136,47,7,49,28
137,47,58,115,30
138,47,0,74,13
139,47,20,51,12
140,48,49,82,19
141,48,9,65,20
142,48,53,102,14
143,48,14,91,22
144,48,12,66,5
145,48,27,103,2
146,49,80,117,12
147,50,31,76,29
148,50,58,103,29
149,51,13,65,17
150,51,46,87,29
151,51,74,109,4
152,51,23,65,32
153,52,63,108,3
154,53,29,69,17
155,53,23,92,7
156,53,54,105,23
157,53,12,45,3
158,54,75,105,3
159,54,38,88,11
160,54,14,59,44
161,55,10,60,4
162,55,16,54,5
163,55,67,114,41
164,56,73,119,13
165,56,12,85,7
166,57,47,79,13
167,57,21,82,2
168,57,52,113,5
169,57,47,107,30
170,58,2,71,11
171,58,24,68,18
172,58,65,115,10
173,58,27,58,33
174,59,19,69,11
175,59,38,88,42
176,59,6,60,23
177,60,46,92,50
178,60,74,119,19
179,61,51,105,13
180,61,0,60,7
181,61,47,80,37
182,61,29,104,12
183,62,41,113,2
184,62,44,99,27
185,62,29,64,2
186,63,16,50,30
187,64,25,84,3
188,64,9,62,42
189,65,11,86,18
190,65,22,99,2
191,65,40,80,3
192,65,45,96,16
193,66,20,81,7
194,66,48,111,38
195,66,73,115,4
196,67,50,110,12
197,67,39,104,19
198,67,40,105,16
199,67,46,86,47
200,68,9,81,7
201,68,27,57,18
202,68,63,108,21
203,69,27,88,28
204,70,72,120,41
205,70,0,44,2
206,70,61,98,57
207,71,51,109,22
208,71,62,113,8
209,71,38,113,51
210,71,38,73,8
211,72,62,106,48
212,73,26,71,3
213,73,26,83,31
214,74,40,106,27
215,74,43,108,7
216,75,5,65,14
217,75,16,80,10
218,75,26,77,37
219,76,8,65,16
220,76,52,87,2
221,76,36,84,11
222,76,14,79,24
223,77,36,75,21
224,77,38,83,44
225,77,61,118,11
226,77,16,80,9
227,78,22,92,17
228,78,58,118,25
229,78,22,68,14
230,79,31,96,3
231,79,49,88,6
232,79,21,92,34
233,79,41,81,50
234,79,67,102,19
235,79,34,78,44
236,79,13,78,7
237,80,4,61,28
238,80,57,91,14
239,80,46,86,1
240,80,55,90,5
241,81,27,72,21
242,82,30,73,4
243,82,32,92,6
244,82,64,109,28
245,82,58,96,3
246,83,15,65,5
247,83,43,107,21
248,83,27,85,41
249,84,57,97,33
250,84,10,51,20
251,84,24,69,22
252,84,11,62,19
253,85,3,50,28
254,85,71,116,21
255,85,49,120,41
256,86,68,120,1
257,86,44,118,17
258,86,20,68,10
259,86,41,81,11
260,87,47,115,16
261,87,30,100,14
262,87,31,73,27
263,88,62,107,23
264,88,9,44,23
265,88,46,79,40
266,89,46,106,30
267,89,52,106,14
268,90,44,84,13
269,90,2,55,13
270,90,43,108,21
271,91,1,47,11
272,91,36,101,9
273,92,15,73,1
274,92,46,113,20
275,92,28,99,12
276,92,19,59,4
277,93,19,95,11
278,93,64,119,22
279,93,22,57,7
280,93,39,114,22
281,94,44,85,31
282,94,4,46,22
283,94,74,113,17
284,94,15,77,11
285,95,1,66,21
286,95,49,102,10
287,95,12,80,27
288,95,61,116,22
289,96,0,51,21
290,96,41,94,16
291,96,23,74,3
292,97,30,67,25
293,97,47,95,6
294,97,7,48,14
295,98,13,49,21
296,98,17,84,1
297,98,13,43,30
298,99,16,68,5
299,99,24,76,12
300,100,25,56,1
301,100,5,84,18
302,100,12,82,11
303,100,44,74,47
304,100,41,91,18
305,101,33,83,11
306,101,50,114,12
307,101,19,93,1
308,101,32,76,6
309,102,1,56,5
310,102,63,107,27
311,103,44,109,11
312,103,54,119,21
313,103,3,68,17
314,103,2,72,19
315,103,61,120,2
316,104,45,111,13
317,104,16,82,11
318,104,23,93,9
319,104,42,101,23
320,105,35,100,11
321,105,39,93,32
322,106,24,88,3
323,106,49,100,21
324,106,55,95,13
325,106,35,90,38
326,107,42,105,18
327,107,40,94,17
328,107,71,117,7
329,107,20,55,3
330,108,53,109,12
331,108,49,111,33
332,109,57,90,27
333,109,42,112,11
334,109,14,60,25
335,110,28,80,21
336,110,47,102,26
337,110,27,71,1
338,111,27,67,18
339,111,36,96,4
340,111,7,78,21
341,111,55,116,30
342,112,28,83,3
343,112,38,96,6
344,113,39,84,52
345,113,42,112,49
346,113,4,60,11
347,114,31,76,3
348,114,71,106,11
349,115,55,95,17
350,116,61,111,44
351,116,51,91,9
352,116,42,106,1
353,117,29,105,29
354,117,30,68,7
355,117,63,113,1
356,117,63,104,31
357,118,75,111,29
358,118,49,114,7
359,118,26,80,28
360,118,24,99,1
361,119,21,96,5
362,119,37,91,13
363,119,7,78,32
364,119,49,90,2
