supplier_id,date,max_line_limit,importance
0,0,17,合格
0,1,1,合格
0,2,6,合格
0,3,13,合格
0,4,11,合格
0,5,7,合格
0,6,2,合格
0,7,1,合格
0,8,9,合格
0,9,19,合格
0,10,13,合格
0,11,18,合格
0,12,14,合格
0,13,8,合格
0,14,16,合格
0,15,17,合格
0,16,5,合格
0,17,7,合格
0,18,3,合格
0,19,3,合格
0,20,1,合格
0,21,1,合格
0,22,3,合格
0,23,3,合格
0,24,11,合格
0,25,1,合格
0,26,12,合格
0,27,15,合格
0,28,18,合格
0,29,12,合格
0,30,1,合格
0,31,8,合格
0,32,9,合格
0,33,3,合格
0,34,7,合格
0,35,3,合格
0,36,21,合格
0,37,5,合格
0,38,1,合格
0,39,1,合格
0,40,6,合格
0,41,7,合格
0,42,6,合格
0,43,3,合格
0,44,10,合格
0,45,4,合格
0,46,3,合格
0,47,3,合格
0,48,4,合格
0,49,3,合格
0,50,12,合格
0,51,4,合格
0,52,11,合格
0,53,11,合格
0,54,3,合格
0,55,8,合格
0,56,1,合格
0,57,8,合格
0,58,18,合格
0,59,11,合格
0,60,9,合格
0,61,12,合格
0,62,13,合格
0,63,1,合格
0,64,3,合格
0,65,3,合格
0,66,3,合格
0,67,8,合格
0,68,1,合格
0,69,3,合格
0,70,8,合格
0,71,3,合格
0,72,11,合格
0,73,10,合格
0,74,3,合格
0,75,16,合格
0,76,17,合格
0,77,2,合格
0,78,5,合格
0,79,5,合格
0,80,9,合格
0,81,3,合格
0,82,14,合格
0,83,13,合格
0,84,12,合格
0,85,3,合格
0,86,4,合格
0,87,1,合格
0,88,1,合格
0,89,16,合格
0,90,4,合格
0,91,1,合格
0,92,1,合格
0,93,1,合格
0,94,5,合格
0,95,3,合格
0,96,1,合格
0,97,9,合格
0,98,1,合格
0,99,1,合格
0,100,12,合格
0,101,1,合格
0,102,3,合格
0,103,6,合格
0,104,7,合格
0,105,1,合格
0,106,2,合格
0,107,20,合格
0,108,13,合格
0,109,3,合格
0,110,22,合格
0,111,1,合格
0,112,2,合格
0,113,8,合格
0,114,11,合格
0,115,10,合格
0,116,4,合格
0,117,1,合格
0,118,8,合格
