order_id,item_id,arrival_date,due_date,capacity_needed
0,0,75,116,24
1,0,48,104,19
2,1,1,56,13
3,1,36,89,22
4,1,57,88,5
5,1,34,113,34
6,2,32,106,13
7,2,21,62,37
8,3,60,118,10
9,3,38,71,50
10,4,24,85,11
11,4,11,65,7
12,5,19,73,3
13,5,41,83,9
14,5,35,105,23
15,5,29,66,19
16,5,30,85,12
17,5,7,37,31
18,5,33,106,34
19,5,10,46,26
20,5,42,99,25
21,6,39,100,6
22,6,6,62,20
23,6,41,99,23
24,6,3,40,18
25,7,6,39,1
26,8,26,80,3
27,8,54,115,35
28,8,43,98,7
29,9,49,93,19
30,10,36,72,41
31,11,55,108,45
32,11,41,112,37
33,12,16,51,13
34,12,8,58,1
35,13,23,61,3
36,13,64,117,3
37,13,70,115,33
38,14,4,78,3
39,14,9,83,1
40,14,50,85,11
41,14,22,92,2
42,15,13,58,2
43,15,24,88,9
44,15,32,83,5
45,15,2,43,31
46,16,3,60,39
47,17,65,107,27
48,17,6,51,10
49,17,76,116,8
50,18,6,71,43
51,18,70,116,37
52,18,72,110,14
53,19,19,72,4
54,19,18,55,46
55,20,75,115,10
56,20,28,88,29
57,20,43,87,9
58,20,52,109,34
59,21,9,88,29
60,22,54,116,9
61,22,39,83,31
62,23,18,93,3
63,23,0,80,23
64,23,5,55,29
65,23,10,80,3
66,23,39,92,13
67,24,31,81,16
68,24,7,50,31
69,24,53,83,6
70,25,3,44,10
71,25,18,81,5
72,25,66,101,27
73,25,46,113,36
74,26,7,52,18
75,26,34,107,19
76,26,27,91,15
77,27,43,94,18
78,28,32,85,34
79,28,51,119,60
80,29,67,111,22
81,29,1,50,56
82,30,18,85,15
83,30,69,104,28
84,31,62,114,4
85,31,31,84,8
86,31,17,90,8
87,31,26,92,30
88,31,42,86,18
89,32,54,86,21
90,32,46,116,52
91,33,45,111,58
92,33,5,81,3
93,34,45,113,12
94,34,57,94,5
95,35,29,84,10
96,35,13,63,2
97,35,60,114,11
98,36,1,44,49
99,36,39,90,18
100,36,20,62,28
101,37,75,106,16
102,38,9,64,2
103,38,34,89,4
104,38,64,114,38
105,38,34,99,33
106,39,33,75,40
107,40,13,76,1
108,40,3,78,29
109,40,12,83,6
110,41,52,107,19
111,42,22,73,3
112,42,53,85,5
113,42,35,70,11
114,42,3,77,3
115,43,46,93,57
116,43,54,100,56
117,43,22,67,34
118,43,53,104,43
119,44,29,79,1
120,44,1,66,40
121,44,11,47,13
122,44,36,108,21
123,45,60,112,5
124,45,38,91,15
125,46,5,68,21
126,46,6,59,20
127,46,33,101,3
128,46,10,80,11
129,47,31,76,8
130,47,56,108,37
131,48,40,76,25
132,48,58,110,3
133,48,3,43,28
134,48,56,93,45
135,49,27,94,5
136,49,24,76,21
137,50,16,74,20
138,50,55,108,3
139,51,2,54,26
140,51,10,72,3
141,52,42,93,4
142,52,61,101,2
143,52,47,82,31
144,52,39,105,6
145,53,50,108,20
146,53,42,117,51
147,53,7,73,8
148,54,48,83,36
149,54,28,81,10
150,55,65,118,20
151,55,10,87,8
152,55,73,117,29
153,55,36,87,19
154,56,45,80,4
155,56,3,73,12
156,56,11,72,29
157,56,26,90,8
158,56,25,79,29
159,57,46,110,9
160,57,59,115,14
161,57,49,82,12
162,57,17,80,33
163,57,8,77,31
164,57,53,95,21
165,57,40,90,6
166,57,78,118,12
167,57,19,84,3
168,58,10,83,24
169,58,34,76,7
170,59,66,120,20
171,59,42,83,15
172,59,11,58,3
173,60,39,102,27
174,60,24,91,5
175,61,5,75,17
176,61,69,109,17
177,61,57,105,20
