order_id,item_id,arrival_date,due_date,capacity_needed
0,0,36,104,28
1,1,76,109,26
2,1,40,85,8
3,2,40,105,24
4,2,63,115,59
5,3,8,50,15
6,3,40,110,3
7,4,14,79,6
8,4,65,119,3
9,5,25,90,42
10,5,50,90,29
11,5,72,110,37
12,5,39,111,31
13,6,10,88,8
14,6,5,46,14
15,6,50,117,20
16,7,8,40,18
17,7,13,47,14
18,7,70,113,10
19,7,3,43,35
20,8,35,90,4
21,9,50,119,8
22,9,63,116,2
23,9,57,110,5
24,10,13,53,17
25,10,28,78,23
26,11,0,44,13
27,11,37,69,22
28,11,38,88,16
29,12,12,75,29
30,12,64,116,24
31,12,19,70,8
32,12,23,78,17
33,13,37,102,3
34,13,20,68,7
35,14,59,104,41
36,15,40,75,12
37,15,39,84,13
38,15,41,100,31
39,16,18,76,4
40,16,87,119,20
41,16,31,89,45
42,16,58,98,31
43,17,34,89,15
44,17,47,93,2
45,18,47,97,22
46,18,40,86,16
47,19,0,62,16
48,19,46,101,27
49,19,21,95,11
50,19,12,92,18
51,19,13,77,19
52,19,29,59,46
53,19,11,66,13
54,19,37,106,9
55,20,51,95,6
56,20,14,66,41
57,21,4,53,15
58,22,15,83,11
59,22,12,77,4
60,22,14,59,1
61,23,26,56,16
62,23,36,79,20
63,23,42,75,13
64,23,27,87,14
65,24,44,96,5
66,24,40,83,14
67,24,4,74,19
68,24,2,81,16
69,25,59,113,28
70,25,4,68,17
71,25,85,118,31
72,25,10,41,18
73,26,19,91,30
74,26,67,107,27
75,26,24,100,22
76,26,61,100,1
77,27,31,84,23
78,27,23,69,7
79,27,27,60,20
80,27,27,77,17
81,27,6,46,12
82,27,37,90,34
83,28,9,45,1
84,28,37,90,8
85,29,67,110,39
86,30,66,102,19
87,31,18,61,61
88,31,18,70,25
89,31,7,42,33
90,31,38,107,12
91,32,12,68,24
92,32,58,111,31
93,33,53,118,19
94,33,4,62,17
95,34,18,68,12
96,34,18,77,2
97,34,32,73,33
98,34,33,97,15
99,35,26,96,8
100,35,13,52,20
101,36,21,70,44
102,37,20,53,1
103,37,45,84,5
104,38,35,91,47
105,38,57,88,6
106,38,39,111,17
107,38,12,77,35
108,39,40,71,1
109,39,22,83,3
110,39,26,68,11
111,39,40,89,1
112,40,15,55,18
113,40,1,51,3
114,40,46,88,6
115,40,17,72,4
116,41,76,107,37
117,41,59,103,52
118,41,39,107,14
119,41,28,73,21
120,41,13,63,22
121,41,23,90,13
122,42,45,79,6
123,42,65,115,13
124,42,16,70,7
125,43,62,97,27
126,43,46,105,5
127,43,8,56,24
128,43,24,97,19
129,44,64,116,17
130,44,18,84,11
131,44,17,54,3
132,44,48,89,22
133,44,2,42,5
134,45,82,113,29
135,45,45,77,41
136,45,12,86,42
137,45,8,47,9
138,46,21,95,14
139,46,30,100,6
140,46,47,102,4
141,47,55,115,14
142,47,11,77,22
143,47,24,64,16
144,48,20,55,5
145,48,32,65,10
146,48,46,116,34
147,49,2,70,44
148,49,21,72,15
149,49,75,117,25
150,49,44,110,33
151,50,4,64,7
152,51,50,119,14
153,51,19,64,5
154,51,47,91,18
155,52,17,85,28
156,52,40,105,5
157,52,8,83,24
158,53,4,37,9
159,53,11,49,2
160,54,49,81,21
161,54,4,54,4
162,54,22,80,2
163,55,39,69,30
164,55,37,90,23
165,55,34,106,4
166,56,57,108,19
167,56,48,85,5
168,56,54,111,20
169,56,36,79,17
170,57,43,94,28
171,57,30,70,21
172,57,37,68,10
173,57,60,104,23
174,58,53,118,3
175,58,17,57,3
176,58,6,72,15
177,58,47,105,18
178,59,36,92,8
179,59,67,103,21
180,60,59,104,38
181,60,1,46,16
182,60,51,111,26
183,60,66,113,43
184,60,66,114,30
185,61,23,56,27
186,61,11,62,29
187,61,56,100,35
188,61,42,92,3
189,62,56,100,28
190,62,68,116,10
191,62,27,77,31
192,63,69,119,4
193,63,73,104,20
194,63,18,72,6
195,63,13,77,20
196,64,70,113,6
197,64,15,48,11
198,64,38,98,31
199,65,60,114,24
200,65,52,104,29
201,65,21,87,8
202,65,43,102,7
203,66,31,71,2
204,66,21,66,5
205,66,27,77,8
206,66,59,112,9
207,67,48,107,3
208,67,71,116,26
209,67,24,97,31
210,67,13,52,6
211,68,8,61,16
212,68,23,68,18
213,69,35,88,20
214,69,16,63,9
215,69,28,106,2
216,70,62,100,14
217,70,59,97,6
218,70,67,117,18
219,71,24,76,30
220,72,37,115,30
221,72,12,86,12
222,72,38,88,35
223,73,67,106,14
224,73,23,58,36
225,74,1,75,21
226,74,30,97,41
227,75,14,74,15
228,75,79,113,8
229,75,21,91,33
230,75,2,51,19
231,76,50,93,39
232,76,27,92,14
233,76,74,119,23
234,76,13,48,4
235,77,4,73,10
236,77,32,84,46
237,77,0,35,6
238,77,40,115,38
239,78,7,52,20
240,78,31,64,11
241,78,40,75,26
242,78,35,95,9
243,79,35,105,21
244,79,25,92,41
245,79,50,91,4
246,80,6,80,16
247,80,53,103,1
248,80,8,41,7
249,80,30,80,20
250,81,15,88,31
251,81,52,101,7
252,81,45,80,21
253,81,29,97,5
254,82,45,87,9
255,83,25,63,7
256,83,9,63,21
257,83,42,82,14
258,84,29,73,21
259,85,12,63,39
260,85,69,113,2
261,86,17,58,2
262,86,61,115,41
263,86,19,73,11
264,87,36,68,9
265,87,5,51,10
266,87,23,76,23
267,87,0,64,5
268,88,27,77,39
269,88,42,109,9
270,88,54,110,5
271,89,48,109,6
272,89,26,71,17
273,89,21,61,21
274,90,51,113,4
275,90,6,73,19
276,91,33,63,11
277,91,39,82,5
278,91,21,92,31
279,92,12,65,41
280,92,27,71,27
281,92,42,82,4
282,93,5,59,4
283,93,57,92,10
284,93,5,37,28
285,93,76,117,5
286,94,50,84,9
287,94,66,116,32
288,94,9,73,15
289,95,3,46,8
290,95,12,83,21
291,95,18,74,7
292,96,0,73,3
293,96,76,116,1
294,96,58,108,14
295,96,64,118,21
296,97,42,108,3
297,97,79,112,21
298,97,29,62,35
299,97,5,46,37
300,98,72,113,31
301,98,58,93,5
302,98,73,118,11
303,99,33,86,21
304,99,31,80,11
305,99,0,57,37
