supplier_id,date,max_line_limit,importance
0,0,9,5
0,1,3,5
0,2,7,5
0,3,9,5
0,4,12,5
0,5,1,5
0,6,1,5
0,7,7,5
0,8,3,5
0,9,11,5
0,10,3,5
0,11,6,5
0,12,1,5
0,13,1,5
0,14,7,5
0,15,2,5
0,16,3,5
0,17,9,5
0,18,9,5
0,19,1,5
0,20,2,5
0,21,19,5
0,22,17,5
0,23,10,5
0,24,10,5
0,25,15,5
0,26,8,5
0,27,1,5
0,28,7,5
0,29,3,5
0,30,3,5
0,31,4,5
0,32,20,5
0,33,18,5
0,34,2,5
0,35,11,5
0,36,10,5
0,37,17,5
0,38,1,5
0,39,9,5
0,40,18,5
0,41,9,5
0,42,5,5
0,43,12,5
0,44,1,5
0,45,1,5
0,46,7,5
0,47,13,5
0,48,22,5
0,49,3,5
0,50,2,5
0,51,3,5
0,52,14,5
0,53,2,5
0,54,9,5
0,55,1,5
0,56,3,5
0,57,25,5
0,58,12,5
0,59,12,5
0,60,1,5
0,61,25,5
0,62,9,5
0,63,4,5
0,64,1,5
0,65,6,5
0,66,3,5
0,67,11,5
0,68,3,5
0,69,1,5
0,70,3,5
0,71,25,5
0,72,8,5
0,73,17,5
0,74,14,5
0,75,2,5
0,76,1,5
0,77,25,5
0,78,3,5
0,79,12,5
0,80,16,5
0,81,1,5
0,82,3,5
0,83,1,5
0,84,18,5
0,85,3,5
0,86,20,5
0,87,17,5
0,88,7,5
0,89,11,5
0,90,1,5
0,91,3,5
0,92,23,5
0,93,6,5
0,94,3,5
0,95,19,5
0,96,3,5
0,97,4,5
0,98,7,5
0,99,12,5
0,100,9,5
0,101,20,5
0,102,10,5
0,103,8,5
0,104,8,5
0,105,1,5
0,106,1,5
0,107,3,5
0,108,8,5
0,109,1,5
0,110,17,5
0,111,3,5
0,112,1,5
0,113,13,5
0,114,1,5
0,115,12,5
0,116,6,5
0,117,9,5
0,118,17,5
0,119,9,5
1,0,3,合格
1,1,1,合格
1,2,21,合格
1,3,5,合格
1,4,12,合格
1,5,8,合格
1,6,19,合格
1,7,12,合格
1,8,3,合格
1,9,2,合格
1,10,1,合格
1,11,1,合格
1,12,4,合格
1,13,1,合格
1,14,3,合格
1,15,3,合格
1,16,13,合格
1,17,3,合格
1,18,12,合格
1,19,3,合格
1,20,14,合格
1,21,1,合格
1,22,17,合格
1,23,8,合格
1,24,3,合格
1,25,1,合格
1,26,1,合格
1,27,3,合格
1,28,23,合格
1,29,1,合格
1,30,9,合格
1,31,1,合格
1,32,11,合格
1,33,1,合格
1,34,3,合格
1,35,4,合格
1,36,3,合格
1,37,7,合格
1,38,17,合格
1,39,1,合格
1,40,15,合格
1,41,8,合格
1,42,15,合格
1,43,10,合格
1,44,1,合格
1,45,9,合格
1,46,11,合格
1,47,9,合格
1,48,12,合格
1,49,2,合格
1,50,2,合格
1,51,17,合格
1,52,4,合格
1,53,23,合格
1,54,19,合格
1,55,3,合格
1,56,1,合格
1,57,3,合格
1,58,1,合格
1,59,24,合格
1,60,1,合格
1,61,3,合格
1,62,4,合格
1,63,5,合格
1,64,2,合格
1,65,9,合格
1,66,4,合格
1,67,20,合格
1,68,21,合格
1,69,9,合格
1,70,17,合格
1,71,11,合格
1,72,5,合格
1,73,3,合格
1,74,3,合格
1,75,9,合格
1,76,15,合格
1,77,13,合格
1,78,3,合格
1,79,9,合格
1,80,17,合格
1,81,20,合格
1,82,25,合格
1,83,2,合格
1,84,2,合格
1,85,23,合格
1,86,1,合格
1,87,1,合格
1,88,1,合格
1,89,22,合格
1,90,13,合格
1,91,12,合格
1,92,10,合格
1,93,12,合格
1,94,23,合格
1,95,8,合格
1,96,12,合格
1,97,2,合格
1,98,3,合格
1,99,1,合格
1,100,22,合格
1,101,7,合格
1,102,17,合格
1,103,1,合格
1,104,3,合格
1,105,19,合格
1,106,2,合格
1,107,1,合格
1,108,8,合格
1,109,18,合格
1,110,3,合格
1,111,2,合格
1,112,20,合格
1,113,9,合格
1,114,1,合格
1,115,8,合格
1,116,8,合格
1,117,3,合格
1,118,21,合格
1,119,2,合格
2,0,7,核心
2,1,19,核心
2,2,7,核心
2,3,7,核心
2,4,1,核心
2,5,15,核心
2,6,21,核心
2,7,1,核心
2,8,17,核心
2,9,13,核心
2,10,14,核心
2,11,4,核心
2,12,1,核心
2,13,3,核心
2,14,12,核心
2,15,2,核心
2,16,7,核心
2,17,1,核心
2,18,1,核心
2,19,11,核心
2,20,2,核心
2,21,2,核心
2,22,11,核心
2,23,3,核心
2,24,22,核心
2,25,3,核心
2,26,1,核心
2,27,3,核心
2,28,14,核心
2,29,7,核心
2,30,8,核心
2,31,10,核心
2,32,6,核心
2,33,15,核心
2,34,12,核心
2,35,24,核心
2,36,3,核心
2,37,3,核心
2,38,1,核心
2,39,19,核心
2,40,7,核心
2,41,2,核心
2,42,11,核心
2,43,1,核心
2,44,3,核心
2,45,1,核心
2,46,20,核心
2,47,3,核心
2,48,19,核心
2,49,3,核心
2,50,5,核心
2,51,7,核心
2,52,9,核心
2,53,2,核心
2,54,20,核心
2,55,13,核心
2,56,3,核心
2,57,20,核心
2,58,12,核心
2,59,1,核心
2,60,3,核心
2,61,2,核心
2,62,9,核心
2,63,1,核心
2,64,13,核心
2,65,9,核心
2,66,3,核心
2,67,2,核心
2,68,8,核心
2,69,1,核心
2,70,8,核心
2,71,17,核心
2,72,6,核心
2,73,15,核心
2,74,6,核心
2,75,8,核心
2,76,3,核心
2,77,1,核心
2,78,4,核心
2,79,6,核心
2,80,2,核心
2,81,3,核心
2,82,1,核心
2,83,3,核心
2,84,3,核心
2,85,15,核心
2,86,21,核心
2,87,16,核心
2,88,7,核心
2,89,11,核心
2,90,22,核心
2,91,25,核心
2,92,22,核心
2,93,1,核心
2,94,1,核心
2,95,1,核心
2,96,10,核心
2,97,11,核心
2,98,4,核心
2,99,8,核心
2,100,3,核心
2,101,3,核心
2,102,25,核心
2,103,4,核心
2,104,17,核心
2,105,14,核心
2,106,5,核心
2,107,3,核心
2,108,8,核心
2,109,20,核心
2,110,1,核心
2,111,2,核心
2,112,7,核心
2,113,17,核心
2,114,23,核心
2,115,11,核心
2,116,3,核心
2,117,3,核心
2,118,24,核心
2,119,2,核心
3,0,5,培养
3,1,23,培养
3,2,12,培养
3,3,4,培养
3,4,15,培养
3,5,19,培养
3,6,2,培养
3,7,2,培养
3,8,7,培养
3,9,14,培养
3,10,2,培养
3,11,12,培养
3,12,9,培养
3,13,8,培养
3,14,1,培养
3,15,2,培养
3,16,11,培养
3,17,1,培养
3,18,10,培养
3,19,3,培养
3,20,10,培养
3,21,25,培养
3,22,6,培养
3,23,8,培养
3,24,12,培养
3,25,6,培养
3,26,9,培养
3,27,8,培养
3,28,13,培养
3,29,8,培养
3,30,25,培养
3,31,2,培养
3,32,19,培养
3,33,11,培养
3,34,8,培养
3,35,3,培养
3,36,7,培养
3,37,7,培养
3,38,13,培养
3,39,9,培养
3,40,10,培养
3,41,1,培养
3,42,13,培养
3,43,18,培养
