item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
200123108004,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
201123100104,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
200123100009,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
202123121103,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
201123105112,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
202123108019,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
208123104102,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
202123108002,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
200123134203,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
208123104204,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,1
201123108118,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
200123102103,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
201123100105,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
200123100005,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
202123100101,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
200123133201,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
200123111008,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
208123108207,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,2
200123120105,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
200123123003,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
208123117201,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
201123123006,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
208123120201,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,3
200123123007,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
201123100001,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
200123156202,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
208123100103,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,1
200123123002,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
200123108107,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
200123100006,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
