item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
C49572875,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44725893,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44777675,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C44746097,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C46925046,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,2
C45986667,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C44698085,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C49331726,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C46488937,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C44726729,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44698078,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C45986670,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,3
C49339780,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C47077186,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C44698468,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C49345188,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C49345187,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,2
C47043352,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C47786980,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C45053743,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C49359302,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C45726080,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类,2
C44773807,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,3
C47645309,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类,1
C46554317,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C44685168,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,3
C46810726,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
C44859405,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C44686214,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类,1
C47043357,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类,1
