supplier_id,date,max_line_limit,importance
0,0,14,战略
0,1,17,战略
0,2,12,战略
0,3,8,战略
0,4,8,战略
0,5,9,战略
0,6,5,战略
0,7,6,战略
0,8,10,战略
0,9,10,战略
0,10,7,战略
0,11,6,战略
0,12,2,战略
0,13,13,战略
0,14,1,战略
0,15,2,战略
0,16,11,战略
0,17,10,战略
0,18,6,战略
0,19,3,战略
0,20,7,战略
0,21,3,战略
0,22,6,战略
0,23,1,战略
0,24,1,战略
0,25,1,战略
0,26,7,战略
0,27,6,战略
0,28,9,战略
0,29,2,战略
0,30,1,战略
0,31,8,战略
0,32,13,战略
0,33,6,战略
0,34,13,战略
0,35,1,战略
0,36,17,战略
0,37,1,战略
0,38,9,战略
0,39,1,战略
0,40,1,战略
0,41,1,战略
0,42,7,战略
0,43,1,战略
0,44,1,战略
0,45,6,战略
0,46,1,战略
0,47,2,战略
0,48,2,战略
0,49,11,战略
0,50,2,战略
0,51,3,战略
0,52,4,战略
0,53,9,战略
0,54,4,战略
0,55,7,战略
0,56,8,战略
0,57,2,战略
0,58,3,战略
0,59,1,战略
0,60,4,战略
0,61,6,战略
0,62,10,战略
0,63,7,战略
0,64,7,战略
0,65,5,战略
0,66,3,战略
0,67,1,战略
0,68,1,战略
0,69,7,战略
0,70,3,战略
0,71,8,战略
0,72,3,战略
0,73,11,战略
0,74,1,战略
0,75,18,战略
0,76,13,战略
0,77,1,战略
0,78,3,战略
0,79,8,战略
0,80,4,战略
0,81,7,战略
0,82,4,战略
0,83,21,战略
0,84,1,战略
0,85,1,战略
0,86,6,战略
0,87,16,战略
0,88,23,战略
0,89,7,战略
0,90,15,战略
0,91,8,战略
0,92,2,战略
0,93,25,战略
0,94,4,战略
0,95,4,战略
0,96,2,战略
0,97,1,战略
0,98,11,战略
0,99,4,战略
0,100,3,战略
0,101,4,战略
0,102,8,战略
0,103,7,战略
0,104,1,战略
0,105,13,战略
0,106,3,战略
0,107,19,战略
0,108,2,战略
0,109,9,战略
0,110,1,战略
0,111,2,战略
0,112,7,战略
0,113,16,战略
0,114,3,战略
0,115,11,战略
0,116,25,战略
0,117,11,战略
0,118,1,战略
0,119,6,战略
1,0,2,培养
1,1,3,培养
1,2,19,培养
1,3,5,培养
1,4,2,培养
1,5,2,培养
1,6,10,培养
1,7,9,培养
1,8,21,培养
1,9,12,培养
1,10,5,培养
1,11,12,培养
1,12,6,培养
1,13,18,培养
1,14,1,培养
1,15,13,培养
1,16,1,培养
1,17,21,培养
1,18,3,培养
1,19,18,培养
1,20,13,培养
1,21,2,培养
1,22,25,培养
1,23,5,培养
1,24,21,培养
1,25,4,培养
1,26,3,培养
1,27,10,培养
1,28,3,培养
1,29,17,培养
1,30,18,培养
1,31,7,培养
1,32,9,培养
1,33,15,培养
1,34,3,培养
1,35,19,培养
1,36,7,培养
1,37,12,培养
1,38,6,培养
1,39,2,培养
1,40,11,培养
1,41,20,培养
1,42,2,培养
1,43,13,培养
1,44,21,培养
1,45,8,培养
1,46,7,培养
1,47,6,培养
1,48,7,培养
1,49,8,培养
1,50,1,培养
1,51,11,培养
1,52,14,培养
1,53,1,培养
1,54,12,培养
1,55,14,培养
1,56,17,培养
1,57,13,培养
1,58,3,培养
1,59,12,培养
1,60,8,培养
1,61,17,培养
1,62,1,培养
1,63,12,培养
1,64,15,培养
1,65,15,培养
1,66,13,培养
1,67,14,培养
1,68,1,培养
1,69,11,培养
1,70,14,培养
1,71,8,培养
1,72,3,培养
1,73,20,培养
1,74,3,培养
1,75,1,培养
1,76,23,培养
1,77,3,培养
1,78,14,培养
1,79,7,培养
1,80,7,培养
1,81,19,培养
1,82,1,培养
1,83,7,培养
1,84,1,培养
1,85,8,培养
1,86,11,培养
1,87,8,培养
1,88,3,培养
1,89,9,培养
1,90,5,培养
1,91,6,培养
1,92,2,培养
1,93,4,培养
1,94,3,培养
1,95,20,培养
1,96,1,培养
1,97,3,培养
1,98,1,培养
1,99,15,培养
1,100,8,培养
1,101,1,培养
1,102,9,培养
1,103,8,培养
1,104,6,培养
1,105,3,培养
1,106,9,培养
1,107,18,培养
1,108,5,培养
1,109,8,培养
1,110,3,培养
1,111,1,培养
1,112,9,培养
1,113,9,培养
1,114,11,培养
1,115,15,培养
1,116,2,培养
1,117,20,培养
1,118,23,培养
1,119,19,培养
2,0,1,战略
2,1,6,战略
2,2,1,战略
2,3,9,战略
2,4,8,战略
2,5,2,战略
2,6,2,战略
2,7,8,战略
2,8,7,战略
2,9,8,战略
2,10,10,战略
2,11,3,战略
2,12,14,战略
2,13,20,战略
2,14,4,战略
2,15,2,战略
2,16,6,战略
2,17,9,战略
2,18,2,战略
2,19,20,战略
2,20,9,战略
2,21,17,战略
2,22,9,战略
2,23,3,战略
2,24,18,战略
2,25,8,战略
2,26,1,战略
2,27,9,战略
2,28,21,战略
2,29,3,战略
2,30,1,战略
2,31,1,战略
2,32,11,战略
2,33,9,战略
2,34,6,战略
2,35,12,战略
2,36,11,战略
2,37,10,战略
2,38,14,战略
2,39,14,战略
2,40,3,战略
2,41,10,战略
2,42,1,战略
2,43,3,战略
2,44,20,战略
2,45,11,战略
2,46,12,战略
2,47,3,战略
2,48,1,战略
2,49,24,战略
2,50,9,战略
2,51,1,战略
2,52,1,战略
2,53,11,战略
2,54,19,战略
2,55,3,战略
2,56,11,战略
2,57,1,战略
2,58,1,战略
2,59,7,战略
2,60,3,战略
2,61,2,战略
2,62,8,战略
2,63,21,战略
2,64,13,战略
2,65,13,战略
2,66,1,战略
2,67,14,战略
2,68,13,战略
2,69,14,战略
2,70,9,战略
2,71,3,战略
2,72,3,战略
2,73,3,战略
2,74,8,战略
2,75,1,战略
2,76,12,战略
2,77,17,战略
2,78,17,战略
2,79,5,战略
2,80,9,战略
2,81,9,战略
2,82,1,战略
2,83,1,战略
2,84,1,战略
2,85,12,战略
2,86,2,战略
2,87,9,战略
2,88,3,战略
2,89,12,战略
2,90,3,战略
2,91,7,战略
2,92,2,战略
2,93,1,战略
2,94,18,战略
2,95,10,战略
2,96,1,战略
2,97,2,战略
2,98,3,战略
2,99,9,战略
2,100,2,战略
2,101,8,战略
2,102,6,战略
2,103,2,战略
2,104,13,战略
2,105,3,战略
2,106,8,战略
2,107,1,战略
2,108,3,战略
2,109,9,战略
2,110,1,战略
2,111,9,战略
2,112,3,战略
2,113,13,战略
2,114,1,战略
2,115,8,战略
2,116,17,战略
2,117,6,战略
2,118,11,战略
2,119,2,战略
3,0,8,战略
3,1,1,战略
3,2,8,战略
3,3,8,战略
3,4,7,战略
3,5,3,战略
3,6,2,战略
3,7,1,战略
3,8,16,战略
3,9,4,战略
3,10,7,战略
3,11,1,战略
3,12,3,战略
3,13,3,战略
3,14,9,战略
3,15,3,战略
3,16,8,战略
3,17,2,战略
3,18,1,战略
3,19,11,战略
3,20,3,战略
3,21,1,战略
3,22,1,战略
3,23,11,战略
3,24,1,战略
3,25,19,战略
3,26,3,战略
3,27,6,战略
3,28,4,战略
3,29,4,战略
3,30,12,战略
3,31,3,战略
3,32,7,战略
3,33,4,战略
3,34,4,战略
3,35,1,战略
3,36,17,战略
3,37,17,战略
3,38,6,战略
3,39,3,战略
3,40,12,战略
3,41,9,战略
3,42,3,战略
3,43,8,战略
3,44,1,战略
3,45,8,战略
3,46,1,战略
3,47,2,战略
3,48,4,战略
3,49,18,战略
3,50,20,战略
3,51,10,战略
3,52,2,战略
3,53,5,战略
3,54,10,战略
3,55,14,战略
3,56,2,战略
3,57,25,战略
3,58,7,战略
3,59,23,战略
3,60,8,战略
3,61,16,战略
3,62,12,战略
3,63,3,战略
3,64,10,战略
3,65,8,战略
3,66,23,战略
3,67,2,战略
3,68,11,战略
3,69,11,战略
3,70,1,战略
3,71,2,战略
3,72,9,战略
3,73,20,战略
3,74,3,战略
3,75,1,战略
3,76,8,战略
3,77,11,战略
3,78,12,战略
3,79,8,战略
3,80,10,战略
3,81,7,战略
3,82,8,战略
3,83,7,战略
3,84,3,战略
3,85,3,战略
3,86,3,战略
3,87,10,战略
3,88,10,战略
3,89,9,战略
3,90,3,战略
3,91,9,战略
3,92,9,战略
3,93,12,战略
3,94,2,战略
3,95,13,战略
3,96,17,战略
3,97,10,战略
3,98,1,战略
3,99,18,战略
3,100,3,战略
3,101,1,战略
3,102,2,战略
3,103,2,战略
3,104,3,战略
3,105,1,战略
3,106,3,战略
3,107,12,战略
3,108,1,战略
3,109,2,战略
3,110,21,战略
3,111,23,战略
3,112,1,战略
3,113,1,战略
3,114,10,战略
3,115,4,战略
3,116,3,战略
3,117,1,战略
3,118,9,战略
3,119,8,战略
4,0,6,核心
4,1,5,核心
4,2,8,核心
4,3,3,核心
4,4,3,核心
4,5,2,核心
4,6,14,核心
4,7,5,核心
4,8,2,核心
4,9,1,核心
4,10,24,核心
4,11,25,核心
4,12,9,核心
4,13,3,核心
4,14,17,核心
4,15,2,核心
4,16,3,核心
4,17,1,核心
4,18,11,核心
4,19,12,核心
4,20,2,核心
4,21,22,核心
4,22,5,核心
4,23,14,核心
4,24,9,核心
4,25,3,核心
4,26,20,核心
4,27,23,核心
4,28,1,核心
4,29,13,核心
4,30,12,核心
4,31,4,核心
4,32,9,核心
4,33,14,核心
4,34,3,核心
4,35,9,核心
4,36,9,核心
4,37,3,核心
4,38,11,核心
4,39,9,核心
4,40,14,核心
4,41,23,核心
4,42,3,核心
4,43,13,核心
4,44,2,核心
4,45,8,核心
4,46,3,核心
4,47,20,核心
4,48,3,核心
4,49,8,核心
4,50,9,核心
4,51,2,核心
4,52,21,核心
4,53,3,核心
4,54,4,核心
4,55,1,核心
4,56,3,核心
4,57,16,核心
4,58,8,核心
4,59,12,核心
4,60,9,核心
4,61,2,核心
4,62,4,核心
4,63,3,核心
4,64,2,核心
4,65,17,核心
4,66,11,核心
4,67,17,核心
4,68,14,核心
4,69,17,核心
4,70,5,核心
4,71,8,核心
4,72,3,核心
4,73,3,核心
4,74,25,核心
4,75,5,核心
4,76,3,核心
4,77,9,核心
4,78,3,核心
4,79,7,核心
4,80,13,核心
4,81,3,核心
4,82,18,核心
4,83,13,核心
4,84,1,核心
4,85,1,核心
4,86,5,核心
4,87,14,核心
4,88,8,核心
4,89,14,核心
4,90,5,核心
4,91,9,核心
4,92,3,核心
4,93,9,核心
4,94,11,核心
4,95,13,核心
4,96,17,核心
4,97,2,核心
4,98,1,核心
4,99,1,核心
4,100,17,核心
4,101,1,核心
4,102,1,核心
4,103,16,核心
4,104,1,核心
4,105,4,核心
4,106,13,核心
4,107,3,核心
4,108,3,核心
4,109,15,核心
4,110,8,核心
4,111,17,核心
4,112,12,核心
4,113,3,核心
4,114,1,核心
4,115,13,核心
4,116,8,核心
4,117,8,核心
4,118,1,核心
4,119,1,核心
5,0,7,合格
5,1,5,合格
5,2,1,合格
5,3,3,合格
5,4,6,合格
5,5,25,合格
5,6,8,合格
5,7,4,合格
5,8,13,合格
5,9,3,合格
5,10,12,合格
5,11,3,合格
5,12,8,合格
5,13,3,合格
5,14,8,合格
5,15,6,合格
5,16,1,合格
5,17,13,合格
5,18,14,合格
5,19,10,合格
5,20,4,合格
5,21,13,合格
5,22,3,合格
5,23,8,合格
5,24,2,合格
5,25,3,合格
5,26,2,合格
5,27,17,合格
5,28,2,合格
5,29,12,合格
5,30,3,合格
5,31,2,合格
5,32,18,合格
5,33,17,合格
5,34,7,合格
5,35,1,合格
5,36,3,合格
5,37,1,合格
5,38,13,合格
5,39,3,合格
5,40,10,合格
5,41,1,合格
5,42,15,合格
5,43,18,合格
5,44,1,合格
5,45,13,合格
5,46,1,合格
5,47,12,合格
5,48,3,合格
5,49,7,合格
5,50,1,合格
5,51,3,合格
5,52,2,合格
5,53,17,合格
5,54,1,合格
5,55,1,合格
5,56,11,合格
5,57,9,合格
5,58,2,合格
5,59,3,合格
5,60,8,合格
5,61,12,合格
5,62,19,合格
5,63,2,合格
5,64,2,合格
5,65,3,合格
5,66,1,合格
5,67,16,合格
5,68,9,合格
5,69,11,合格
5,70,3,合格
5,71,15,合格
5,72,2,合格
5,73,11,合格
5,74,17,合格
5,75,9,合格
5,76,1,合格
5,77,13,合格
5,78,4,合格
5,79,10,合格
5,80,8,合格
5,81,7,合格
5,82,1,合格
5,83,3,合格
5,84,11,合格
5,85,17,合格
5,86,8,合格
5,87,1,合格
5,88,7,合格
5,89,1,合格
5,90,4,合格
5,91,9,合格
5,92,4,合格
5,93,9,合格
5,94,20,合格
5,95,13,合格
5,96,6,合格
5,97,9,合格
5,98,1,合格
5,99,3,合格
5,100,1,合格
5,101,11,合格
5,102,13,合格
5,103,3,合格
5,104,8,合格
5,105,7,合格
5,106,18,合格
5,107,3,合格
5,108,3,合格
5,109,3,合格
5,110,1,合格
5,111,3,合格
5,112,1,合格
5,113,8,合格
5,114,9,合格
5,115,11,合格
5,116,3,合格
5,117,10,合格
5,118,1,合格
5,119,11,合格
6,0,1,5
6,1,2,5
6,2,6,5
6,3,1,5
6,4,14,5
6,5,1,5
6,6,3,5
6,7,2,5
6,8,3,5
6,9,1,5
6,10,11,5
6,11,14,5
6,12,25,5
