supplier_id,date,max_line_limit,importance
0,0,8,培养
0,1,5,培养
0,2,13,培养
0,3,4,培养
0,4,5,培养
0,5,12,培养
0,6,3,培养
0,7,4,培养
0,8,3,培养
0,9,11,培养
0,10,4,培养
0,11,2,培养
0,12,3,培养
0,13,23,培养
0,14,1,培养
0,15,4,培养
0,16,4,培养
0,17,11,培养
0,18,25,培养
0,19,3,培养
0,20,1,培养
0,21,12,培养
0,22,9,培养
0,23,2,培养
0,24,7,培养
0,25,12,培养
0,26,1,培养
0,27,12,培养
0,28,2,培养
0,29,7,培养
0,30,8,培养
0,31,18,培养
0,32,3,培养
0,33,13,培养
0,34,7,培养
0,35,3,培养
0,36,18,培养
0,37,2,培养
0,38,11,培养
0,39,12,培养
0,40,25,培养
0,41,7,培养
0,42,5,培养
0,43,9,培养
0,44,8,培养
0,45,3,培养
0,46,12,培养
0,47,13,培养
0,48,17,培养
0,49,6,培养
0,50,25,培养
0,51,1,培养
0,52,8,培养
0,53,9,培养
0,54,7,培养
0,55,13,培养
0,56,17,培养
0,57,2,培养
0,58,13,培养
0,59,2,培养
0,60,1,培养
0,61,1,培养
0,62,6,培养
0,63,24,培养
0,64,21,培养
0,65,1,培养
0,66,3,培养
0,67,3,培养
0,68,17,培养
0,69,5,培养
0,70,13,培养
0,71,2,培养
0,72,1,培养
0,73,1,培养
0,74,6,培养
0,75,9,培养
0,76,11,培养
0,77,8,培养
0,78,4,培养
0,79,11,培养
0,80,21,培养
0,81,18,培养
0,82,13,培养
0,83,1,培养
0,84,3,培养
0,85,2,培养
0,86,7,培养
0,87,1,培养
0,88,19,培养
0,89,2,培养
0,90,2,培养
0,91,9,培养
0,92,12,培养
0,93,9,培养
0,94,5,培养
0,95,1,培养
0,96,12,培养
0,97,4,培养
0,98,3,培养
0,99,14,培养
0,100,12,培养
0,101,10,培养
0,102,7,培养
0,103,7,培养
0,104,9,培养
0,105,10,培养
0,106,22,培养
0,107,7,培养
0,108,1,培养
0,109,6,培养
0,110,13,培养
0,111,11,培养
0,112,20,培养
0,113,1,培养
0,114,8,培养
0,115,3,培养
0,116,7,培养
0,117,9,培养
0,118,4,培养
0,119,1,培养
1,0,7,观察
1,1,3,观察
1,2,8,观察
1,3,8,观察
1,4,9,观察
1,5,2,观察
1,6,4,观察
1,7,1,观察
1,8,12,观察
1,9,3,观察
1,10,1,观察
1,11,3,观察
1,12,22,观察
1,13,1,观察
1,14,1,观察
1,15,12,观察
1,16,19,观察
1,17,1,观察
1,18,13,观察
1,19,1,观察
1,20,8,观察
1,21,11,观察
1,22,19,观察
1,23,2,观察
1,24,8,观察
1,25,19,观察
1,26,2,观察
1,27,21,观察
1,28,19,观察
1,29,4,观察
1,30,12,观察
1,31,7,观察
1,32,9,观察
1,33,1,观察
1,34,1,观察
1,35,3,观察
1,36,17,观察
1,37,12,观察
1,38,20,观察
1,39,3,观察
1,40,1,观察
1,41,3,观察
1,42,9,观察
1,43,8,观察
1,44,1,观察
1,45,9,观察
1,46,10,观察
1,47,3,观察
1,48,11,观察
