item_id,brand,channel,fabric_category,age_group,item_capacity_group,share_level
201123106001,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
200123108005,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织裤子,2
200123105005,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,1
208123106001,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,1
208123108103,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裤子,1
202123105013,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
208123108205,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裤子,3
202123105106,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
202123105102,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
202123112003,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
202123111003,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
202123105001,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
202123111012,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,2
208123107204,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织外套,2
202123105011,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
200123105107,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织外套,2
201123101003,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
208123111009,巴拉巴拉,巴拉巴拉线上,梭织,婴童,梭织裙子,2
201123111005,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,1
202123102001,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
201123116001,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
200123120006,巴拉巴拉,巴拉巴拉线下,梭织,婴童,梭织婴童,1
201123105115,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,2
202123105003,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
202123105116,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
202123105015,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,1
208123111002,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织裙子,1
202123105105,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织外套,3
202123112002,巴拉巴拉,巴拉巴拉线下,梭织,非婴童,梭织裙子,3
208123105107,巴拉巴拉,巴拉巴拉线上,梭织,非婴童,梭织外套,3
