supplier_id,importance,fabric_category,date,max_line_limit
3001226,核心,梭织,2022-07-01,14.0
3001226,核心,梭织,2022-07-02,14.0
3001226,核心,梭织,2022-07-04,14.0
3001226,核心,梭织,2022-07-05,14.0
3001226,核心,梭织,2022-07-06,14.0
3001226,核心,梭织,2022-07-07,14.0
3001226,核心,梭织,2022-07-08,14.0
3001226,核心,梭织,2022-07-09,14.0
3001226,核心,梭织,2022-07-11,14.0
3001226,核心,梭织,2022-07-12,14.0
3001226,核心,梭织,2022-07-13,14.0
3001226,核心,梭织,2022-07-14,14.0
3001226,核心,梭织,2022-07-15,14.0
3001226,核心,梭织,2022-07-16,14.0
3001226,核心,梭织,2022-07-18,14.0
3001226,核心,梭织,2022-07-19,14.0
3001226,核心,梭织,2022-07-20,14.0
3001226,核心,梭织,2022-07-21,14.0
3001226,核心,梭织,2022-07-22,14.0
3001226,核心,梭织,2022-07-23,14.0
3001226,核心,梭织,2022-07-25,14.0
3001226,核心,梭织,2022-07-26,14.0
3001226,核心,梭织,2022-07-27,14.0
3001226,核心,梭织,2022-07-28,14.0
3001226,核心,梭织,2022-07-29,14.0
3001226,核心,梭织,2022-07-30,14.0
3001226,核心,梭织,2022-08-01,13.0
3001226,核心,梭织,2022-08-02,13.0
3001226,核心,梭织,2022-08-03,13.0
3001226,核心,梭织,2022-08-04,13.0
3001226,核心,梭织,2022-08-05,13.0
3001226,核心,梭织,2022-08-06,13.0
3001226,核心,梭织,2022-08-08,13.0
3001226,核心,梭织,2022-08-09,13.0
3001226,核心,梭织,2022-08-10,13.0
3001226,核心,梭织,2022-08-11,13.0
3001226,核心,梭织,2022-08-12,13.0
3001226,核心,梭织,2022-08-13,13.0
3001226,核心,梭织,2022-08-15,13.0
3001226,核心,梭织,2022-08-16,13.0
3001226,核心,梭织,2022-08-17,13.0
3001226,核心,梭织,2022-08-18,13.0
3001226,核心,梭织,2022-08-19,13.0
3001226,核心,梭织,2022-08-20,13.0
3001226,核心,梭织,2022-08-22,13.0
3001226,核心,梭织,2022-08-23,13.0
3001226,核心,梭织,2022-08-24,13.0
3001226,核心,梭织,2022-08-25,13.0
3001226,核心,梭织,2022-08-26,13.0
3001226,核心,梭织,2022-08-27,13.0
3001226,核心,梭织,2022-08-29,13.0
3001226,核心,梭织,2022-08-30,13.0
3001226,核心,梭织,2022-08-31,13.0
3001226,核心,梭织,2022-09-01,14.0
3001226,核心,梭织,2022-09-02,14.0
3001226,核心,梭织,2022-09-03,14.0
3001226,核心,梭织,2022-09-05,14.0
3001226,核心,梭织,2022-09-06,14.0
3001226,核心,梭织,2022-09-07,14.0
3001226,核心,梭织,2022-09-08,14.0
3001226,核心,梭织,2022-09-09,14.0
3001226,核心,梭织,2022-09-10,14.0
3001226,核心,梭织,2022-09-12,14.0
3001226,核心,梭织,2022-09-13,14.0
3001226,核心,梭织,2022-09-14,14.0
3001226,核心,梭织,2022-09-15,14.0
3001226,核心,梭织,2022-09-16,14.0
3001226,核心,梭织,2022-09-17,14.0
3001226,核心,梭织,2022-09-19,14.0
3001226,核心,梭织,2022-09-20,14.0
3001226,核心,梭织,2022-09-21,14.0
3001226,核心,梭织,2022-09-22,14.0
3001226,核心,梭织,2022-09-23,14.0
3001226,核心,梭织,2022-09-24,14.0
3001226,核心,梭织,2022-09-26,14.0
3001226,核心,梭织,2022-09-27,14.0
3001226,核心,梭织,2022-09-28,14.0
