order_id,item_id,arrival_date,due_date,capacity_needed
0,0,43,74,1
1,0,54,106,1
2,0,54,111,1
3,0,12,66,11
4,1,21,64,21
5,1,22,86,11
6,1,17,57,15
7,1,9,71,2
8,2,41,99,21
9,2,39,84,50
10,2,31,66,1
11,2,12,76,40
12,2,29,101,9
13,2,53,86,38
14,3,17,74,20
15,3,18,72,28
16,4,50,100,2
17,4,51,81,20
18,5,54,107,27
19,5,9,59,1
20,5,34,91,5
21,6,25,89,24
22,6,73,115,10
23,6,38,93,4
24,7,73,112,21
25,7,41,98,18
26,8,55,117,59
27,8,15,69,8
28,9,51,96,16
29,9,39,87,17
30,9,60,112,11
31,9,11,49,32
32,9,76,119,1
33,9,65,106,1
34,10,46,116,17
35,11,50,97,7
36,12,81,120,12
37,12,22,56,7
38,12,18,69,26
39,13,22,88,8
40,13,40,116,17
41,13,6,43,26
42,14,45,98,34
43,14,20,58,26
44,14,8,43,28
45,15,34,93,11
46,16,39,81,7
47,17,59,111,1
48,17,5,57,11
49,17,6,75,11
50,18,44,93,7
51,18,41,96,32
52,18,14,59,3
53,18,59,101,6
54,19,5,80,2
55,19,27,88,33
56,19,28,101,25
57,20,16,85,5
58,20,55,95,37
59,21,24,79,41
60,21,68,115,7
61,21,12,71,5
62,21,47,80,32
63,22,51,92,30
64,22,40,90,8
65,23,69,101,42
66,23,17,83,6
67,23,5,47,11
68,23,89,119,20
69,24,43,119,2
70,24,41,110,6
71,25,85,117,11
72,25,32,81,26
73,26,7,49,12
74,26,47,100,11
75,26,53,94,1
76,26,22,60,15
77,27,42,111,11
78,27,4,58,3
79,28,48,100,9
80,28,15,85,19
81,28,9,54,10
82,28,4,59,29
83,29,3,43,18
84,29,16,59,18
85,29,49,115,14
86,29,52,95,16
87,30,51,113,22
88,31,41,86,6
89,31,22,101,7
90,31,15,55,11
91,32,65,120,28
92,32,10,46,47
93,32,33,104,4
94,32,83,117,47
95,33,41,80,18
96,33,25,79,12
97,33,40,114,31
98,33,6,76,7
99,34,18,77,38
100,34,45,78,12
101,35,57,105,15
102,36,42,106,15
103,36,35,98,1
104,36,53,96,15
105,37,57,112,13
106,37,23,98,7
107,37,58,115,49
108,37,25,70,19
109,38,30,105,22
110,38,60,91,13
111,38,53,108,12
112,39,33,100,1
113,39,25,68,21
114,40,20,92,25
115,41,50,104,28
116,42,1,79,9
117,43,48,92,38
