machine_id,supplier_id,month,planned_capacity,machine_type
0,0,0,207,0
0,0,1,30,0
0,0,2,56,0
0,0,3,82,0
1,0,0,24,8
1,0,1,179,8
1,0,2,112,8
1,0,3,22,8
2,1,0,169,7
2,1,1,61,7
2,1,2,24,7
2,1,3,68,7
3,1,0,11,2
3,1,1,23,2
3,1,2,153,2
3,1,3,100,2
4,1,0,92,7
4,1,1,56,7
4,1,2,64,7
4,1,3,215,7
5,1,0,162,1
5,1,1,116,1
5,1,2,133,1
5,1,3,187,1
6,2,0,28,5
6,2,1,85,5
6,2,2,124,5
6,2,3,127,5
7,2,0,50,7
7,2,1,37,7
7,2,2,28,7
7,2,3,45,7
8,2,0,15,4
8,2,1,15,4
8,2,2,37,4
8,2,3,16,4
9,3,0,199,2
9,3,1,18,2
9,3,2,201,2
9,3,3,27,2
10,3,0,40,4
10,3,1,59,4
10,3,2,40,4
10,3,3,91,4
11,3,0,30,0
11,3,1,40,0
11,3,2,165,0
11,3,3,60,0
12,4,0,35,9
12,4,1,59,9
12,4,2,186,9
12,4,3,87,9
13,4,0,97,6
13,4,1,163,6
13,4,2,119,6
13,4,3,18,6
14,4,0,80,0
14,4,1,101,0
14,4,2,60,0
14,4,3,86,0
15,5,0,26,1
15,5,1,190,1
15,5,2,74,1
15,5,3,184,1
16,5,0,180,7
16,5,1,213,7
16,5,2,181,7
16,5,3,206,7
17,5,0,210,2
17,5,1,178,2
17,5,2,168,2
17,5,3,34,2
18,5,0,111,6
18,5,1,157,6
18,5,2,65,6
18,5,3,82,6
19,6,0,178,9
19,6,1,156,9
19,6,2,14,9
19,6,3,50,9
20,6,0,85,0
20,6,1,103,0
20,6,2,62,0
20,6,3,48,0
21,6,0,51,4
21,6,1,111,4
21,6,2,132,4
21,6,3,55,4
22,7,0,52,5
22,7,1,68,5
22,7,2,77,5
22,7,3,47,5
23,7,0,29,3
23,7,1,42,3
23,7,2,208,3
23,7,3,88,3
24,7,0,40,7
24,7,1,36,7
24,7,2,14,7
24,7,3,115,7
25,8,0,190,8
25,8,1,42,8
25,8,2,63,8
25,8,3,131,8
26,8,0,58,7
26,8,1,107,7
26,8,2,128,7
26,8,3,19,7
27,9,0,156,1
27,9,1,32,1
27,9,2,135,1
27,9,3,76,1
28,9,0,205,1
28,9,1,122,1
28,9,2,205,1
28,9,3,11,1
29,9,0,190,2
29,9,1,56,2
29,9,2,36,2
29,9,3,55,2
30,10,0,17,1
30,10,1,62,1
30,10,2,36,1
30,10,3,29,1
31,10,0,66,4
31,10,1,64,4
31,10,2,121,4
31,10,3,23,4
32,10,0,46,0
32,10,1,140,0
32,10,2,161,0
32,10,3,50,0
33,10,0,121,10
33,10,1,118,10
33,10,2,153,10
33,10,3,12,10
34,11,0,23,0
34,11,1,164,0
34,11,2,161,0
34,11,3,50,0
35,11,0,116,4
35,11,1,159,4
35,11,2,177,4
35,11,3,64,4
36,11,0,53,5
36,11,1,218,5
36,11,2,47,5
36,11,3,192,5
37,11,0,48,8
37,11,1,144,8
37,11,2,146,8
37,11,3,143,8
38,12,0,88,10
38,12,1,13,10
38,12,2,22,10
38,12,3,113,10
39,12,0,18,6
39,12,1,128,6
39,12,2,209,6
39,12,3,41,6
40,12,0,36,9
40,12,1,216,9
40,12,2,211,9
40,12,3,56,9
41,12,0,190,5
41,12,1,13,5
41,12,2,50,5
41,12,3,139,5
42,13,0,102,10
42,13,1,66,10
42,13,2,89,10
42,13,3,215,10
43,13,0,106,1
43,13,1,199,1
43,13,2,94,1
43,13,3,66,1
44,13,0,95,2
44,13,1,132,2
44,13,2,101,2
44,13,3,193,2
45,14,0,19,7
45,14,1,63,7
45,14,2,36,7
45,14,3,26,7
46,14,0,15,7
46,14,1,21,7
46,14,2,169,7
46,14,3,86,7
47,14,0,60,5
47,14,1,17,5
47,14,2,201,5
47,14,3,107,5
48,14,0,218,7
48,14,1,63,7
48,14,2,35,7
48,14,3,49,7
49,15,0,142,4
49,15,1,138,4
49,15,2,40,4
49,15,3,19,4
50,15,0,65,7
50,15,1,136,7
50,15,2,162,7
50,15,3,27,7
51,16,0,211,6
51,16,1,23,6
51,16,2,179,6
51,16,3,212,6
52,16,0,219,0
52,16,1,214,0
52,16,2,150,0
52,16,3,32,0
53,16,0,62,6
53,16,1,12,6
53,16,2,83,6
53,16,3,208,6
54,17,0,176,1
54,17,1,45,1
54,17,2,82,1
54,17,3,49,1
55,17,0,100,10
55,17,1,11,10
55,17,2,151,10
55,17,3,69,10
56,18,0,35,4
56,18,1,189,4
56,18,2,26,4
56,18,3,190,4
57,18,0,44,2
57,18,1,196,2
57,18,2,43,2
57,18,3,119,2
58,19,0,119,1
58,19,1,51,1
58,19,2,60,1
58,19,3,59,1
59,19,0,38,0
59,19,1,188,0
59,19,2,157,0
59,19,3,38,0
60,19,0,156,9
60,19,1,44,9
60,19,2,56,9
60,19,3,149,9
61,19,0,178,7
61,19,1,166,7
61,19,2,10,7
61,19,3,159,7
62,19,0,142,3
62,19,1,217,3
62,19,2,22,3
62,19,3,10,3
63,19,0,131,10
63,19,1,176,10
63,19,2,175,10
63,19,3,64,10
64,19,0,10,1
64,19,1,24,1
64,19,2,37,1
64,19,3,148,1
65,19,0,15,6
65,19,1,135,6
65,19,2,220,6
65,19,3,48,6
66,19,0,169,5
66,19,1,151,5
66,19,2,87,5
66,19,3,130,5
