supplier_id,date,max_line_limit,importance
0,0,11,核心
0,1,25,核心
0,2,8,核心
0,3,8,核心
0,4,5,核心
0,5,12,核心
0,6,8,核心
0,7,17,核心
0,8,4,核心
0,9,3,核心
0,10,1,核心
0,11,2,核心
0,12,5,核心
0,13,8,核心
0,14,6,核心
0,15,7,核心
0,16,1,核心
0,17,3,核心
0,18,3,核心
0,19,2,核心
0,20,11,核心
0,21,8,核心
0,22,12,核心
0,23,3,核心
0,24,13,核心
0,25,3,核心
0,26,6,核心
0,27,1,核心
0,28,11,核心
0,29,9,核心
0,30,1,核心
0,31,3,核心
0,32,17,核心
0,33,3,核心
0,34,12,核心
0,35,14,核心
0,36,11,核心
0,37,7,核心
0,38,12,核心
0,39,19,核心
0,40,8,核心
0,41,11,核心
0,42,11,核心
0,43,3,核心
0,44,1,核心
0,45,20,核心
0,46,5,核心
0,47,12,核心
0,48,22,核心
0,49,11,核心
0,50,2,核心
0,51,3,核心
0,52,2,核心
0,53,2,核心
0,54,20,核心
0,55,6,核心
0,56,10,核心
0,57,1,核心
0,58,9,核心
0,59,1,核心
0,60,1,核心
0,61,4,核心
0,62,12,核心
0,63,3,核心
0,64,12,核心
0,65,3,核心
0,66,8,核心
0,67,3,核心
0,68,3,核心
0,69,8,核心
0,70,2,核心
0,71,1,核心
0,72,1,核心
0,73,9,核心
0,74,15,核心
0,75,6,核心
0,76,3,核心
0,77,7,核心
0,78,3,核心
0,79,14,核心
0,80,17,核心
0,81,10,核心
0,82,1,核心
0,83,4,核心
0,84,1,核心
0,85,8,核心
0,86,2,核心
0,87,1,核心
0,88,11,核心
0,89,4,核心
0,90,2,核心
0,91,2,核心
0,92,12,核心
0,93,4,核心
0,94,8,核心
0,95,3,核心
0,96,3,核心
0,97,1,核心
0,98,3,核心
0,99,20,核心
0,100,1,核心
0,101,13,核心
0,102,8,核心
0,103,1,核心
0,104,7,核心
0,105,10,核心
0,106,3,核心
0,107,10,核心
0,108,7,核心
0,109,21,核心
0,110,3,核心
0,111,9,核心
0,112,1,核心
0,113,2,核心
0,114,9,核心
0,115,3,核心
0,116,7,核心
0,117,8,核心
0,118,1,核心
0,119,10,核心
1,0,3,核心
1,1,8,核心
1,2,10,核心
1,3,24,核心
1,4,20,核心
1,5,2,核心
1,6,12,核心
1,7,9,核心
1,8,1,核心
1,9,18,核心
1,10,3,核心
1,11,1,核心
1,12,8,核心
1,13,9,核心
1,14,3,核心
1,15,12,核心
1,16,3,核心
1,17,1,核心
1,18,10,核心
1,19,1,核心
1,20,8,核心
1,21,8,核心
1,22,1,核心
1,23,4,核心
1,24,8,核心
1,25,8,核心
1,26,3,核心
1,27,1,核心
1,28,9,核心
1,29,19,核心
1,30,1,核心
1,31,15,核心
1,32,1,核心
1,33,3,核心
1,34,1,核心
1,35,8,核心
1,36,19,核心
1,37,1,核心
1,38,6,核心
1,39,4,核心
1,40,11,核心
1,41,11,核心
1,42,7,核心
1,43,7,核心
1,44,3,核心
1,45,2,核心
1,46,20,核心
1,47,23,核心
1,48,9,核心
1,49,9,核心
1,50,1,核心
1,51,1,核心
1,52,17,核心
1,53,4,核心
1,54,1,核心
1,55,3,核心
1,56,2,核心
1,57,3,核心
1,58,12,核心
1,59,12,核心
1,60,3,核心
1,61,2,核心
1,62,12,核心
1,63,14,核心
1,64,12,核心
1,65,3,核心
1,66,20,核心
1,67,8,核心
1,68,2,核心
1,69,6,核心
1,70,3,核心
1,71,2,核心
1,72,5,核心
1,73,1,核心
1,74,3,核心
1,75,11,核心
1,76,20,核心
1,77,22,核心
1,78,5,核心
1,79,1,核心
1,80,13,核心
1,81,15,核心
1,82,9,核心
1,83,1,核心
1,84,17,核心
1,85,3,核心
1,86,7,核心
1,87,19,核心
1,88,20,核心
1,89,3,核心
1,90,8,核心
1,91,3,核心
1,92,3,核心
1,93,4,核心
1,94,14,核心
1,95,17,核心
1,96,1,核心
1,97,1,核心
1,98,3,核心
1,99,2,核心
1,100,2,核心
1,101,1,核心
1,102,4,核心
1,103,4,核心
1,104,2,核心
1,105,2,核心
1,106,3,核心
1,107,9,核心
1,108,12,核心
1,109,5,核心
1,110,1,核心
1,111,4,核心
1,112,9,核心
1,113,8,核心
1,114,3,核心
1,115,3,核心
1,116,2,核心
1,117,2,核心
1,118,2,核心
1,119,15,核心
2,0,12,战略
2,1,1,战略
2,2,7,战略
2,3,10,战略
2,4,17,战略
2,5,13,战略
2,6,1,战略
2,7,9,战略
2,8,2,战略
2,9,17,战略
2,10,11,战略
2,11,10,战略
2,12,9,战略
2,13,13,战略
2,14,3,战略
2,15,3,战略
2,16,8,战略
2,17,2,战略
2,18,14,战略
2,19,4,战略
2,20,3,战略
2,21,18,战略
2,22,3,战略
2,23,23,战略
2,24,10,战略
2,25,21,战略
2,26,6,战略
2,27,7,战略
2,28,1,战略
2,29,3,战略
2,30,3,战略
2,31,1,战略
2,32,8,战略
2,33,1,战略
2,34,1,战略
2,35,3,战略
2,36,2,战略
2,37,1,战略
2,38,9,战略
2,39,3,战略
2,40,2,战略
2,41,1,战略
2,42,2,战略
2,43,1,战略
2,44,9,战略
2,45,6,战略
2,46,15,战略
2,47,12,战略
2,48,2,战略
2,49,1,战略
2,50,2,战略
2,51,4,战略
2,52,25,战略
2,53,12,战略
2,54,1,战略
2,55,6,战略
2,56,12,战略
2,57,22,战略
2,58,5,战略
2,59,2,战略
2,60,8,战略
2,61,1,战略
2,62,11,战略
2,63,14,战略
2,64,4,战略
2,65,2,战略
2,66,3,战略
2,67,3,战略
2,68,2,战略
2,69,1,战略
2,70,3,战略
2,71,2,战略
2,72,6,战略
2,73,1,战略
2,74,3,战略
2,75,5,战略
2,76,2,战略
2,77,1,战略
2,78,4,战略
2,79,4,战略
2,80,5,战略
2,81,22,战略
2,82,1,战略
2,83,3,战略
2,84,20,战略
2,85,10,战略
2,86,8,战略
2,87,1,战略
2,88,12,战略
2,89,3,战略
2,90,2,战略
2,91,9,战略
2,92,1,战略
2,93,1,战略
2,94,3,战略
2,95,3,战略
2,96,9,战略
2,97,11,战略
2,98,3,战略
2,99,2,战略
2,100,17,战略
2,101,1,战略
2,102,19,战略
2,103,1,战略
2,104,1,战略
2,105,11,战略
2,106,6,战略
2,107,9,战略
2,108,11,战略
2,109,3,战略
2,110,16,战略
2,111,6,战略
2,112,1,战略
2,113,3,战略
2,114,4,战略
2,115,7,战略
2,116,9,战略
2,117,2,战略
2,118,24,战略
2,119,3,战略
3,0,1,观察
3,1,4,观察
3,2,24,观察
3,3,1,观察
3,4,1,观察
3,5,1,观察
3,6,11,观察
3,7,3,观察
3,8,7,观察
3,9,12,观察
3,10,1,观察
3,11,9,观察
3,12,2,观察
3,13,1,观察
3,14,3,观察
3,15,4,观察
3,16,1,观察
3,17,22,观察
3,18,25,观察
3,19,11,观察
3,20,11,观察
3,21,2,观察
3,22,7,观察
3,23,3,观察
3,24,6,观察
3,25,11,观察
3,26,9,观察
3,27,24,观察
3,28,10,观察
3,29,3,观察
3,30,5,观察
3,31,13,观察
3,32,2,观察
3,33,9,观察
3,34,14,观察
3,35,15,观察
3,36,7,观察
3,37,5,观察
3,38,17,观察
