order_id,item_id,arrival_date,due_date,capacity_needed
0,0,7,78,41
1,0,67,111,29
2,0,45,111,16
3,0,15,62,18
4,1,20,57,1
5,1,65,120,8
6,1,23,89,11
7,1,12,46,27
8,2,2,52,7
9,2,43,75,17
10,2,47,104,11
11,3,21,63,10
12,3,72,112,20
13,4,53,103,24
14,4,7,40,32
15,4,79,119,5
16,4,38,98,31
17,5,14,78,17
18,5,4,49,6
19,5,44,91,4
20,6,47,104,11
21,6,46,109,5
22,6,7,54,17
23,6,12,45,5
24,7,14,83,11
25,7,4,39,10
26,8,13,49,22
27,8,9,68,2
28,8,37,79,8
29,8,63,113,7
30,9,64,105,11
31,9,37,101,14
32,10,57,102,5
33,10,33,87,4
34,10,49,82,1
35,10,16,68,1
36,10,74,104,21
37,11,32,71,14
38,12,4,49,39
39,12,20,88,26
40,12,32,87,17
41,13,55,94,8
42,13,41,96,16
43,13,53,105,7
44,14,87,117,50
45,14,26,75,33
46,15,22,75,7
47,15,65,100,14
48,16,4,50,1
49,16,16,81,9
50,17,47,100,1
51,17,52,90,6
52,17,84,120,18
53,17,81,113,14
54,18,54,113,14
55,18,41,78,17
56,18,15,60,5
57,18,60,110,11
58,19,35,80,14
59,19,54,91,19
60,20,1,39,20
61,20,2,59,42
62,21,22,74,31
63,21,10,56,1
64,21,5,40,7
65,21,62,97,27
66,22,6,66,18
67,22,3,79,26
68,22,26,99,31
69,22,25,61,23
70,23,37,111,11
71,23,19,69,5
72,23,16,85,11
73,24,63,108,29
74,24,28,68,19
75,25,9,76,12
76,25,11,71,8
77,25,64,118,19
78,25,23,90,17
79,26,21,76,1
80,26,25,91,28
81,26,4,61,10
82,26,60,105,35
83,27,77,119,14
84,27,66,116,26
85,27,41,95,41
86,28,9,56,6
87,28,19,55,5
88,29,46,99,18
89,29,10,65,37
90,30,52,116,2
91,30,1,44,20
92,30,0,79,39
93,30,60,111,51
94,31,47,91,20
95,31,36,87,12
96,31,44,105,12
97,32,32,106,15
98,32,30,82,26
99,32,69,116,21
100,33,54,116,11
101,34,21,53,8
102,34,19,70,21
103,34,64,108,1
104,34,52,114,29
105,35,66,113,10
106,35,45,75,5
107,35,0,55,3
108,36,31,64,2
109,37,20,55,8
110,37,59,110,2
111,37,0,41,1
112,37,46,105,39
113,38,44,96,15
114,39,47,115,6
115,39,54,120,25
116,40,68,103,19
117,40,55,119,11
118,40,34,69,57
119,40,19,70,29
120,41,3,80,21
121,41,69,114,42
122,42,12,47,19
123,43,22,60,2
124,43,57,97,13
125,43,32,102,9
126,43,8,57,19
127,44,57,119,19
128,44,39,84,9
129,45,21,62,15
130,45,50,95,10
131,45,36,72,2
132,45,25,72,40
133,46,6,44,21
134,46,12,80,15
135,46,38,99,6
136,47,22,79,1
137,47,48,96,55
138,47,17,69,8
139,47,19,59,21
140,48,52,99,21
141,48,0,45,14
142,48,40,90,46
143,49,71,114,25
144,49,49,94,5
145,49,29,62,11
146,49,28,87,19
147,50,64,94,16
148,50,25,71,27
149,50,52,104,40
150,51,37,81,18
151,51,4,75,6
152,51,37,104,11
153,51,9,49,31
154,52,51,97,30
155,52,4,64,1
156,52,6,59,12
157,52,69,106,37
158,52,28,78,15
159,53,62,97,44
160,53,56,117,23
161,54,36,91,10
162,54,46,114,9
163,55,33,74,15
164,55,51,111,20
165,56,56,108,20
166,56,37,90,27
167,56,2,82,21
168,56,46,88,8
169,57,31,86,23
170,57,31,82,11
171,57,10,63,8
172,57,25,90,14
173,57,74,114,23
174,58,11,62,10
175,58,28,68,3
176,59,2,42,21
177,59,14,47,31
178,59,27,72,31
179,59,54,107,31
180,59,4,67,15
181,60,2,73,16
182,61,70,109,16
183,61,19,90,1
184,61,56,108,6
185,61,37,71,12
186,62,0,64,20
187,62,20,64,25
188,62,59,116,34
189,63,25,101,37
190,63,15,80,40
191,63,0,65,25
192,64,51,116,25
193,64,60,103,12
194,64,8,58,41
195,64,74,115,4
196,65,58,103,17
197,65,50,101,13
198,66,50,111,1
199,66,47,115,17
200,66,30,100,25
201,67,58,102,9
202,67,63,114,31
203,67,29,102,10
204,67,30,84,8
205,68,29,94,38
206,68,33,92,23
207,68,18,62,16
208,68,50,90,40
209,69,49,91,8
210,69,17,81,18
211,69,45,96,4
212,70,77,117,33
213,70,79,113,1
214,70,44,108,4
215,70,41,88,13
216,70,34,97,23
217,71,16,68,25
218,71,24,89,2
219,72,7,82,51
220,72,3,66,7
221,73,73,114,23
222,73,22,60,3
223,73,36,115,40
224,73,55,120,10
225,73,66,118,46
226,74,56,103,21
227,74,8,71,48
228,74,3,53,2
229,75,57,111,32
230,75,45,75,19
231,76,49,109,22
232,76,57,119,10
233,76,64,114,15
234,77,54,105,30
235,77,2,33,4
236,77,32,110,20
237,77,2,57,14
238,78,25,90,1
239,78,84,114,4
240,78,22,75,4
241,79,8,53,17
242,79,14,79,17
243,79,57,115,28
244,79,26,103,19
245,80,54,114,3
246,80,20,84,25
247,80,49,119,11
248,80,71,111,14
249,81,63,113,31
250,81,66,108,6
251,81,28,92,31
252,81,1,56,15
253,82,68,118,1
254,82,26,70,16
255,82,56,96,47
256,82,33,94,46
257,83,69,120,18
258,83,68,117,29
259,83,16,89,19
260,83,48,99,5
261,84,20,75,35
262,84,49,120,46
263,84,20,65,16
264,84,62,102,14
265,85,39,90,31
266,86,13,57,41
267,86,62,104,31
268,87,23,73,29
269,87,42,112,21
270,87,34,99,11
271,88,12,50,11
272,88,50,110,19
273,89,53,108,18
274,89,75,106,10
275,89,61,102,17
276,89,25,100,7
277,89,55,98,4
278,89,1,61,6
279,89,46,116,3
280,89,62,103,9
281,90,62,112,5
282,90,27,86,13
283,90,18,78,53
284,90,27,77,11
285,91,62,116,2
286,91,11,56,10
287,91,57,101,6
288,91,57,106,19
289,91,61,105,15
290,92,2,55,19
291,92,20,72,28
292,93,54,99,5
293,93,40,78,6
294,93,55,93,33
295,93,20,63,8
296,93,7,40,13
297,94,28,101,19
298,94,25,77,16
299,94,19,90,57
300,94,6,56,34
301,95,13,76,26
302,95,25,82,25
303,95,57,116,24
304,96,54,92,23
305,96,65,120,3
306,97,35,113,1
307,97,41,119,12
308,97,34,66,7
309,98,11,74,31
310,98,24,83,31
311,98,74,119,59
312,98,38,94,9
313,99,63,118,22
314,99,15,68,21
